Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	ctrlSubtracted	CLSC	Specificity
M-Nt	geneid:5925;refseq:NP_000312;uniprot:P06400	RB1	8|5	13	6.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.48	65.00	0.00	6.5	3.66	18.78
M-Nt	geneid:2539;refseq:NP_000393;uniprot:P11413	G6PD	102|96	198	99.00	2	168|166|141|96|108|0|2|0|148|145|129|156	0.00	0.00	0.00	0.00	0.00	-452.58	0.61	0.62	0	0	0
M-Nt	geneid:3141;refseq:NP_000402;uniprot:P50747	HLCS	6|6	12	6.00	2	3|0|0|2|0|0|7|6|3|0|0|0	0.00	0.00	0.00	0.00	0.00	-11.08	1.12	0.35	4.25	3.06	0.94
M-Nt	geneid:3295;refseq:NP_000405;uniprot:P51659	HSD17B4	3|3	6	3.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.96	30.00	0.00	3	2.13	3.32
M-Nt	geneid:351;refseq:NP_000475;uniprot:P05067	APP	4|3	7	3.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.70	35.00	0.00	3.5	2.37	0.83
M-Nt	geneid:6890;refseq:NP_000584;uniprot:Q03518	TAP1	9|9	18	9.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	14.88	90.00	0.00	9	5.81	66.86
M-Nt	geneid:6133;refseq:NP_000652;uniprot:P32969	RPL9	22|10	32	16.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	16.96	160.00	0.00	16	43.5	5.74
M-Nt	geneid:128;refseq:NP_000662;uniprot:P11766	ADH5	5|8	13	6.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.38	65.00	0.00	6.5	9.07	5.2
M-Nt	geneid:301;refseq:NP_000691;uniprot:P04083	ANXA1	44|45	89	44.50	2	65|84|96|67|70|0|0|0|84|78|79|77	0.00	0.00	0.00	0.00	0.00	-259.73	0.51	0.62	0	0	0
M-Nt	geneid:1312;refseq:NP_000745;uniprot:P21964	COMT	4|3	7	3.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.96	35.00	0.00	3.5	6.74	22.75
M-Nt	geneid:3482;refseq:NP_000867;uniprot:P11717	IGF2R	31|26	57	28.50	2	6|6|2|0|0|0|0|0|4|2|0|0	1.00	1.00	1.00	1.00	1.00	13.42	5.34	0.00	26.83	5.62	1.03
M-Nt	geneid:5034;refseq:NP_000909;uniprot:P07237	P4HB	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.48	0.96	0.48	0.97	0.48	-1.19	10.00	0.10	1	1.03	0.1
M-Nt	geneid:5091;refseq:NP_000911;uniprot:P11498	PC	1257|920	2177	1088.50	2	868|884|226|225|242|1091|926|506|838|792|401|516	0.00	0.00	0.00	0.00	0.00	-inf	1.13	0.62	462.25	204.83	0.95
M-Nt	geneid:5447;refseq:NP_000932;uniprot:P16435	POR	45|31	76	38.00	2	0|0|0|0|3|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	11.08	38.00	0.00	37.75	28.98	3.06
M-Nt	geneid:5479;refseq:NP_000933;uniprot:P23284	PPIB	6|5	11	5.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.51	55.00	0.00	5.5	13.29	1.54
M-Nt	geneid:6124;refseq:NP_000959;uniprot:P36578	RPL4	12|10	22	11.00	2	0|0|4|5|4|0|6|0|3|4|0|0	0.08	0.15	0.25	0.45	0.25	-2.80	2.20	0.21	8.83	10.79	3.02
M-Nt	geneid:6125;refseq:NP_000960;uniprot:P46777	RPL5	68|62	130	65.00	2	27|23|4|0|3|0|3|0|21|23|17|15	0.67	1.00	0.86	1.00	0.86	0.97	2.67	0.02	53.67	94.33	2.55
M-Nt	geneid:6128;refseq:NP_000961;uniprot:Q02878	RPL6	56|63	119	59.50	2	19|17|12|4|12|7|4|0|16|15|14|13	1.00	1.00	1.00	1.00	1.00	15.15	3.43	0.00	48.42	87.76	2.97
M-Nt	geneid:6129;refseq:NP_000962;uniprot:P18124	RPL7	16|17	33	16.50	2	0|0|0|0|0|0|3|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.74	16.50	0.00	16.25	34.2	2.69
M-Nt	geneid:6130;refseq:NP_000963;uniprot:P62424	RPL7A	22|16	38	19.00	2	0|0|3|0|0|0|3|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.03	9.50	0.00	18.5	36.3	2.37
M-Nt	geneid:6132;refseq:NP_000964;uniprot:P62917	RPL8	11|9	20	10.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	15.30	100.00	0.00	10	20.31	4.3
M-Nt	geneid:6135;refseq:NP_000966;uniprot:P62913	RPL11	5|4	9	4.50	2	0|0|0|0|0|0|3|0|0|0|0|0	0.72	0.77	0.79	0.83	0.79	1.10	4.50	0.01	4.25	12.46	3.81
M-Nt	geneid:6136;refseq:NP_000967;uniprot:P30050	RPL12	6|8	14	7.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.39	70.00	0.00	7	22.15	4.79
M-Nt	geneid:9349;refseq:NP_000969;uniprot:P62829	RPL23	10|7	17	8.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	12.24	85.00	0.00	8.5	31.69	3.2
M-Nt	geneid:6142;refseq:NP_000971;uniprot:Q02543	RPL18A	22|16	38	19.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	26.24	190.00	0.00	19	56.35	3.58
M-Nt	geneid:6144;refseq:NP_000973;uniprot:P46778	RPL21	15|18	33	16.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	24.58	165.00	0.00	16.5	53.83	3.88
M-Nt	geneid:6146;refseq:NP_000974;uniprot:P35268	RPL22	3|3	6	3.00	2	0|0|0|0|0|0|2|0|0|0|0|0	0.67	0.67	0.77	0.77	0.77	1.24	4.50	0.02	2.83	11.54	2.19
M-Nt	geneid:6147;refseq:NP_000975;uniprot:P62750	RPL23A	4|2	6	3.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.41	30.00	0.00	3	10.04	14.18
M-Nt	geneid:6154;refseq:NP_000978;uniprot:P61254	RPL26	13|16	29	14.50	2	2|0|0|0|0|0|3|0|2|0|0|0	1.00	1.00	1.00	1.00	1.00	7.89	6.21	0.00	13.92	50.11	2.16
M-Nt	geneid:6155;refseq:NP_000979;uniprot:P61353	RPL27	17|15	32	16.00	2	0|2|0|0|0|0|0|0|3|2|0|0	1.00	1.00	1.00	1.00	1.00	10.27	6.86	0.00	15.42	59.19	3.31
M-Nt	geneid:6156;refseq:NP_000980;uniprot:P62888	RPL30	10|9	19	9.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	15.21	95.00	0.00	9.5	43.12	3.21
M-Nt	geneid:6157;refseq:NP_000981;uniprot:P46776	RPL27A	10|11	21	10.50	2	0|0|0|0|0|0|2|0|2|0|0|0	1.00	1.00	1.00	1.00	1.00	11.43	7.88	0.00	10.17	35.87	2.78
M-Nt	geneid:6158;refseq:NP_000982;uniprot:P46779	RPL28	16|17	33	16.50	2	0|0|0|0|0|0|0|0|8|6|0|0	0.73	0.78	0.78	0.83	0.78	1.04	3.54	0.01	15.33	58.41	2.46
M-Nt	geneid:6161;refseq:NP_000985;uniprot:P62910	RPL32	5|2	7	3.50	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.29	35.00	0.00	3.5	13.53	5.35
M-Nt	geneid:6164;refseq:NP_000986;uniprot:P49207	RPL34	6|5	11	5.50	2	0|3|0|0|0|0|5|0|3|0|0|3	0.00	0.01	0.01	0.01	0.01	-5.61	1.50	0.26	4.33	19.32	1.94
M-Nt	geneid:6165;refseq:NP_000987;uniprot:P18077	RPL35A	16|14	30	15.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	22.67	150.00	0.00	15	71.18	5.45
M-Nt	geneid:6168;refseq:NP_000989;uniprot:P61513	RPL37A	6|4	10	5.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.22	50.00	0.00	5	28.37	5.2
M-Nt	geneid:6194;refseq:NP_001001;uniprot:P62753	RPS6	14|16	30	15.00	2	0|0|0|0|0|0|2|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	9.45	22.50	0.00	14.83	31.09	4.03
M-Nt	geneid:6201;refseq:NP_001002;uniprot:P62081	RPS7	12|13	25	12.50	2	0|0|2|0|2|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	15.22	9.38	0.00	12.17	32.75	3.62
M-Nt	geneid:253558;refseq:NP_001002257;uniprot:Q6UWP7	LCLAT1	16|18	34	17.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	25.40	170.00	0.00	17	23.6	5.82
M-Nt	geneid:54788;refseq:NP_001002762;uniprot:Q9NXW2	DNAJB12	7|8	15	7.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	11.65	75.00	0.00	7.5	9.57	2.57
M-Nt	geneid:10051;refseq:NP_001002800;uniprot:Q9NTJ3	SMC4	9|7	16	8.00	2	4|2|3|5|7|0|0|0|4|6|3|0	0.00	0.00	0.00	0.00	0.00	-11.95	1.33	0.33	5.17	2.1	2.08
M-Nt	geneid:302;refseq:NP_001002857;uniprot:P07355	ANXA2	56|56	112	56.00	2	74|88|75|62|60|0|7|0|89|75|69|82	0.00	0.00	0.00	0.00	0.00	-229.26	0.65	0.62	0	0	0
M-Nt	geneid:6202;refseq:NP_001003;uniprot:P62241	RPS8	22|29	51	25.50	2	3|5|0|0|0|0|7|2|8|7|5|4	0.98	1.00	1.00	1.00	1.00	4.76	3.48	0.00	22.08	55.41	2.84
M-Nt	geneid:6203;refseq:NP_001004;uniprot:P46781	RPS9	16|12	28	14.00	2	0|0|0|0|0|0|2|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.41	21.00	0.00	13.83	37.21	3.95
M-Nt	geneid:6720;refseq:NP_001005291;uniprot:P36956	SREBF1	43|41	84	42.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	61.91	420.00	0.00	42	18.63	3.82
M-Nt	geneid:3191;refseq:NP_001005335;uniprot:P14866	HNRNPL	7|7	14	7.00	2	0|0|5|4|5|0|0|0|5|6|2|0	0.00	0.00	0.00	0.00	0.00	-9.39	1.31	0.33	4.75	5.44	2.42
M-Nt	geneid:11130;refseq:NP_001005413;uniprot:O95229	ZWINT	4|0	4	2.00	2	5|0|9|4|4|0|0|0|5|3|4|6	0.00	0.00	0.00	0.00	0.00	-29.02	0.30	0.46	0	0	0
M-Nt	geneid:6205;refseq:NP_001006;uniprot:P62280	RPS11	17|22	39	19.50	2	0|0|0|0|0|0|4|0|0|4|0|0	1.00	1.00	1.00	1.00	1.00	6.30	7.31	0.00	18.83	62.21	3.19
M-Nt	geneid:55914;refseq:NP_001240626;uniprot:Q96RT1	ERBIN	2|0	2	1.00	2	89|126|46|60|50|0|0|0|65|69|89|69	0.00	0.00	0.00	0.00	0.00	-452.92	0.01	0.62	0	0	0
M-Nt	geneid:27101;refseq:NP_001007215;uniprot:Q9HB71	CACYBP	10|6	16	8.00	2	0|3|7|4|4|0|0|0|2|2|0|0	0.01	0.01	0.01	0.02	0.01	-9.57	1.60	0.25	6.17	17.41	1.5
M-Nt	geneid:9538;refseq:NP_001007278;uniprot:O14681	EI24	6|7	13	6.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.02	65.00	0.00	6.5	12.95	10.24
M-Nt	geneid:10206;refseq:NP_001007279;uniprot:O60858	TRIM13	12|8	20	10.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	13.23	100.00	0.00	10	12.73	2.24
M-Nt	geneid:7812;refseq:NP_001007554;uniprot:O75534	CSDE1	3|0	3	1.50	2	27|21|24|23|24|0|0|0|23|20|19|20	0.00	0.00	0.00	0.00	0.00	-110.72	0.06	0.62	0	0	0
M-Nt	geneid:9184;refseq:NP_001007794;uniprot:O43684	BUB3	14|9	23	11.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	14.82	115.00	0.00	11.5	18.41	3.81
M-Nt	geneid:10390;refseq:NP_001007795;uniprot:Q9Y6K0	CEPT1	3|0	3	1.50	2	0|0|0|0|0|0|0|0|0|0|0|0	0.50	0.99	0.50	0.99	0.50	-1.28	15.00	0.07	1.5	1.88	Infinity
M-Nt	geneid:10814;refseq:NP_001008221;uniprot:Q6PUV4	CPLX2	20|20	40	20.00	2	17|12|12|7|8|0|0|0|13|14|15|17	0.00	0.00	0.00	0.00	0.00	-29.56	1.22	0.51	10.42	40.59	2.1
M-Nt	geneid:493856;refseq:NP_001008389;uniprot:Q8N5K1	CISD2	26|29	55	27.50	2	5|4|4|4|3|0|0|0|4|3|4|4	1.00	1.00	1.00	1.00	1.00	16.10	6.35	0.00	24.58	95.04	2.53
M-Nt	geneid:55973;refseq:NP_001008405;uniprot:Q9UHQ4	BCAP29	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.48	0.96	0.48	0.96	0.48	-1.40	10.00	0.10	1	1.5	2.08
M-Nt	geneid:29058;refseq:NP_001009923;uniprot:Q96A57	TMEM230	3|3	6	3.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.96	30.00	0.00	3	8.56	4.73
M-Nt	geneid:23028;refseq:NP_001009999;uniprot:O60341	KDM1A	2|2	4	2.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.16	20.00	0.00	2	1.19	Infinity
M-Nt	geneid:6210;refseq:NP_001010;uniprot:P62244	RPS15A	7|2	9	4.50	2	0|0|3|0|2|7|0|0|0|0|0|0	0.00	0.01	0.01	0.02	0.01	-11.42	1.12	0.26	3.5	14.05	3.96
M-Nt	geneid:7791;refseq:NP_001010972;uniprot:Q15942	ZYX	3|0	3	1.50	2	21|42|25|27|24|0|0|0|31|34|27|21	0.00	0.00	0.00	0.00	0.00	-158.58	0.04	0.62	0	0	0
M-Nt	geneid:6217;refseq:NP_001011;uniprot:P62249	RPS16	6|6	12	6.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.33	60.00	0.00	6	21.45	11.14
M-Nt	geneid:6520;refseq:NP_001012680;uniprot:P08195	SLC3A2	25|19	44	22.00	2	22|17|24|19|18|0|0|0|14|17|12|11	0.00	0.00	0.00	0.00	0.00	-49.78	1.02	0.54	9.17	7.59	1.07
M-Nt	geneid:81929;refseq:NP_001013455;uniprot:Q96EE3	SEH1L	4|4	8	4.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.95	40.00	0.00	4	4.96	7.43
M-Nt	geneid:144245;refseq:NP_001013642;uniprot:Q5I7T1	ALG10B	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.48	0.96	0.48	0.96	0.48	-1.43	10.00	0.10	1	1.1	Infinity
M-Nt	geneid:388698;refseq:NP_001014364;uniprot:Q5D862	FLG2	3|7	10	5.00	2	0|0|0|0|5|0|5|0|0|0|0|0	0.03	0.06	0.03	0.06	0.03	-8.03	1.50	0.22	4.17	0.91	1.95
M-Nt	geneid:28988;refseq:NP_001014436;uniprot:Q9UJU6	DBNL	2|0	2	1.00	2	18|25|18|15|11|0|0|0|16|20|21|17	0.00	0.00	0.00	0.00	0.00	-97.43	0.05	0.62	0	0	0
M-Nt	geneid:11269;refseq:NP_001014451;uniprot:Q9UMR2	DDX19B	2|0	2	1.00	2	0|0|3|0|0|0|0|0|0|0|0|0	0.13	0.26	0.14	0.29	0.14	-3.82	1.00	0.19	0.75	0.87	1.56
M-Nt	geneid:10548;refseq:NP_001014842;uniprot:O15321	TM9SF1	4|6	10	5.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.70	50.00	0.00	5	5.34	15.29
M-Nt	geneid:6228;refseq:NP_001016;uniprot:P62266	RPS23	11|6	17	8.50	2	0|3|0|0|0|0|0|0|2|2|0|0	0.66	0.99	0.78	1.00	0.78	0.28	3.64	0.02	7.92	28.91	2.58
M-Nt	geneid:6229;refseq:NP_001017;uniprot:P62847	RPS24	9|9	18	9.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	15.47	90.00	0.00	9	35.32	3.55
M-Nt	geneid:23023;refseq:NP_001017395;uniprot:O94876	TMCC1	5|0	5	2.50	2	0|0|0|0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-1.41	25.00	0.05	2.5	2	5.42
M-Nt	geneid:57120;refseq:NP_001017408;uniprot:Q9HD26	GOPC	3|0	3	1.50	2	0|0|2|0|0|0|0|0|0|0|0|0	0.33	0.67	0.33	0.65	0.33	-3.58	2.25	0.17	1.33	1.53	0.11
M-Nt	geneid:203547;refseq:NP_001017980;uniprot:Q3ZAQ7	VMA21	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.48	0.96	0.48	0.96	0.48	-1.38	10.00	0.10	1	5.17	1.93
M-Nt	geneid:79184;refseq:NP_001018065;uniprot:P46736	BRCC3	3|3	6	3.00	2	15|22|17|10|12|0|0|0|14|17|12|13	0.00	0.00	0.00	0.00	0.00	-71.35	0.16	0.62	0	0	0
M-Nt	geneid:57175;refseq:NP_001018080;uniprot:Q9BR76	CORO1B	4|5	9	4.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.79	45.00	0.00	4.5	4.8	8.07
M-Nt	geneid:91663;refseq:NP_001018654;uniprot:Q96S97	MYADM	6|5	11	5.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.44	55.00	0.00	5.5	8.92	2.55
M-Nt	geneid:375;refseq:NP_001019397;uniprot:P84077	ARF1	18|14	32	16.00	2	3|0|4|2|3|0|0|0|3|3|4|0	1.00	1.00	1.00	1.00	1.00	5.03	4.36	0.00	14.17	40.87	2.12
M-Nt	geneid:821;refseq:NP_001019820;uniprot:P27824	CANX	4|0	4	2.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.89	20.00	0.05	2	1.76	0.61
M-Nt	geneid:50488;refseq:NP_001020108;uniprot:Q8N4C8	MINK1	4|0	4	2.00	2	16|15|14|13|14|0|0|0|10|8|12|11	0.00	0.00	0.00	0.00	0.00	-66.14	0.13	0.62	0	0	0
M-Nt	geneid:23;refseq:NP_001020262;uniprot:Q8NE71	ABCF1	5|3	8	4.00	2	7|4|4|4|3|0|0|0|4|4|6|6	0.00	0.00	0.00	0.00	0.00	-19.53	0.63	0.43	0.5	0.31	0.46
M-Nt	geneid:1173;refseq:NP_001020376;uniprot:Q96CW1	AP2M1	31|28	59	29.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	43.14	295.00	0.00	29.5	35.56	3.8
M-Nt	geneid:6232;refseq:NP_001021;uniprot:P42677	RPS27	21|19	40	20.00	2	3|0|0|0|0|0|3|0|5|0|0|4	1.00	1.00	1.00	1.00	1.00	10.18	5.00	0.00	18.75	116.52	2.71
M-Nt	geneid:163;refseq:NP_001025177;uniprot:P63010	AP2B1	3|5	8	4.00	2	2|2|7|8|6|0|0|0|2|5|0|0	0.00	0.00	0.00	0.00	0.00	-22.07	0.57	0.45	1.33	0.73	1.45
M-Nt	geneid:9373;refseq:NP_001026859;uniprot:Q9Y263	PLAA	46|43	89	44.50	2	38|39|48|44|50|0|0|0|40|32|29|33	0.00	0.00	0.00	0.00	0.00	-105.54	0.94	0.60	15.08	9.9	12.83
M-Nt	geneid:23646;refseq:NP_001026866;uniprot:Q8IV08	PLD3	4|2	6	3.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.11	30.00	0.00	3	3.2	1.39
M-Nt	geneid:79982;refseq:NP_001026893;uniprot:Q8TBM8	DNAJB14	9|7	16	8.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	11.64	80.00	0.00	8	11.02	4.29
M-Nt	geneid:9986;refseq:NP_001027450;uniprot:Q9Y256	RCE1	3|0	3	1.50	2	0|0|0|0|0|0|0|0|0|0|0|0	0.50	0.99	0.50	0.99	0.50	-1.43	15.00	0.07	1.5	3.48	15.6
M-Nt	geneid:51128;refseq:NP_001028675;uniprot:Q9Y6B6	SAR1B	10|7	17	8.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	11.68	85.00	0.00	8.5	22.41	2.19
M-Nt	geneid:23597;refseq:NP_001028755;uniprot:Q9Y305	ACOT9	13|9	22	11.00	2	2|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.95	16.50	0.00	10.83	12.88	2.4
M-Nt	geneid:7311;refseq:NP_001029102;uniprot:P62987	UBA52	79|79	158	79.00	2	4|15|2|3|4|0|0|0|15|10|29|35	0.01	0.01	0.03	0.03	0.03	-3.66	3.00	0.24	69.25	282.41	2.26
M-Nt	geneid:554313;refseq:NP_001029249;uniprot:P62805	H4C15	4|5	9	4.50	2	0|0|7|6|7|0|8|4|6|4|3|4	0.00	0.00	0.00	0.00	0.00	-21.58	0.61	0.46	0.42	2.13	0.5
M-Nt	geneid:5393;refseq:NP_001029366;uniprot:Q06265	EXOSC9	2|2	4	2.00	2	0|0|2|2|0|0|0|0|0|0|0|0	0.06	0.06	0.06	0.06	0.06	-2.80	1.50	0.21	1.67	1.91	4.19
M-Nt	geneid:64093;refseq:NP_001030024;uniprot:Q9H4F8	SMOC1	6|4	10	5.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.70	50.00	0.00	5	6	2.65
M-Nt	geneid:9045;refseq:NP_001030168;uniprot:P50914	RPL14	4|3	7	3.50	2	0|0|0|0|0|0|0|0|2|2|0|0	0.37	0.54	0.41	0.59	0.41	-1.15	2.62	0.16	3.17	7.7	1.76
M-Nt	geneid:641371;refseq:NP_001032238;uniprot:Q86TX2	ACOT1	3|0	3	1.50	2	49|44|10|6|5|0|0|0|9|8|3|4	0.00	0.00	0.00	0.00	0.00	-151.60	0.04	0.62	0	0	0
