Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR
ORF9A-A549-Nt	NP_000258.1	NF1	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.44	30.00	0.00
ORF9A-A549-Nt	NP_000267.2	OCRL	18	18	18.00	1	21|20|0	0.00	0.00	0.00	0.00	0.00	-46.72	0.88	0.49
ORF9A-A549-Nt	NP_000323.2	ATXN1	4	4	4.00	1	2|6|0	0.00	0.00	0.00	0.00	0.00	-8.53	1.00	0.25
ORF9A-A549-Nt	NP_000393.4	G6PD	138	138	138.00	1	96|141|0	0.00	0.00	0.00	0.00	0.00	-218.24	1.16	0.53
ORF9A-A549-Nt	NP_000402.3	HLCS	2	2	2.00	1	2|0|0	0.30	0.30	0.30	0.30	0.30	-0.85	2.00	0.04
ORF9A-A549-Nt	NP_000436.2	PLEC	11	11	11.00	1	49|25|0	0.00	0.00	0.00	0.00	0.00	-125.54	0.30	0.54
ORF9A-A549-Nt	NP_000466.2	NR0B1	8	8	8.00	1	2|3|0	0.84	0.84	0.84	0.84	0.84	1.65	3.20	0.01
ORF9A-A549-Nt	NP_000523.2	PCCB	3	3	3.00	1	0|0|2	0.57	0.57	0.57	0.57	0.57	0.27	3.00	0.02
ORF9A-A549-Nt	NP_000628.2	GSR	5	5	5.00	1	3|4|0	0.00	0.00	0.00	0.00	0.00	-5.59	1.43	0.18
ORF9A-A549-Nt	NP_000679.1	ALAS1	6	6	6.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	10.50	60.00	0.00
ORF9A-A549-Nt	NP_000691.1	ANXA1	76	76	76.00	1	67|96|0	0.00	0.00	0.00	0.00	0.00	-176.93	0.93	0.53
ORF9A-A549-Nt	NP_000894.1	NQO1	4	4	4.00	1	5|6|0	0.00	0.00	0.00	0.00	0.00	-14.17	0.73	0.34
ORF9A-A549-Nt	NP_000909.2	P4HB	5	5	5.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	8.88	50.00	0.00
ORF9A-A549-Nt	NP_000911.2	PC	284	284	284.00	1	225|226|1091	0.00	0.00	0.00	0.00	0.00	-inf	0.43	0.54
ORF9A-A549-Nt	NP_000928.1	POLR2A	4	4	4.00	1	10|6|0	0.00	0.00	0.00	0.00	0.00	-23.63	0.50	0.54
ORF9A-A549-Nt	NP_000929.1	POLR2B	9	9	9.00	1	5|4|0	0.03	0.03	0.03	0.03	0.03	-3.54	2.00	0.13
ORF9A-A549-Nt	NP_000938.2	PRIM2	7	7	7.00	1	4|8|0	0.00	0.00	0.00	0.00	0.00	-11.46	1.17	0.30
ORF9A-A549-Nt	NP_000958.1	RPL3	8	8	8.00	1	3|3|0	0.52	0.52	0.53	0.53	0.53	0.12	2.67	0.03
ORF9A-A549-Nt	NP_000959.2	RPL4	7	7	7.00	1	5|4|0	0.00	0.00	0.00	0.00	0.00	-6.16	1.56	0.20
ORF9A-A549-Nt	NP_000961.2	RPL6	14	14	14.00	1	4|12|7	0.00	0.00	0.00	0.00	0.00	-13.66	1.47	0.33
ORF9A-A549-Nt	NP_000963.1	RPL7A	6	6	6.00	1	0|3|0	0.80	0.80	0.81	0.81	0.81	1.47	4.00	0.01
ORF9A-A549-Nt	NP_000972.1	RPL19	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.62	20.00	0.00
ORF9A-A549-Nt	NP_000977.1	RPL24	5	5	5.00	1	3|6|0	0.00	0.00	0.00	0.00	0.00	-9.05	1.11	0.26
ORF9A-A549-Nt	NP_000993.1	RPLP0	12	12	12.00	1	9|13|0	0.00	0.00	0.00	0.00	0.00	-21.79	1.09	0.40
ORF9A-A549-Nt	NP_000995.1	RPLP2	8	8	8.00	1	8|10|0	0.00	0.00	0.00	0.00	0.00	-20.56	0.89	0.39
ORF9A-A549-Nt	NP_001001936.1	AFAP1L2	5	5	5.00	1	11|5|0	0.00	0.00	0.00	0.00	0.00	-21.53	0.62	0.54
ORF9A-A549-Nt	NP_001001992.1	USP16	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.44	30.00	0.00
ORF9A-A549-Nt	NP_001002.1	RPS7	4	4	4.00	1	0|2|0	0.76	0.76	0.77	0.77	0.77	1.22	4.00	0.01
ORF9A-A549-Nt	NP_001002019.1	PUS1	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.60	20.00	0.00
ORF9A-A549-Nt	NP_001002243.1	AFTPH	15	15	15.00	1	13|13|0	0.00	0.00	0.00	0.00	0.00	-24.58	1.15	0.42
ORF9A-A549-Nt	NP_001002800.1	SMC4	4	4	4.00	1	5|3|0	0.00	0.00	0.00	0.00	0.00	-8.79	1.00	0.25
ORF9A-A549-Nt	NP_001002814.2	RAB11FIP1	14	14	14.00	1	15|18|0	0.00	0.00	0.00	0.00	0.00	-38.46	0.85	0.47
ORF9A-A549-Nt	NP_001002843.1	ZNF280D	6	6	6.00	1	5|0|0	0.32	0.32	0.31	0.31	0.32	-0.78	2.40	0.04
ORF9A-A549-Nt	NP_001002857.1	ANXA2	73	73	73.00	1	62|75|0	0.00	0.00	0.00	0.00	0.00	-136.05	1.07	0.53
ORF9A-A549-Nt	NP_001003398.1	BICD1	7	7	7.00	1	7|7|0	0.00	0.00	0.00	0.00	0.00	-15.02	1.00	0.35
ORF9A-A549-Nt	NP_001003407.1	ABLIM1	10	10	10.00	1	5|9|0	0.00	0.00	0.00	0.00	0.00	-10.73	1.43	0.29
ORF9A-A549-Nt	NP_001003676.1	C11orf49	10	10	10.00	1	3|5|0	0.36	0.36	0.36	0.36	0.36	-0.60	2.50	0.04
ORF9A-A549-Nt	NP_001003891.1	MED15	10	10	10.00	1	12|10|0	0.00	0.00	0.00	0.00	0.00	-24.74	0.91	0.42
ORF9A-A549-Nt	NP_001004065.2	AKAP2	4	4	4.00	1	6|2|0	0.00	0.00	0.00	0.00	0.00	-8.53	1.00	0.25
ORF9A-A549-Nt	NP_001005207.1	TRIM37	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.60	20.00	0.00
ORF9A-A549-Nt	NP_001005335.1	HNRNPL	6	6	6.00	1	4|5|0	0.00	0.00	0.00	0.00	0.00	-7.63	1.33	0.23
ORF9A-A549-Nt	NP_001005386.1	ACTR2	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
ORF9A-A549-Nt	NP_001005743.1	NUMB	15	15	15.00	1	5|8|0	0.09	0.09	0.09	0.09	0.09	-2.34	2.31	0.09
ORF9A-A549-Nt	NP_001006109.1	HMCES	3	3	3.00	1	2|5|0	0.00	0.00	0.00	0.00	0.00	-8.48	0.86	0.24
ORF9A-A549-Nt	NP_001006635.1	ARHGAP17	6	6	6.00	1	7|10|0	0.00	0.00	0.00	0.00	0.00	-21.99	0.71	0.40
ORF9A-A549-Nt	NP_001006658.1	WDR35	4	4	4.00	1	2|0|0	0.76	0.76	0.75	0.75	0.76	1.12	4.00	0.01
ORF9A-A549-Nt	NP_001006936.1	TCEAL4	4	4	4.00	1	0|6|0	0.01	0.01	0.01	0.01	0.01	-4.43	1.33	0.15
ORF9A-A549-Nt	NP_001007215.1	CACYBP	3	3	3.00	1	4|7|0	0.00	0.00	0.00	0.00	0.00	-15.88	0.55	0.54
ORF9A-A549-Nt	NP_001007554.1	CSDE1	26	26	26.00	1	23|24|0	0.00	0.00	0.00	0.00	0.00	-45.62	1.11	0.48
ORF9A-A549-Nt	NP_001007566.1	TFG	11	11	11.00	1	4|6|0	0.07	0.07	0.07	0.07	0.07	-2.56	2.20	0.11
ORF9A-A549-Nt	NP_001008221.1	CPLX2	10	10	10.00	1	7|12|0	0.00	0.00	0.00	0.00	0.00	-19.45	1.05	0.39
ORF9A-A549-Nt	NP_001008389.1	CISD2	4	4	4.00	1	4|4|0	0.00	0.00	0.00	0.00	0.00	-8.80	1.00	0.25
ORF9A-A549-Nt	NP_001008491.1	SEPTIN2	9	9	9.00	1	7|12|0	0.00	0.00	0.00	0.00	0.00	-20.88	0.95	0.40
ORF9A-A549-Nt	NP_001008493.1	ENAH	7	7	7.00	1	9|10|0	0.00	0.00	0.00	0.00	0.00	-24.04	0.74	0.41
ORF9A-A549-Nt	NP_001008697.1	TFIP11	11	11	11.00	1	9|8|0	0.00	0.00	0.00	0.00	0.00	-14.53	1.29	0.34
ORF9A-A549-Nt	NP_001008897.1	TCP1	4	4	4.00	1	2|3|0	0.03	0.03	0.03	0.03	0.03	-3.49	1.60	0.13
ORF9A-A549-Nt	NP_001008938.1	CKAP5	12	12	12.00	1	25|20|0	0.00	0.00	0.00	0.00	0.00	-64.88	0.53	0.54
ORF9A-A549-Nt	NP_001009555.3	SH3D19	2	2	2.00	1	8|5|0	0.00	0.00	0.00	0.00	0.00	-22.03	0.31	0.54
ORF9A-A549-Nt	NP_001009811.2	CEP131	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
ORF9A-A549-Nt	NP_001010972.1	ZYX	29	29	29.00	1	27|25|0	0.00	0.00	0.00	0.00	0.00	-50.07	1.12	0.49
ORF9A-A549-Nt	NP_001011649.1	CDK5RAP2	4	4	4.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	7.20	40.00	0.00
ORF9A-A549-Nt	NP_001011699.1	HAUS8	5	5	5.00	1	3|6|0	0.00	0.00	0.00	0.00	0.00	-9.09	1.11	0.26
ORF9A-A549-Nt	NP_001012321.1	RPSA	9	9	9.00	1	2|5|0	0.42	0.42	0.43	0.43	0.43	-0.27	2.57	0.03
ORF9A-A549-Nt	NP_001012496.1	U2AF2	6	6	6.00	1	4|0|0	0.60	0.60	0.61	0.61	0.61	0.43	3.00	0.02
ORF9A-A549-Nt	NP_001012680.1	SLC3A2	28	28	28.00	1	19|24|0	0.00	0.00	0.00	0.00	0.00	-35.78	1.30	0.46
ORF9A-A549-Nt	NP_001013009.2	KNOP1	41	41	41.00	1	15|17|0	0.50	0.50	0.50	0.50	0.50	0.00	2.56	0.03
ORF9A-A549-Nt	NP_001013861.1	EXOC7	11	11	11.00	1	17|18|0	0.00	0.00	0.00	0.00	0.00	-47.31	0.63	0.54
ORF9A-A549-Nt	NP_001014763.1	ETFB	6	6	6.00	1	4|9|0	0.00	0.00	0.00	0.00	0.00	-14.49	0.92	0.34
ORF9A-A549-Nt	NP_001014794.1	ILK	2	2	2.00	1	2|2|0	0.01	0.01	0.01	0.01	0.01	-4.57	1.00	0.15
ORF9A-A549-Nt	NP_001015892.1	TAF9	15	15	15.00	1	7|12|0	0.00	0.00	0.00	0.00	0.00	-12.42	1.58	0.32
ORF9A-A549-Nt	NP_001017392.2	SUGP2	47	47	47.00	1	59|44|0	0.00	0.00	0.00	0.00	0.00	-113.69	0.91	0.52
ORF9A-A549-Nt	NP_001017420.1	ESCO2	3	3	3.00	1	0|2|0	0.57	0.57	0.57	0.57	0.57	0.27	3.00	0.02
ORF9A-A549-Nt	NP_001017995.1	SH3PXD2B	8	8	8.00	1	14|10|0	0.00	0.00	0.00	0.00	0.00	-31.70	0.67	0.54
ORF9A-A549-Nt	NP_001018065.1	BRCC3	13	13	13.00	1	10|17|0	0.00	0.00	0.00	0.00	0.00	-29.02	0.96	0.44
ORF9A-A549-Nt	NP_001018494.1	PUM1	15	15	15.00	1	12|12|0	0.00	0.00	0.00	0.00	0.00	-21.08	1.25	0.40
ORF9A-A549-Nt	NP_001019837.1	SH3KBP1	7	7	7.00	1	14|11|0	0.00	0.00	0.00	0.00	0.00	-35.44	0.56	0.54
ORF9A-A549-Nt	NP_001020119.1	FNBP1L	14	14	14.00	1	13|16|0	0.00	0.00	0.00	0.00	0.00	-31.29	0.97	0.45
ORF9A-A549-Nt	NP_001020262.1	ABCF1	4	4	4.00	1	4|4|0	0.00	0.00	0.00	0.00	0.00	-8.77	1.00	0.25
ORF9A-A549-Nt	NP_001102.2	ADAR	41	41	41.00	1	32|24|0	0.00	0.00	0.00	0.00	0.00	-40.01	1.46	0.47
ORF9A-A549-Nt	NP_001020423.1	TPD52	10	10	10.00	1	13|16|0	0.00	0.00	0.00	0.00	0.00	-37.67	0.69	0.46
ORF9A-A549-Nt	NP_001020750.1	NDEL1	3	3	3.00	1	0|4|0	0.07	0.07	0.07	0.07	0.07	-2.55	1.50	0.11
ORF9A-A549-Nt	NP_001020764.1	ARFIP1	4	4	4.00	1	3|7|0	0.00	0.00	0.00	0.00	0.00	-12.17	0.80	0.31
ORF9A-A549-Nt	NP_001024.1	RRM1	2	2	2.00	1	2|0|0	0.30	0.30	0.30	0.30	0.30	-0.84	2.00	0.04
ORF9A-A549-Nt	NP_001026859.1	PLAA	32	32	32.00	1	44|48|0	0.00	0.00	0.00	0.00	0.00	-118.27	0.70	0.53
ORF9A-A549-Nt	NP_001027453.1	KLF10	7	7	7.00	1	5|3|0	0.01	0.01	0.01	0.01	0.01	-4.56	1.75	0.15
ORF9A-A549-Nt	NP_001027464.1	ZNF207	3	3	3.00	1	0|3|0	0.26	0.26	0.26	0.26	0.26	-1.04	2.00	0.06
ORF9A-A549-Nt	NP_001028690.1	WIPI2	5	5	5.00	1	5|9|0	0.00	0.00	0.00	0.00	0.00	-18.07	0.71	0.38
ORF9A-A549-Nt	NP_001028755.2	ACOT9	8	8	8.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	13.69	80.00	0.00
ORF9A-A549-Nt	NP_001029102.1	UBA52	4	4	4.00	1	3|2|0	0.03	0.03	0.03	0.03	0.03	-3.50	1.60	0.13
ORF9A-A549-Nt	NP_001029249.1	H4C15	8	8	8.00	1	6|7|0	0.00	0.00	0.00	0.00	0.00	-11.81	1.23	0.31
ORF9A-A549-Nt	NP_001029366.1	EXOSC9	3	3	3.00	1	2|2|0	0.04	0.04	0.04	0.04	0.04	-3.18	1.50	0.12
ORF9A-A549-Nt	NP_001030611.1	NIBAN2	29	29	29.00	1	23|28|0	0.00	0.00	0.00	0.00	0.00	-48.34	1.14	0.49
ORF9A-A549-Nt	NP_001032238.1	ACOT1	41	41	41.00	1	6|10|0	1.00	1.00	1.00	1.00	1.00	22.91	5.12	0.00
ORF9A-A549-Nt	NP_001032242.1	FOXK1	12	12	12.00	1	14|10|0	0.00	0.00	0.00	0.00	0.00	-25.36	1.00	0.42
ORF9A-A549-Nt	NP_001032360.1	EIF3B	2	2	2.00	1	2|3|0	0.00	0.00	0.00	0.00	0.00	-6.43	0.80	0.20
ORF9A-A549-Nt	NP_001032726.1	BTF3	6	6	6.00	1	3|5|0	0.00	0.00	0.00	0.00	0.00	-5.94	1.50	0.19
ORF9A-A549-Nt	NP_001032752.1	EEF1B2	9	9	9.00	1	6|6|0	0.00	0.00	0.00	0.00	0.00	-8.67	1.50	0.25
ORF9A-A549-Nt	NP_001032900.1	HSD17B10	4	4	4.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	7.24	40.00	0.00
ORF9A-A549-Nt	NP_001034764.1	UNC45A	14	14	14.00	1	18|8|0	0.00	0.00	0.00	0.00	0.00	-25.43	1.08	0.42
ORF9A-A549-Nt	NP_001034966.1	STRN4	23	23	23.00	1	15|15|0	0.00	0.00	0.00	0.00	0.00	-20.28	1.53	0.39
ORF9A-A549-Nt	NP_001035784.1	INCENP	10	10	10.00	1	7|9|0	0.00	0.00	0.00	0.00	0.00	-14.21	1.25	0.34
ORF9A-A549-Nt	NP_001035809.1	ABCE1	2	2	2.00	1	5|3|0	0.00	0.00	0.00	0.00	0.00	-11.86	0.50	0.54
ORF9A-A549-Nt	NP_001035814.1	CYLD	12	12	12.00	1	12|12|0	0.00	0.00	0.00	0.00	0.00	-25.38	1.00	0.42
ORF9A-A549-Nt	NP_001035847.1	PPP4R1	6	6	6.00	1	4|4|0	0.00	0.00	0.00	0.00	0.00	-5.93	1.50	0.19
ORF9A-A549-Nt	NP_001035879.1	PSPC1	8	8	8.00	1	5|6|0	0.00	0.00	0.00	0.00	0.00	-8.32	1.45	0.24
ORF9A-A549-Nt	NP_001035889.1	NSD2	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.61	20.00	0.00
ORF9A-A549-Nt	NP_001035905.1	CAST	14	14	14.00	1	21|25|0	0.00	0.00	0.00	0.00	0.00	-62.94	0.61	0.54
ORF9A-A549-Nt	NP_001035919.1	TGFB1I1	5	5	5.00	1	4|5|0	0.00	0.00	0.00	0.00	0.00	-9.10	1.11	0.26
ORF9A-A549-Nt	NP_001036039.1	CRTC3	4	4	4.00	1	3|5|0	0.00	0.00	0.00	0.00	0.00	-8.79	1.00	0.25
ORF9A-A549-Nt	NP_001036069.1	XRN1	14	14	14.00	1	20|8|0	0.00	0.00	0.00	0.00	0.00	-28.79	1.00	0.44
ORF9A-A549-Nt	NP_001036227.1	FIGNL1	3	3	3.00	1	5|4|0	0.00	0.00	0.00	0.00	0.00	-12.12	0.67	0.54
ORF9A-A549-Nt	NP_001037.1	SLC12A2	11	11	11.00	1	0|3|0	0.97	0.97	0.97	0.97	0.97	3.48	7.33	0.01
ORF9A-A549-Nt	NP_001041648.1	PHACTR4	6	6	6.00	1	5|7|0	0.00	0.00	0.00	0.00	0.00	-12.95	1.00	0.32
ORF9A-A549-Nt	NP_001041683.1	SCYL1	10	10	10.00	1	4|5|0	0.10	0.10	0.10	0.10	0.10	-2.24	2.22	0.09
ORF9A-A549-Nt	NP_001055.1	TKT	48	48	48.00	1	47|47|0	0.00	0.00	0.00	0.00	0.00	-96.48	1.02	0.52
ORF9A-A549-Nt	NP_001058.2	TOP2A	6	6	6.00	1	8|0|0	0.01	0.01	0.01	0.01	0.01	-5.03	1.50	0.17
ORF9A-A549-Nt	NP_001070254.1	QSER1	13	13	13.00	1	19|6|0	0.00	0.00	0.00	0.00	0.00	-24.83	1.04	0.42
ORF9A-A549-Nt	NP_001070707.1	RNF214	29	29	29.00	1	21|23|0	0.00	0.00	0.00	0.00	0.00	-36.13	1.32	0.46
ORF9A-A549-Nt	NP_001070710.1	DEPDC7	22	22	22.00	1	20|22|0	0.00	0.00	0.00	0.00	0.00	-42.61	1.05	0.48
ORF9A-A549-Nt	NP_001193583.1	NCOR2	39	39	39.00	1	68|52|0	0.00	0.00	0.00	0.00	0.00	-158.86	0.65	0.54
ORF9A-A549-Nt	NP_001070819.1	RBM23	2	2	2.00	1	4|2|0	0.00	0.00	0.00	0.00	0.00	-8.14	0.67	0.54
ORF9A-A549-Nt	NP_001070865.1	IRF2BP2	5	5	5.00	1	0|6|0	0.04	0.04	0.04	0.04	0.04	-3.16	1.67	0.12
ORF9A-A549-Nt	NP_001072113.1	CDC16	4	4	4.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	7.20	40.00	0.00
ORF9A-A549-Nt	NP_001072992.1	PAICS	6	6	6.00	1	7|10|0	0.00	0.00	0.00	0.00	0.00	-21.96	0.71	0.40
ORF9A-A549-Nt	NP_001073152.1	KIAA1191	4	4	4.00	1	6|11|0	0.00	0.00	0.00	0.00	0.00	-25.64	0.47	0.54
ORF9A-A549-Nt	NP_001073341.1	CUL4B	13	13	13.00	1	9|12|0	0.00	0.00	0.00	0.00	0.00	-18.56	1.24	0.38
ORF9A-A549-Nt	NP_001073884.1	U2SURP	32	32	32.00	1	18|17|0	0.00	0.00	0.00	0.00	0.00	-16.57	1.83	0.36
ORF9A-A549-Nt	NP_001073886.1	ZNF629	4	4	4.00	1	4|4|0	0.00	0.00	0.00	0.00	0.00	-8.79	1.00	0.25
ORF9A-A549-Nt	NP_001073888.2	UNK	10	10	10.00	1	9|6|0	0.00	0.00	0.00	0.00	0.00	-12.38	1.33	0.32
ORF9A-A549-Nt	NP_001073919.1	BEND3	11	11	11.00	1	5|6|0	0.01	0.01	0.01	0.01	0.01	-4.25	2.00	0.15
ORF9A-A549-Nt	NP_001073981.1	BICC1	8	8	8.00	1	4|3|0	0.18	0.18	0.18	0.18	0.18	-1.55	2.29	0.07
ORF9A-A549-Nt	NP_001074295.1	PRAG1	12	12	12.00	1	15|12|0	0.00	0.00	0.00	0.00	0.00	-30.71	0.89	0.44
ORF9A-A549-Nt	NP_001075109.1	PRKDC	4	4	4.00	1	6|2|0	0.00	0.00	0.00	0.00	0.00	-8.53	1.00	0.25
ORF9A-A549-Nt	NP_001077054.1	RABEP1	3	3	3.00	1	4|0|0	0.07	0.07	0.07	0.07	0.07	-2.54	1.50	0.11
ORF9A-A549-Nt	NP_001077362.1	STRN3	17	17	17.00	1	12|15|0	0.00	0.00	0.00	0.00	0.00	-23.46	1.26	0.41
ORF9A-A549-Nt	NP_001077861.1	DDT	2	2	2.00	1	3|3|0	0.00	0.00	0.00	0.00	0.00	-8.16	0.67	0.54
ORF9A-A549-Nt	NP_001078880.1	NADK2	4	4	4.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	7.19	40.00	0.00
ORF9A-A549-Nt	NP_001087.2	ACLY	14	14	14.00	1	20|17|0	0.00	0.00	0.00	0.00	0.00	-45.82	0.76	0.48
ORF9A-A549-Nt	NP_001091674.1	HNRNPF	40	40	40.00	1	21|30|0	0.00	0.00	0.00	0.00	0.00	-33.40	1.57	0.45
ORF9A-A549-Nt	NP_001091868.1	COPA	17	17	17.00	1	12|11|0	0.00	0.00	0.00	0.00	0.00	-16.53	1.48	0.36
ORF9A-A549-Nt	NP_001091947.1	GRSF1	9	9	9.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	15.25	90.00	0.00
ORF9A-A549-Nt	NP_001091974.1	DDX17	18	18	18.00	1	0|11|0	0.60	0.60	0.61	0.61	0.61	0.45	3.27	0.02
ORF9A-A549-Nt	NP_001092108.1	RNF169	12	12	12.00	1	7|9|0	0.00	0.00	0.00	0.00	0.00	-11.41	1.50	0.30
ORF9A-A549-Nt	NP_001092260.1	MID1IP1	6	6	6.00	1	2|4|0	0.08	0.08	0.07	0.07	0.08	-2.51	2.00	0.10
ORF9A-A549-Nt	NP_001092872.1	CCNK	2	2	2.00	1	0|2|0	0.30	0.30	0.30	0.30	0.30	-0.84	2.00	0.04
ORF9A-A549-Nt	NP_001092879.1	EHBP1L1	6	6	6.00	1	6|3|0	0.00	0.00	0.00	0.00	0.00	-7.67	1.33	0.23
ORF9A-A549-Nt	NP_001092902.1	BCAS3	14	14	14.00	1	16|19|0	0.00	0.00	0.00	0.00	0.00	-42.11	0.80	0.48
ORF9A-A549-Nt	NP_001093892.1	SPATS2L	4	4	4.00	1	0|2|0	0.76	0.76	0.75	0.75	0.76	1.12	4.00	0.01
ORF9A-A549-Nt	NP_001094060.1	KIAA0232	5	5	5.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	8.87	50.00	0.00
ORF9A-A549-Nt	NP_001095272.1	PHF21A	3	3	3.00	1	4|5|0	0.00	0.00	0.00	0.00	0.00	-12.11	0.67	0.54
ORF9A-A549-Nt	NP_001096123.1	OTUD4	7	7	7.00	1	2|0|0	0.96	0.96	0.96	0.96	0.96	3.14	7.00	0.01
ORF9A-A549-Nt	NP_001098721.1	ZFYVE16	51	51	51.00	1	49|45|0	0.00	0.00	0.00	0.00	0.00	-92.20	1.09	0.52
ORF9A-A549-Nt	NP_001099001.1	FAM135A	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
ORF9A-A549-Nt	NP_001099008.1	MYBBP1A	10	10	10.00	1	4|3|0	0.73	0.73	0.74	0.74	0.74	1.03	2.86	0.01
ORF9A-A549-Nt	NP_001099009.1	ZBTB10	3	3	3.00	1	4|2|0	0.00	0.00	0.00	0.00	0.00	-6.72	1.00	0.21
ORF9A-A549-Nt	NP_001103444.1	SYNPO	19	19	19.00	1	26|20|0	0.00	0.00	0.00	0.00	0.00	-54.21	0.83	0.50
ORF9A-A549-Nt	NP_001106673.1	NACA	6	6	6.00	1	3|7|0	0.00	0.00	0.00	0.00	0.00	-9.29	1.20	0.27
ORF9A-A549-Nt	NP_001106818.1	ECE1	13	13	13.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	21.37	130.00	0.00
ORF9A-A549-Nt	NP_001106849.1	FANCI	16	16	16.00	1	19|12|0	0.00	0.00	0.00	0.00	0.00	-31.78	1.03	0.45
ORF9A-A549-Nt	NP_001107563.1	CDC27	7	7	7.00	1	5|5|0	0.00	0.00	0.00	0.00	0.00	-7.97	1.40	0.24
ORF9A-A549-Nt	NP_001107590.1	NCBP3	8	8	8.00	1	6|7|0	0.00	0.00	0.00	0.00	0.00	-11.82	1.23	0.31
ORF9A-A549-Nt	NP_001107607.1	DMTN	8	8	8.00	1	3|10|0	0.00	0.00	0.00	0.00	0.00	-11.24	1.23	0.30
ORF9A-A549-Nt	NP_001107654.1	IRAK4	3	3	3.00	1	3|6|0	0.00	0.00	0.00	0.00	0.00	-12.12	0.67	0.54
ORF9A-A549-Nt	NP_001107869.1	DHX36	7	7	7.00	1	12|11|0	0.00	0.00	0.00	0.00	0.00	-31.61	0.61	0.54
ORF9A-A549-Nt	NP_001112.2	ADD3	4	4	4.00	1	3|5|0	0.00	0.00	0.00	0.00	0.00	-8.78	1.00	0.25
