Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR
NSP2-A549-Nt	NP_000961.2	RPL6	7	7	7.00	1	4|12|7	0.00	0.00	0.00	0.00	0.00	-23.92	0.74	0.54
NSP2-A549-Nt	NP_000963.1	RPL7A	5	5	5.00	1	0|3|0	0.68	0.68	0.69	0.69	0.69	0.82	3.33	0.02
NSP2-A549-Nt	NP_000972.1	RPL19	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.44	30.00	0.00
NSP2-A549-Nt	NP_000977.1	RPL24	6	6	6.00	1	3|6|0	0.00	0.00	0.00	0.00	0.00	-7.62	1.33	0.23
NSP2-A549-Nt	NP_000983.1	RPL29	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
NSP2-A549-Nt	NP_000993.1	RPLP0	16	16	16.00	1	9|13|0	0.00	0.00	0.00	0.00	0.00	-16.16	1.45	0.36
NSP2-A549-Nt	NP_000995.1	RPLP2	6	6	6.00	1	8|10|0	0.00	0.00	0.00	0.00	0.00	-23.81	0.67	0.54
NSP2-A549-Nt	NP_001001522.1	TAGLN	2	2	2.00	1	5|0|0	0.00	0.00	0.00	0.00	0.00	-5.85	0.80	0.19
NSP2-A549-Nt	NP_001001936.1	AFAP1L2	7	7	7.00	1	11|5|0	0.00	0.00	0.00	0.00	0.00	-18.24	0.88	0.38
NSP2-A549-Nt	NP_001001992.1	USP16	10	10	10.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	16.79	100.00	0.00
NSP2-A549-Nt	NP_001001998.1	EXOSC10	19	19	19.00	1	53|54|0	0.00	0.00	0.00	0.00	0.00	-175.22	0.36	0.54
NSP2-A549-Nt	NP_001002243.1	AFTPH	14	14	14.00	1	13|13|0	0.00	0.00	0.00	0.00	0.00	-26.02	1.08	0.43
NSP2-A549-Nt	NP_001002800.1	SMC4	5	5	5.00	1	5|3|0	0.00	0.00	0.00	0.00	0.00	-7.35	1.25	0.22
NSP2-A549-Nt	NP_001002857.1	ANXA2	66	66	66.00	1	62|75|0	0.00	0.00	0.00	0.00	0.00	-146.18	0.96	0.53
NSP2-A549-Nt	NP_001003398.1	BICD1	7	7	7.00	1	7|7|0	0.00	0.00	0.00	0.00	0.00	-15.02	1.00	0.35
NSP2-A549-Nt	NP_001003407.1	ABLIM1	8	8	8.00	1	5|9|0	0.00	0.00	0.00	0.00	0.00	-13.58	1.14	0.33
NSP2-A549-Nt	NP_001003676.1	C11orf49	2	2	2.00	1	3|5|0	0.00	0.00	0.00	0.00	0.00	-11.93	0.50	0.54
NSP2-A549-Nt	NP_001003800.1	BICD2	5	5	5.00	1	11|5|0	0.00	0.00	0.00	0.00	0.00	-21.53	0.62	0.54
NSP2-A549-Nt	NP_001003819.1	TRIM6-TRIM34	3	3	3.00	1	2|5|0	0.00	0.00	0.00	0.00	0.00	-8.48	0.86	0.24
NSP2-A549-Nt	NP_001003891.1	MED15	2	2	2.00	1	12|10|0	0.00	0.00	0.00	0.00	0.00	-40.94	0.18	0.54
NSP2-A549-Nt	NP_001003962.1	CAPNS1	5	5	5.00	1	0|3|0	0.68	0.68	0.68	0.68	0.68	0.77	3.33	0.02
NSP2-A549-Nt	NP_001005332.1	MAGED1	6	6	6.00	1	3|0|0	0.80	0.80	0.80	0.80	0.80	1.38	4.00	0.01
NSP2-A549-Nt	NP_008988.2	ZWINT	4	4	4.00	1	4|9|0	0.00	0.00	0.00	0.00	0.00	-17.72	0.62	0.54
NSP2-A549-Nt	NP_001005743.1	NUMB	6	6	6.00	1	5|8|0	0.00	0.00	0.00	0.00	0.00	-14.72	0.92	0.35
NSP2-A549-Nt	NP_001006635.1	ARHGAP17	6	6	6.00	1	7|10|0	0.00	0.00	0.00	0.00	0.00	-21.99	0.71	0.40
NSP2-A549-Nt	NP_001006658.1	WDR35	3	3	3.00	1	2|0|0	0.57	0.57	0.57	0.57	0.57	0.27	3.00	0.02
NSP2-A549-Nt	NP_001180528.1	SCP2	2	2	2.00	1	0|3|0	0.09	0.09	0.09	0.09	0.09	-2.37	1.33	0.09
NSP2-A549-Nt	NP_001007215.1	CACYBP	6	6	6.00	1	4|7|0	0.00	0.00	0.00	0.00	0.00	-11.18	1.09	0.30
NSP2-A549-Nt	NP_001007554.1	CSDE1	21	21	21.00	1	23|24|0	0.00	0.00	0.00	0.00	0.00	-52.93	0.89	0.50
NSP2-A549-Nt	NP_001007566.1	TFG	4	4	4.00	1	4|6|0	0.00	0.00	0.00	0.00	0.00	-12.27	0.80	0.31
NSP2-A549-Nt	NP_001008212.1	OPTN	4	4	4.00	1	2|0|0	0.76	0.76	0.76	0.76	0.76	1.13	4.00	0.01
NSP2-A549-Nt	NP_001008221.1	CPLX2	10	10	10.00	1	7|12|0	0.00	0.00	0.00	0.00	0.00	-19.45	1.05	0.39
NSP2-A549-Nt	NP_001008389.1	CISD2	5	5	5.00	1	4|4|0	0.00	0.00	0.00	0.00	0.00	-7.35	1.25	0.22
NSP2-A549-Nt	NP_001008491.1	SEPTIN2	10	10	10.00	1	7|12|0	0.00	0.00	0.00	0.00	0.00	-19.44	1.05	0.39
NSP2-A549-Nt	NP_001008493.1	ENAH	6	6	6.00	1	9|10|0	0.00	0.00	0.00	0.00	0.00	-25.77	0.63	0.54
NSP2-A549-Nt	NP_001008844.1	DSP	4	4	4.00	1	8|8|0	0.00	0.00	0.00	0.00	0.00	-23.71	0.50	0.54
NSP2-A549-Nt	NP_001008897.1	TCP1	2	2	2.00	1	2|3|0	0.00	0.00	0.00	0.00	0.00	-6.42	0.80	0.20
NSP2-A549-Nt	NP_001008938.1	CKAP5	31	31	31.00	1	25|20|0	0.00	0.00	0.00	0.00	0.00	-35.05	1.38	0.46
NSP2-A549-Nt	NP_001009555.3	SH3D19	6	6	6.00	1	8|5|0	0.00	0.00	0.00	0.00	0.00	-14.72	0.92	0.35
NSP2-A549-Nt	NP_001009921.1	VPS8	2	2	2.00	1	4|6|0	0.00	0.00	0.00	0.00	0.00	-15.90	0.40	0.54
NSP2-A549-Nt	NP_001010.2	RPS15A	3	3	3.00	1	0|3|7	0.00	0.00	0.00	0.00	0.00	-13.78	0.60	0.54
NSP2-A549-Nt	NP_001010972.1	ZYX	29	29	29.00	1	27|25|0	0.00	0.00	0.00	0.00	0.00	-50.09	1.12	0.49
NSP2-A549-Nt	NP_001011699.1	HAUS8	6	6	6.00	1	3|6|0	0.00	0.00	0.00	0.00	0.00	-7.67	1.33	0.23
NSP2-A549-Nt	NP_001011713.2	NAA30	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
NSP2-A549-Nt	NP_001012321.1	RPSA	5	5	5.00	1	2|5|0	0.00	0.00	0.00	0.00	0.00	-5.53	1.43	0.18
NSP2-A549-Nt	NP_001012680.1	SLC3A2	21	21	21.00	1	19|24|0	0.00	0.00	0.00	0.00	0.00	-45.80	0.98	0.48
NSP2-A549-Nt	NP_001012985.1	DDX60L	2	2	2.00	1	4|0|0	0.02	0.02	0.02	0.02	0.02	-4.06	1.00	0.14
NSP2-A549-Nt	NP_001013009.2	KNOP1	10	10	10.00	1	15|17|0	0.00	0.00	0.00	0.00	0.00	-43.38	0.62	0.54
NSP2-A549-Nt	NP_001013694.4	C17orf97	3	3	3.00	1	0|3|0	0.26	0.26	0.26	0.26	0.26	-1.06	2.00	0.06
NSP2-A549-Nt	NP_001013861.1	EXOC7	12	12	12.00	1	17|18|0	0.00	0.00	0.00	0.00	0.00	-45.50	0.69	0.48
NSP2-A549-Nt	NP_001013870.1	EXOC6	4	4	4.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	7.18	40.00	0.00
NSP2-A549-Nt	NP_001014437.1	CARS1	4	4	4.00	1	4|5|0	0.00	0.00	0.00	0.00	0.00	-10.56	0.89	0.29
NSP2-A549-Nt	NP_001014763.1	ETFB	7	7	7.00	1	4|9|0	0.00	0.00	0.00	0.00	0.00	-13.03	1.08	0.33
NSP2-A549-Nt	NP_001017392.2	SUGP2	26	26	26.00	1	59|44|0	0.00	0.00	0.00	0.00	0.00	-151.06	0.50	0.54
NSP2-A549-Nt	NP_001017995.1	SH3PXD2B	12	12	12.00	1	14|10|0	0.00	0.00	0.00	0.00	0.00	-25.39	1.00	0.42
NSP2-A549-Nt	NP_001018065.1	BRCC3	11	11	11.00	1	10|17|0	0.00	0.00	0.00	0.00	0.00	-32.08	0.81	0.45
NSP2-A549-Nt	NP_001018098.1	VPS13C	6	6	6.00	1	4|0|0	0.60	0.60	0.60	0.60	0.60	0.39	3.00	0.02
NSP2-A549-Nt	NP_001019389.1	GPHN	3	3	3.00	1	4|2|0	0.00	0.00	0.00	0.00	0.00	-6.72	1.00	0.21
NSP2-A549-Nt	NP_001020119.1	FNBP1L	9	9	9.00	1	13|16|0	0.00	0.00	0.00	0.00	0.00	-39.46	0.62	0.54
NSP2-A549-Nt	NP_001020262.1	ABCF1	13	13	13.00	1	4|4|0	0.96	0.96	0.96	0.96	0.96	3.08	3.25	0.01
NSP2-A549-Nt	NP_001020423.1	TPD52	10	10	10.00	1	13|16|0	0.00	0.00	0.00	0.00	0.00	-37.66	0.69	0.46
NSP2-A549-Nt	NP_001020764.1	ARFIP1	2	2	2.00	1	3|7|0	0.00	0.00	0.00	0.00	0.00	-15.76	0.40	0.54
NSP2-A549-Nt	NP_001020767.1	CELF1	2	2	2.00	1	2|5|0	0.00	0.00	0.00	0.00	0.00	-10.07	0.57	0.54
NSP2-A549-Nt	NP_001026859.1	PLAA	41	41	41.00	1	44|48|0	0.00	0.00	0.00	0.00	0.00	-103.35	0.89	0.52
NSP2-A549-Nt	NP_001029249.1	H4C15	6	6	6.00	1	6|7|0	0.00	0.00	0.00	0.00	0.00	-14.71	0.92	0.35
NSP2-A549-Nt	NP_001029366.1	EXOSC9	2	2	2.00	1	2|2|0	0.01	0.01	0.01	0.01	0.01	-4.65	1.00	0.15
NSP2-A549-Nt	NP_001030168.1	RPL14	4	4	4.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	7.21	40.00	0.00
NSP2-A549-Nt	NP_001030611.1	NIBAN2	26	26	26.00	1	23|28|0	0.00	0.00	0.00	0.00	0.00	-52.66	1.02	0.50
NSP2-A549-Nt	NP_001032411.1	USP14	3	3	3.00	1	0|5|0	0.02	0.02	0.01	0.01	0.02	-4.20	1.20	0.14
NSP2-A549-Nt	NP_001032726.1	BTF3	10	10	10.00	1	3|5|0	0.36	0.36	0.36	0.36	0.36	-0.60	2.50	0.04
NSP2-A549-Nt	NP_001032752.1	EEF1B2	10	10	10.00	1	6|6|0	0.00	0.00	0.00	0.00	0.00	-7.29	1.67	0.22
NSP2-A549-Nt	NP_001093392.1	ALG13	3	3	3.00	1	4|5|0	0.00	0.00	0.00	0.00	0.00	-12.12	0.67	0.54
NSP2-A549-Nt	NP_001034764.1	UNC45A	19	19	19.00	1	18|8|0	0.00	0.00	0.00	0.00	0.00	-18.89	1.46	0.38
NSP2-A549-Nt	NP_001034966.1	STRN4	18	18	18.00	1	15|15|0	0.00	0.00	0.00	0.00	0.00	-27.29	1.20	0.43
NSP2-A549-Nt	NP_001035207.1	ARAP1	10	10	10.00	1	7|3|0	0.02	0.02	0.02	0.02	0.02	-4.08	2.00	0.14
NSP2-A549-Nt	NP_001035700.1	EFL1	7	7	7.00	1	4|4|0	0.01	0.01	0.01	0.01	0.01	-4.56	1.75	0.15
NSP2-A549-Nt	NP_001035784.1	INCENP	5	5	5.00	1	7|9|0	0.00	0.00	0.00	0.00	0.00	-21.83	0.62	0.54
NSP2-A549-Nt	NP_001035809.1	ABCE1	5	5	5.00	1	5|3|0	0.00	0.00	0.00	0.00	0.00	-7.33	1.25	0.22
NSP2-A549-Nt	NP_001035814.1	CYLD	14	14	14.00	1	12|12|0	0.00	0.00	0.00	0.00	0.00	-22.50	1.17	0.41
NSP2-A549-Nt	NP_001035905.1	CAST	27	27	27.00	1	21|25|0	0.00	0.00	0.00	0.00	0.00	-42.45	1.17	0.48
NSP2-A549-Nt	NP_001035919.1	TGFB1I1	4	4	4.00	1	4|5|0	0.00	0.00	0.00	0.00	0.00	-10.56	0.89	0.29
NSP2-A549-Nt	NP_001036069.1	XRN1	14	14	14.00	1	20|8|0	0.00	0.00	0.00	0.00	0.00	-28.79	1.00	0.44
NSP2-A549-Nt	NP_001037.1	SLC12A2	4	4	4.00	1	0|3|0	0.49	0.49	0.49	0.49	0.49	-0.04	2.67	0.03
NSP2-A549-Nt	NP_001041648.1	PHACTR4	5	5	5.00	1	5|7|0	0.00	0.00	0.00	0.00	0.00	-14.39	0.83	0.34
NSP2-A549-Nt	NP_001041683.1	SCYL1	4	4	4.00	1	4|5|0	0.00	0.00	0.00	0.00	0.00	-10.57	0.89	0.29
NSP2-A549-Nt	NP_001055.1	TKT	33	33	33.00	1	47|47|0	0.00	0.00	0.00	0.00	0.00	-120.27	0.70	0.53
NSP2-A549-Nt	NP_001058.2	TOP2A	5	5	5.00	1	8|0|0	0.00	0.00	0.00	0.00	0.00	-6.35	1.25	0.20
NSP2-A549-Nt	NP_001070707.1	RNF214	18	18	18.00	1	21|23|0	0.00	0.00	0.00	0.00	0.00	-52.19	0.82	0.49
NSP2-A549-Nt	NP_001070710.1	DEPDC7	21	21	21.00	1	20|22|0	0.00	0.00	0.00	0.00	0.00	-44.05	1.00	0.48
NSP2-A549-Nt	NP_001193583.1	NCOR2	12	12	12.00	1	68|52|0	0.00	0.00	0.00	0.00	0.00	-221.18	0.20	0.54
NSP2-A549-Nt	NP_001072989.1	KTN1	26	26	26.00	1	22|9|0	0.00	0.00	0.00	0.00	0.00	-18.75	1.68	0.38
NSP2-A549-Nt	NP_001072992.1	PAICS	9	9	9.00	1	7|10|0	0.00	0.00	0.00	0.00	0.00	-17.38	1.06	0.37
NSP2-A549-Nt	NP_001073152.1	KIAA1191	6	6	6.00	1	6|11|0	0.00	0.00	0.00	0.00	0.00	-21.91	0.71	0.40
NSP2-A549-Nt	NP_001073280.1	DIAPH1	6	6	6.00	1	5|4|0	0.00	0.00	0.00	0.00	0.00	-7.65	1.33	0.23
NSP2-A549-Nt	NP_001073341.1	CUL4B	3	3	3.00	1	9|12|0	0.00	0.00	0.00	0.00	0.00	-36.11	0.29	0.54
NSP2-A549-Nt	NP_001073884.1	U2SURP	3	3	3.00	1	18|17|0	0.00	0.00	0.00	0.00	0.00	-65.87	0.17	0.54
NSP2-A549-Nt	NP_001073888.2	UNK	10	10	10.00	1	9|6|0	0.00	0.00	0.00	0.00	0.00	-12.45	1.33	0.32
NSP2-A549-Nt	NP_001073981.1	BICC1	5	5	5.00	1	4|3|0	0.00	0.00	0.00	0.00	0.00	-5.60	1.43	0.18
NSP2-A549-Nt	NP_001074010.2	MGA	17	17	17.00	1	30|27|0	0.00	0.00	0.00	0.00	0.00	-78.62	0.60	0.54
NSP2-A549-Nt	NP_001074295.1	PRAG1	11	11	11.00	1	15|12|0	0.00	0.00	0.00	0.00	0.00	-32.26	0.81	0.45
NSP2-A549-Nt	NP_001077054.1	RABEP1	4	4	4.00	1	4|0|0	0.21	0.21	0.21	0.21	0.21	-1.34	2.00	0.07
NSP2-A549-Nt	NP_001077362.1	STRN3	14	14	14.00	1	12|15|0	0.00	0.00	0.00	0.00	0.00	-27.75	1.04	0.43
NSP2-A549-Nt	NP_001087.2	ACLY	17	17	17.00	1	20|17|0	0.00	0.00	0.00	0.00	0.00	-41.07	0.92	0.47
NSP2-A549-Nt	NP_001091868.1	COPA	16	16	16.00	1	12|11|0	0.00	0.00	0.00	0.00	0.00	-17.91	1.39	0.37
NSP2-A549-Nt	NP_001092260.1	MID1IP1	2	2	2.00	1	2|4|0	0.00	0.00	0.00	0.00	0.00	-8.16	0.67	0.54
NSP2-A549-Nt	NP_001092879.1	EHBP1L1	5	5	5.00	1	6|3|0	0.00	0.00	0.00	0.00	0.00	-9.11	1.11	0.26
NSP2-A549-Nt	NP_001092902.1	BCAS3	15	15	15.00	1	16|19|0	0.00	0.00	0.00	0.00	0.00	-40.53	0.86	0.47
NSP2-A549-Nt	NP_001093136.1	PTAR1	3	3	3.00	1	4|5|0	0.00	0.00	0.00	0.00	0.00	-12.12	0.67	0.54
NSP2-A549-Nt	NP_001093892.1	SPATS2L	6	6	6.00	1	0|2|0	0.92	0.92	0.92	0.92	0.92	2.45	6.00	0.01
NSP2-A549-Nt	NP_001094058.1	RC3H2	4	4	4.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	7.18	40.00	0.00
NSP2-A549-Nt	NP_001094060.1	KIAA0232	4	4	4.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	7.20	40.00	0.00
NSP2-A549-Nt	NP_001095896.1	TBC1D8	12	12	12.00	1	12|7|0	0.00	0.00	0.00	0.00	0.00	-16.59	1.26	0.36
NSP2-A549-Nt	NP_001096123.1	OTUD4	2	2	2.00	1	2|0|0	0.30	0.30	0.30	0.30	0.30	-0.84	2.00	0.04
NSP2-A549-Nt	NP_001098721.1	ZFYVE16	42	42	42.00	1	49|45|0	0.00	0.00	0.00	0.00	0.00	-105.42	0.89	0.52
NSP2-A549-Nt	NP_001099036.1	KIF13A	3	3	3.00	1	7|3|0	0.00	0.00	0.00	0.00	0.00	-13.83	0.60	0.54
NSP2-A549-Nt	NP_001103444.1	SYNPO	18	18	18.00	1	26|20|0	0.00	0.00	0.00	0.00	0.00	-55.84	0.78	0.50
NSP2-A549-Nt	NP_001106673.1	NACA	6	6	6.00	1	3|7|0	0.00	0.00	0.00	0.00	0.00	-9.29	1.20	0.27
NSP2-A549-Nt	NP_001106849.1	FANCI	6	6	6.00	1	19|12|0	0.00	0.00	0.00	0.00	0.00	-49.49	0.39	0.54
NSP2-A549-Nt	NP_001107654.1	IRAK4	8	8	8.00	1	3|6|0	0.01	0.01	0.01	0.01	0.01	-4.90	1.78	0.16
NSP2-A549-Nt	NP_001107869.1	DHX36	7	7	7.00	1	12|11|0	0.00	0.00	0.00	0.00	0.00	-31.62	0.61	0.54
NSP2-A549-Nt	NP_001112.2	ADD3	6	6	6.00	1	3|5|0	0.00	0.00	0.00	0.00	0.00	-5.94	1.50	0.19
NSP2-A549-Nt	NP_001116142.1	PHKA1	7	7	7.00	1	10|8|0	0.00	0.00	0.00	0.00	0.00	-22.16	0.78	0.41
NSP2-A549-Nt	NP_001120654.1	CEP55	13	13	13.00	1	7|12|0	0.00	0.00	0.00	0.00	0.00	-15.18	1.37	0.35
NSP2-A549-Nt	NP_001120707.2	GPBP1	5	5	5.00	1	0|3|0	0.68	0.68	0.68	0.68	0.68	0.75	3.33	0.02
NSP2-A549-Nt	NP_001120792.1	UBAP2L	52	52	52.00	1	39|39|0	0.00	0.00	0.00	0.00	0.00	-62.84	1.33	0.51
NSP2-A549-Nt	NP_001121369.1	RPGRIP1L	5	5	5.00	1	9|2|0	0.00	0.00	0.00	0.00	0.00	-12.02	0.91	0.31
NSP2-A549-Nt	NP_001121632.1	UBP1	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.44	30.00	0.00
NSP2-A549-Nt	NP_001121683.1	NUDCD1	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.44	30.00	0.00
NSP2-A549-Nt	NP_001122082.1	USP8	6	6	6.00	1	7|4|0	0.00	0.00	0.00	0.00	0.00	-11.16	1.09	0.30
NSP2-A549-Nt	NP_001122089.1	REPS1	3	3	3.00	1	4|4|0	0.00	0.00	0.00	0.00	0.00	-10.23	0.75	0.28
NSP2-A549-Nt	NP_001123368.1	SYTL4	38	38	38.00	1	28|40|0	0.00	0.00	0.00	0.00	0.00	-65.03	1.12	0.51
NSP2-A549-Nt	NP_001123453.1	ANKRD2	4	4	4.00	1	4|8|0	0.00	0.00	0.00	0.00	0.00	-15.96	0.67	0.54
NSP2-A549-Nt	NP_001123481.1	GEN1	18	18	18.00	1	11|14|0	0.00	0.00	0.00	0.00	0.00	-18.60	1.44	0.38
NSP2-A549-Nt	NP_001123514.1	CRYZ	2	2	2.00	1	4|7|0	0.00	0.00	0.00	0.00	0.00	-17.95	0.36	0.54
NSP2-A549-Nt	NP_001123952.1	VRK2	3	3	3.00	1	3|0|0	0.26	0.26	0.26	0.26	0.26	-1.06	2.00	0.06
NSP2-A549-Nt	NP_001127845.1	NT5C2	4	4	4.00	1	3|6|0	0.00	0.00	0.00	0.00	0.00	-10.56	0.89	0.29
NSP2-A549-Nt	NP_001127852.1	TBC1D5	26	26	26.00	1	22|26|0	0.00	0.00	0.00	0.00	0.00	-47.39	1.08	0.49
NSP2-A549-Nt	NP_001128246.1	KLC2	10	10	10.00	1	11|7|0	0.00	0.00	0.00	0.00	0.00	-17.70	1.11	0.37
NSP2-A549-Nt	NP_001128647.1	NEDD1	7	7	7.00	1	7|10|0	0.00	0.00	0.00	0.00	0.00	-20.35	0.82	0.39
NSP2-A549-Nt	NP_001129123.1	EIF2AK2	5	5	5.00	1	2|0|0	0.86	0.86	0.86	0.86	0.86	1.80	5.00	0.01
NSP2-A549-Nt	NP_001129125.1	PABPC4	8	8	8.00	1	0|9|0	0.01	0.01	0.01	0.01	0.01	-4.30	1.78	0.15
NSP2-A549-Nt	NP_001129224.1	ECD	4	4	4.00	1	3|0|0	0.49	0.49	0.49	0.49	0.49	-0.04	2.67	0.03
NSP2-A549-Nt	NP_001129245.1	SPATA2	27	27	27.00	1	13|16|0	0.00	0.00	0.00	0.00	0.00	-13.17	1.86	0.33
NSP2-A549-Nt	NP_037522.1	CEMIP2	5	5	5.00	1	6|8|0	0.00	0.00	0.00	0.00	0.00	-18.05	0.71	0.38
NSP2-A549-Nt	NP_001129425.1	GKAP1	5	5	5.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	8.87	50.00	0.00
NSP2-A549-Nt	NP_001129471.1	RUSC2	5	5	5.00	1	6|2|0	0.00	0.00	0.00	0.00	0.00	-7.10	1.25	0.22
NSP2-A549-Nt	NP_938011.1	NHS	11	11	11.00	1	15|6|0	0.00	0.00	0.00	0.00	0.00	-20.97	1.05	0.40
NSP2-A549-Nt	NP_001129505.1	PUF60	30	30	30.00	1	40|0|0	0.00	0.00	0.00	0.00	0.00	-27.39	1.50	0.43
NSP2-A549-Nt	NP_001129671.1	GRAMD1A	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
NSP2-A549-Nt	NP_001129675.1	CCDC124	3	3	3.00	1	0|3|0	0.26	0.26	0.26	0.26	0.26	-1.06	2.00	0.06
NSP2-A549-Nt	NP_001129735.1	C2CD4C	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
NSP2-A549-Nt	NP_001132913.1	BCAP31	9	9	9.00	1	9|11|0	0.00	0.00	0.00	0.00	0.00	-22.67	0.90	0.41
NSP2-A549-Nt	NP_001132989.1	PRKRA	3	3	3.00	1	0|3|0	0.26	0.26	0.26	0.26	0.26	-1.04	2.00	0.06
NSP2-A549-Nt	NP_001135765.1	ARFGAP3	7	7	7.00	1	2|4|0	0.23	0.23	0.23	0.23	0.23	-1.20	2.33	0.07
NSP2-A549-Nt	NP_001135766.1	SPART	22	22	22.00	1	22|20|0	0.00	0.00	0.00	0.00	0.00	-42.58	1.05	0.48
NSP2-A549-Nt	NP_001135887.1	AIMP1	3	3	3.00	1	4|6|0	0.00	0.00	0.00	0.00	0.00	-13.95	0.60	0.54
NSP2-A549-Nt	NP_001135906.1	OGA	4	4	4.00	1	8|5|0	0.00	0.00	0.00	0.00	0.00	-17.93	0.62	0.54
NSP2-A549-Nt	NP_001135915.1	EDC3	40	40	40.00	1	38|48|0	0.00	0.00	0.00	0.00	0.00	-94.11	0.93	0.52
NSP2-A549-Nt	NP_001135974.1	PPP1R13L	15	15	15.00	1	18|16|0	0.00	0.00	0.00	0.00	0.00	-38.71	0.88	0.47
NSP2-A549-Nt	NP_001136018.1	LUZP1	58	58	58.00	1	65|67|0	0.00	0.00	0.00	0.00	0.00	-149.36	0.88	0.53
NSP2-A549-Nt	NP_001136041.1	INAVA	3	3	3.00	1	3|2|0	0.01	0.01	0.01	0.01	0.01	-4.95	1.20	0.16
NSP2-A549-Nt	NP_001136077.1	EFTUD2	7	7	7.00	1	9|9|0	0.00	0.00	0.00	0.00	0.00	-22.17	0.78	0.41
NSP2-A549-Nt	NP_001136086.1	EHBP1	42	42	42.00	1	36|37|0	0.00	0.00	0.00	0.00	0.00	-68.29	1.15	0.51
NSP2-A549-Nt	NP_001137325.1	PYM1	9	9	9.00	1	3|5|0	0.13	0.13	0.13	0.13	0.13	-1.88	2.25	0.08
