Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	ctrlSubtracted	CLSC	Specificity
NSP15-Nt	geneid:5091;refseq:NP_000911;uniprot:P11498	PC	766|753	1519	759.50	2	868|884|226|225|242|1091|926|506|838|792|401|516	0.00	0.00	0.00	0.00	0.00	-inf	0.79	0.62	133.25	80.2	0.27
NSP15-Nt	geneid:5430;refseq:NP_000928;uniprot:P24928	POLR2A	9|5	14	7.00	2	3|2|6|10|7|0|0|0|4|4|5|3	0.00	0.00	0.00	0.00	0.00	-21.05	0.91	0.42	3.33	1.2	2.05
NSP15-Nt	geneid:5431;refseq:NP_000929;uniprot:P30876	POLR2B	4|0	4	2.00	2	8|6|4|5|9|0|0|0|5|4|0|2	0.00	0.00	0.00	0.00	0.00	-33.54	0.26	0.48	0	0	0
NSP15-Nt	geneid:5558;refseq:NP_000938;uniprot:P49643	PRIM2	2|3	5	2.50	2	0|0|8|4|4|0|0|0|2|0|3|4	0.00	0.00	0.00	0.00	0.00	-17.75	0.47	0.43	0.42	0.59	Infinity
NSP15-Nt	geneid:6125;refseq:NP_000960;uniprot:P46777	RPL5	19|19	38	19.00	2	27|23|4|0|3|0|3|0|21|23|17|15	0.00	0.00	0.00	0.00	0.00	-59.64	0.78	0.57	7.67	18.31	0.33
NSP15-Nt	geneid:6128;refseq:NP_000961;uniprot:Q02878	RPL6	12|12	24	12.00	2	19|17|12|4|12|7|4|0|16|15|14|13	0.00	0.00	0.00	0.00	0.00	-45.36	0.69	0.55	0.92	2.26	0.05
NSP15-Nt	geneid:6130;refseq:NP_000963;uniprot:P62424	RPL7A	4|0	4	2.00	2	0|0|3|0|0|0|3|0|0|0|0|0	0.05	0.10	0.05	0.09	0.05	-8.56	1.00	0.21	1.5	4	0.17
NSP15-Nt	geneid:6154;refseq:NP_000978;uniprot:P61254	RPL26	3|3	6	3.00	2	2|0|0|0|0|0|3|0|2|0|0|0	0.01	0.01	0.01	0.01	0.01	-4.85	1.29	0.25	2.42	11.83	0.35
NSP15-Nt	geneid:6175;refseq:NP_000993;uniprot:P05388	RPLP0	7|5	12	6.00	2	7|8|13|9|11|0|0|0|7|4|7|8	0.00	0.00	0.00	0.00	0.00	-34.06	0.55	0.52	0	0	0
NSP15-Nt	geneid:6181;refseq:NP_000995;uniprot:P05387	RPLP2	2|2	4	2.00	2	4|2|10|8|3|0|0|0|4|4|0|2	0.00	0.00	0.00	0.00	0.00	-25.94	0.27	0.62	0	0	0
NSP15-Nt	geneid:6876;refseq:NP_001001522;uniprot:Q01995	TAGLN	3|2	5	2.50	2	0|3|0|5|2|0|0|0|4|6|0|0	0.00	0.00	0.00	0.00	0.00	-16.38	0.50	0.41	0.83	2.93	1.26
NSP15-Nt	geneid:84632;refseq:NP_001001936;uniprot:Q8N4X5	AFAP1L2	7|10	17	8.50	2	6|6|5|11|6|0|0|0|13|12|12|8	0.00	0.00	0.00	0.00	0.00	-35.33	0.69	0.51	1.92	1.66	2.93
NSP15-Nt	geneid:54812;refseq:NP_001002243;uniprot:Q6ULP2	AFTPH	17|20	37	18.50	2	14|23|13|13|14|0|0|0|20|21|18|26	0.00	0.00	0.00	0.00	0.00	-59.30	0.79	0.56	5	3.9	5.65
NSP15-Nt	geneid:10051;refseq:NP_001002800;uniprot:Q9NTJ3	SMC4	7|5	12	6.00	2	4|2|3|5|7|0|0|0|4|6|3|0	0.00	0.00	0.00	0.00	0.00	-14.85	1.00	0.38	3.17	1.74	1.18
NSP15-Nt	geneid:54816;refseq:NP_001002843;uniprot:Q6N043	ZNF280D	3|3	6	3.00	2	0|0|0|5|3|0|0|0|4|3|3|0	0.00	0.00	0.00	0.00	0.00	-10.72	0.75	0.35	1.5	1.1	2.11
NSP15-Nt	geneid:302;refseq:NP_001002857;uniprot:P07355	ANXA2	86|93	179	89.50	2	74|88|75|62|60|0|7|0|89|75|69|82	0.00	0.00	0.00	0.00	0.00	-180.47	1.04	0.61	32.75	68.49	3.37
NSP15-Nt	geneid:6202;refseq:NP_001003;uniprot:P62241	RPS8	8|7	15	7.50	2	3|5|0|0|0|0|7|2|8|7|5|4	0.00	0.00	0.00	0.00	0.00	-16.68	1.02	0.42	4.08	13.91	0.46
NSP15-Nt	geneid:3983;refseq:NP_001003407;uniprot:O14639	ABLIM1	3|4	7	3.50	2	12|9|9|5|6|0|0|0|0|5|5|10	0.00	0.00	0.00	0.00	0.00	-35.91	0.34	0.62	0	0	0
NSP15-Nt	geneid:445372;refseq:NP_001003819;uniprot:-	TRIM6-TRIM34	4|5	9	4.50	2	2|4|5|2|3|0|0|0|0|5|5|0	0.00	0.00	0.00	0.00	0.00	-12.79	0.90	0.36	2.33	1.96	6.07
NSP15-Nt	geneid:51586;refseq:NP_001003891;uniprot:Q96RN5	MED15	15|15	30	15.00	2	5|8|10|12|10|0|0|0|20|17|19|19	0.00	0.00	0.00	0.00	0.00	-47.72	0.78	0.55	5	4.5	1.73
NSP15-Nt	geneid:55114;refseq:NP_001006635;uniprot:Q68EM7	ARHGAP17	7|8	15	7.50	2	8|7|10|7|10|0|0|0|5|9|3|8	0.00	0.00	0.00	0.00	0.00	-25.14	0.78	0.49	1.92	1.55	Infinity
NSP15-Nt	geneid:79921;refseq:NP_001006936;uniprot:Q96EI5	TCEAL4	3|0	3	1.50	2	0|0|6|0|3|0|0|0|5|0|0|0	0.00	0.00	0.00	0.00	0.00	-20.30	0.32	0.40	0.33	1.09	1.29
NSP15-Nt	geneid:6386;refseq:NP_001007068;uniprot:O00560	SDCBP	7|4	11	5.50	2	3|0|9|3|3|0|0|0|6|4|0|3	0.00	0.00	0.00	0.00	0.00	-17.77	0.87	0.40	2.92	6.95	20.19
NSP15-Nt	geneid:7812;refseq:NP_001007554;uniprot:O75534	CSDE1	23|24	47	23.50	2	27|21|24|23|24|0|0|0|23|20|19|20	0.00	0.00	0.00	0.00	0.00	-55.76	0.94	0.56	6.75	6	2.29
NSP15-Nt	geneid:10342;refseq:NP_001007566;uniprot:Q92734	TFG	2|2	4	2.00	2	3|3|6|4|3|0|0|0|2|3|6|4	0.00	0.00	0.00	0.00	0.00	-17.73	0.38	0.62	0	0	0
NSP15-Nt	geneid:10814;refseq:NP_001008221;uniprot:Q6PUV4	CPLX2	17|11	28	14.00	2	17|12|12|7|8|0|0|0|13|14|15|17	0.00	0.00	0.00	0.00	0.00	-43.33	0.86	0.53	4.42	23.39	0.83
NSP15-Nt	geneid:493856;refseq:NP_001008389;uniprot:Q8N5K1	CISD2	4|4	8	4.00	2	5|4|4|4|3|0|0|0|4|3|4|4	0.00	0.00	0.00	0.00	0.00	-10.46	0.92	0.34	1.08	5.67	0.1
NSP15-Nt	geneid:4735;refseq:NP_001008491;uniprot:Q15019	SEPTIN2	8|6	14	7.00	2	5|3|12|7|7|0|0|0|5|5|4|7	0.00	0.00	0.00	0.00	0.00	-23.10	0.81	0.46	2.42	4.75	4.71
NSP15-Nt	geneid:55740;refseq:NP_001008493;uniprot:Q8N8S7	ENAH	10|11	21	10.50	2	9|7|10|9|10|0|0|0|9|7|7|3	0.00	0.00	0.00	0.00	0.00	-20.55	1.09	0.45	4.58	5.49	9.67
NSP15-Nt	geneid:24144;refseq:NP_001008697;uniprot:Q9UBB9	TFIP11	6|6	12	6.00	2	0|0|8|9|10|0|0|0|6|3|3|2	0.00	0.00	0.00	0.00	0.00	-24.30	0.67	0.49	2.58	2.19	5.84
NSP15-Nt	geneid:7203;refseq:NP_005989;uniprot:P49368	CCT3	6|9	15	7.50	2	6|8|13|15|15|0|0|0|7|5|9|20	0.00	0.00	0.00	0.00	0.00	-54.86	0.45	0.56	0	0	0
NSP15-Nt	geneid:1832;refseq:NP_004406;uniprot:P15924	DSP	8|7	15	7.50	2	23|19|8|8|103|0|21|3|10|9|13|16	0.00	0.00	0.00	0.00	0.00	-188.21	0.15	0.62	0	0	0
NSP15-Nt	geneid:9793;refseq:NP_001008938;uniprot:Q14008	CKAP5	19|25	44	22.00	2	36|37|20|25|26|0|0|0|29|24|26|27	0.00	0.00	0.00	0.00	0.00	-96.72	0.65	0.59	1.17	0.41	0.36
NSP15-Nt	geneid:7791;refseq:NP_001010972;uniprot:Q15942	ZYX	39|41	80	40.00	2	21|42|25|27|24|0|0|0|31|34|27|21	0.00	0.00	0.00	0.00	0.00	-70.13	1.12	0.58	19	23.55	4.19
NSP15-Nt	geneid:93323;refseq:NP_001011699;uniprot:Q9BT25	HAUS8	4|3	7	3.50	2	2|0|6|3|3|0|0|0|3|3|0|2	0.00	0.00	0.00	0.00	0.00	-10.72	0.88	0.33	1.67	2.89	3.88
NSP15-Nt	geneid:11338;refseq:NP_001012496;uniprot:P26368	U2AF2	5|5	10	5.00	2	0|0|0|4|0|0|0|0|5|5|3|3	0.00	0.00	0.00	0.00	0.00	-10.18	1.07	0.34	3.33	5.01	3.35
NSP15-Nt	geneid:6520;refseq:NP_001012680;uniprot:P08195	SLC3A2	14|14	28	14.00	2	22|17|24|19|18|0|0|0|14|17|12|11	0.00	0.00	0.00	0.00	0.00	-58.27	0.65	0.57	1.17	1.31	0.12
NSP15-Nt	geneid:400506;refseq:NP_001013009;uniprot:Q1ED39	KNOP1	13|16	29	14.50	2	0|0|17|15|14|0|0|0|20|14|20|11	0.00	0.00	0.00	0.00	0.00	-49.91	0.76	0.55	5.25	8.13	1.35
NSP15-Nt	geneid:23265;refseq:NP_001013861;uniprot:Q9UPT5	EXOC7	20|16	36	18.00	2	16|11|18|17|19|0|0|0|16|15|14|11	0.00	0.00	0.00	0.00	0.00	-41.23	1.00	0.53	6.58	6.82	5.11
NSP15-Nt	geneid:2109;refseq:NP_001014763;uniprot:P38117	ETFB	4|5	9	4.50	2	0|0|9|4|4|0|0|0|6|2|6|4	0.00	0.00	0.00	0.00	0.00	-20.30	0.64	0.45	1.58	3.24	1.8
NSP15-Nt	geneid:10147;refseq:NP_001017392;uniprot:Q8IX01	SUGP2	79|78	157	78.50	2	20|12|44|59|53|0|0|0|91|82|91|91	0.00	0.00	0.00	0.00	0.00	-209.39	0.86	0.62	33.25	21.79	2.26
NSP15-Nt	geneid:79184;refseq:NP_001018065;uniprot:P46736	BRCC3	10|8	18	9.00	2	15|22|17|10|12|0|0|0|14|17|12|13	0.00	0.00	0.00	0.00	0.00	-58.45	0.48	0.62	0	0	0
NSP15-Nt	geneid:26135;refseq:NP_001018077;uniprot:Q8NC51	SERBP1	11|13	24	12.00	2	18|21|19|15|18|0|0|0|15|13|14|12	0.00	0.00	0.00	0.00	0.00	-54.90	0.62	0.56	0	0	0
NSP15-Nt	geneid:79664;refseq:NP_001018099;uniprot:Q659A1	ICE2	10|11	21	10.50	2	8|2|14|13|12|0|0|0|11|7|8|9	0.00	0.00	0.00	0.00	0.00	-32.52	0.81	0.52	3.5	2.94	2.14
NSP15-Nt	geneid:30011;refseq:NP_001019837;uniprot:Q96B97	SH3KBP1	5|5	10	5.00	2	6|2|11|14|8|0|0|0|11|7|4|3	0.00	0.00	0.00	0.00	0.00	-38.04	0.42	0.62	0	0	0
NSP15-Nt	geneid:54874;refseq:NP_001020119;uniprot:Q5T0N5	FNBP1L	10|11	21	10.50	2	9|11|16|13|15|0|0|0|9|9|8|7	0.00	0.00	0.00	0.00	0.00	-38.77	0.72	0.53	2.42	3.11	4.31
NSP15-Nt	geneid:7163;refseq:NP_001020423;uniprot:P55327	TPD52	6|7	13	6.50	2	8|8|16|13|10|0|0|0|7|7|5|6	0.00	0.00	0.00	0.00	0.00	-39.94	0.50	0.54	0	0	0
NSP15-Nt	geneid:10658;refseq:NP_001020767;uniprot:Q92879	CELF1	7|6	13	6.50	2	3|0|5|2|3|0|0|0|6|7|4|2	0.00	0.00	0.00	0.00	0.00	-13.43	1.08	0.38	3.83	5.59	1.7
NSP15-Nt	geneid:253827;refseq:NP_001026849;uniprot:Q8IXL7	MSRB3	2|2	4	2.00	2	0|0|3|0|0|0|0|0|2|2|0|0	0.00	0.00	0.00	0.00	0.00	-6.32	0.86	0.27	1.42	5.44	8.83
NSP15-Nt	geneid:7159;refseq:NP_001026855;uniprot:Q13625	TP53BP2	18|16	34	17.00	2	14|15|12|17|16|0|0|0|20|22|11|18	0.00	0.00	0.00	0.00	0.00	-48.54	0.85	0.55	4.92	3.08	4.27
NSP15-Nt	geneid:9373;refseq:NP_001026859;uniprot:Q9Y263	PLAA	25|28	53	26.50	2	38|39|48|44|50|0|0|0|40|32|29|33	0.00	0.00	0.00	0.00	0.00	-137.31	0.56	0.62	0	0	0
NSP15-Nt	geneid:25766;refseq:NP_001026868;uniprot:Q6NWY9	PRPF40B	3|2	5	2.50	2	0|0|0|3|0|0|0|0|5|3|4|4	0.00	0.00	0.00	0.00	0.00	-13.77	0.58	0.38	0.92	0.73	1.26
NSP15-Nt	geneid:7071;refseq:NP_001027453;uniprot:Q13118	KLF10	16|14	30	15.00	2	0|0|3|5|4|0|0|0|17|19|11|9	0.00	0.00	0.00	0.00	0.00	-35.98	0.96	0.52	9.33	14.1	1.95
NSP15-Nt	geneid:7756;refseq:NP_001027464;uniprot:O43670	ZNF207	3|2	5	2.50	2	0|0|3|0|2|0|0|0|2|3|0|0	0.00	0.00	0.00	0.00	0.00	-7.50	0.94	0.28	1.67	2.56	19.92
NSP15-Nt	geneid:7311;refseq:NP_001029102;uniprot:P62987	UBA52	7|7	14	7.00	2	4|15|2|3|4|0|0|0|15|10|29|35	0.00	0.00	0.00	0.00	0.00	-92.08	0.27	0.62	0	0	0
NSP15-Nt	geneid:554313;refseq:NP_001029249;uniprot:P62805	H4C15	2|6	8	4.00	2	0|0|7|6|7|0|8|4|6|4|3|4	0.00	0.00	0.00	0.00	0.00	-25.95	0.55	0.45	0	0	0
NSP15-Nt	geneid:9045;refseq:NP_001030168;uniprot:P50914	RPL14	2|2	4	2.00	2	0|0|0|0|0|0|0|0|2|2|0|0	0.06	0.06	0.05	0.05	0.06	-2.89	1.50	0.21	1.67	5.51	0.9
NSP15-Nt	geneid:64855;refseq:NP_001030611;uniprot:Q96TA1	NIBAN2	26|23	49	24.50	2	30|26|28|23|22|0|0|0|29|26|25|31	0.00	0.00	0.00	0.00	0.00	-74.05	0.82	0.58	4.5	4.35	3.39
NSP15-Nt	geneid:641371;refseq:NP_001032238;uniprot:Q86TX2	ACOT1	51|58	109	54.50	2	49|44|10|6|5|0|0|0|9|8|3|4	0.00	0.00	0.00	0.00	0.00	-49.71	1.59	0.55	43	72.42	4.52
NSP15-Nt	geneid:221937;refseq:NP_001032242;uniprot:P85037	FOXK1	9|10	19	9.50	2	0|0|10|14|8|0|0|0|5|5|6|0	0.00	0.00	0.00	0.00	0.00	-25.57	0.89	0.49	5.5	5.32	7.15
NSP15-Nt	geneid:1933;refseq:NP_001032752;uniprot:P24534	EEF1B2	8|9	17	8.50	2	7|10|6|6|7|0|0|0|5|9|4|3	0.00	0.00	0.00	0.00	0.00	-19.93	0.98	0.45	3.75	11.82	7.65
NSP15-Nt	geneid:55898;refseq:NP_001034764;uniprot:Q9H3U1	UNC45A	17|12	29	14.50	2	12|13|8|18|13|0|0|0|16|15|9|8	0.00	0.00	0.00	0.00	0.00	-41.58	0.89	0.53	5.17	3.95	1.38
NSP15-Nt	geneid:29888;refseq:NP_001034966;uniprot:Q9NRL3	STRN4	19|17	36	18.00	2	17|30|15|15|9|0|0|0|17|16|10|19	0.00	0.00	0.00	0.00	0.00	-54.00	0.82	0.56	5.67	5.29	1.99
NSP15-Nt	geneid:3619;refseq:NP_001035784;uniprot:Q9NQS7	INCENP	10|10	20	10.00	2	0|0|9|7|9|0|0|0|8|11|5|6	0.00	0.00	0.00	0.00	0.00	-20.55	1.03	0.46	5.42	4.19	1.55
NSP15-Nt	geneid:1540;refseq:NP_001035814;uniprot:Q9NQC7	CYLD	24|22	46	23.00	2	24|23|12|12|11|0|0|0|23|26|16|22	0.00	0.00	0.00	0.00	0.00	-54.89	0.95	0.56	8.92	6.64	4.52
NSP15-Nt	geneid:7041;refseq:NP_001035919;uniprot:O43294	TGFB1I1	3|3	6	3.00	2	8|2|5|4|4|0|0|0|6|6|3|3	0.00	0.00	0.00	0.00	0.00	-20.98	0.45	0.62	0	0	0
NSP15-Nt	geneid:54464;refseq:NP_001036069;uniprot:Q8IZH2	XRN1	20|21	41	20.50	2	31|34|8|20|20|0|0|0|21|20|35|28	0.00	0.00	0.00	0.00	0.00	-92.16	0.61	0.59	2.42	1.01	0.43
NSP15-Nt	geneid:5819;refseq:NP_001036189;uniprot:Q92692	NECTIN2	3|3	6	3.00	2	4|5|5|3|2|0|0|0|4|3|3|2	0.00	0.00	0.00	0.00	0.00	-13.23	0.64	0.39	0.42	0.55	0.19
NSP15-Nt	geneid:10427;refseq:NP_001036199;uniprot:O95487	SEC24B	7|10	17	8.50	2	14|6|13|16|14|0|0|0|6|7|9|5	0.00	0.00	0.00	0.00	0.00	-44.54	0.58	0.54	1	0.58	0.06
NSP15-Nt	geneid:65979;refseq:NP_001041648;uniprot:Q8IZ21	PHACTR4	3|6	9	4.50	2	8|5|7|5|8|0|0|0|4|0|2|4	0.00	0.00	0.00	0.00	0.00	-24.98	0.59	0.46	0.92	0.93	6.8
NSP15-Nt	geneid:57410;refseq:NP_001041683;uniprot:Q96KG9	SCYL1	7|7	14	7.00	2	5|2|5|4|3|0|0|0|5|5|0|0	0.00	0.00	0.00	0.00	0.00	-8.48	1.40	0.31	4.58	4.11	0.63
NSP15-Nt	geneid:7086;refseq:NP_001055;uniprot:P29401	TKT	49|51	100	50.00	2	44|43|47|47|44|0|9|0|47|48|46|52	0.00	0.00	0.00	0.00	0.00	-102.59	1.02	0.60	14.42	16.41	0.83
NSP15-Nt	geneid:7153;refseq:NP_001058;uniprot:P11388	TOP2A	5|0	5	2.50	2	0|0|0|8|11|0|0|0|6|6|6|3	0.00	0.00	0.00	0.00	0.00	-36.46	0.30	0.49	0	0	0
NSP15-Nt	geneid:79832;refseq:NP_001070254;uniprot:Q2KHR3	QSER1	19|17	36	18.00	2	0|0|6|19|11|0|0|0|25|21|19|24	0.00	0.00	0.00	0.00	0.00	-59.30	0.77	0.57	7.58	3.1	2.39
NSP15-Nt	geneid:22872;refseq:NP_001070674;uniprot:O94979	SEC31A	4|7	11	5.50	2	12|12|10|8|8|0|0|0|6|11|6|7	0.00	0.00	0.00	0.00	0.00	-39.04	0.47	0.52	0	0	0
NSP15-Nt	geneid:257160;refseq:NP_001070707;uniprot:Q8ND24	RNF214	22|17	39	19.50	2	27|7|23|21|18|0|0|0|19|13|6|6	0.00	0.00	0.00	0.00	0.00	-60.56	0.82	0.56	7.83	7.9	4.68
NSP15-Nt	geneid:91614;refseq:NP_001070710;uniprot:Q96QD5	DEPDC7	26|28	54	27.00	2	46|45|22|20|18|0|0|0|27|23|22|23	0.00	0.00	0.00	0.00	0.00	-103.70	0.69	0.60	6.5	9.02	0.85
NSP15-Nt	geneid:6905;refseq:NP_001072983;uniprot:Q15813	TBCE	2|0	2	1.00	2	2|0|2|3|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-10.15	0.43	0.28	0.42	0.57	1.44
NSP15-Nt	geneid:3895;refseq:NP_001072989;uniprot:Q86UP2	KTN1	21|17	38	19.00	2	26|27|9|22|17|0|0|0|21|16|25|26	0.00	0.00	0.00	0.00	0.00	-70.71	0.72	0.57	3.25	1.7	0.09
NSP15-Nt	geneid:57179;refseq:NP_001073152;uniprot:Q96A73	KIAA1191	3|4	7	3.50	2	0|0|11|6|7|0|0|0|4|4|2|0	0.00	0.00	0.00	0.00	0.00	-26.32	0.44	0.49	0.67	1.66	14.89
NSP15-Nt	geneid:1729;refseq:NP_001073280;uniprot:O60610	DIAPH1	4|4	8	4.00	2	13|7|4|5|9|0|0|0|7|5|10|5	0.00	0.00	0.00	0.00	0.00	-34.94	0.38	0.62	0	0	0
NSP15-Nt	geneid:23350;refseq:NP_001073884;uniprot:O15042	U2SURP	17|15	32	16.00	2	2|0|17|18|19|0|0|0|23|19|15|17	0.00	0.00	0.00	0.00	0.00	-51.45	0.79	0.56	5.17	3.56	1.45
NSP15-Nt	geneid:85451;refseq:NP_001073888;uniprot:Q9C0B0	UNK	6|10	16	8.00	2	9|8|6|9|9|0|0|0|6|9|7|4	0.00	0.00	0.00	0.00	0.00	-24.32	0.89	0.45	2.42	2.12	1.56
NSP15-Nt	geneid:57673;refseq:NP_001073919;uniprot:Q5T5X7	BEND3	6|5	11	5.50	2	0|0|6|5|6|0|0|0|7|3|4|0	0.00	0.00	0.00	0.00	0.00	-16.10	0.87	0.41	2.92	2.5	1.81
NSP15-Nt	geneid:80114;refseq:NP_001073981;uniprot:Q9H694	BICC1	3|0	3	1.50	2	7|4|3|4|4|0|0|0|0|4|4|0	0.00	0.00	0.00	0.00	0.00	-21.72	0.30	0.41	0	0	0
NSP15-Nt	geneid:157285;refseq:NP_001074295;uniprot:Q86YV5	PRAG1	15|15	30	15.00	2	24|29|12|15|14|0|0|0|24|23|19|18	0.00	0.00	0.00	0.00	0.00	-71.91	0.58	0.58	0.17	0.09	0.09
NSP15-Nt	geneid:29966;refseq:NP_001077362;uniprot:Q13033	STRN3	13|9	22	11.00	2	10|10|15|12|9|0|0|0|8|10|7|11	0.00	0.00	0.00	0.00	0.00	-32.97	0.87	0.50	3.33	2.96	2.17
NSP15-Nt	geneid:284403;refseq:NP_001077430;uniprot:O43379	WDR62	2|0	2	1.00	2	3|0|3|3|4|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-14.46	0.30	0.34	0	0	0
NSP15-Nt	geneid:47;refseq:NP_001087;uniprot:P53396	ACLY	30|31	61	30.50	2	26|28|17|20|22|0|0|0|38|33|21|19	0.00	0.00	0.00	0.00	0.00	-73.84	0.92	0.58	11.83	7.62	0.61
NSP15-Nt	geneid:1314;refseq:NP_001091868;uniprot:P53621	COPA	6|9	15	7.50	2	17|13|11|12|14|0|0|0|8|8|7|9	0.00	0.00	0.00	0.00	0.00	-46.69	0.51	0.54	0	0	0
NSP15-Nt	geneid:8078;refseq:NP_001092006;uniprot:P45974	USP5	17|15	32	16.00	2	15|21|24|20|23|0|0|0|19|22|21|20	0.00	0.00	0.00	0.00	0.00	-61.58	0.70	0.57	0.58	0.48	0.3
NSP15-Nt	geneid:254225;refseq:NP_001092108;uniprot:Q8NCN4	RNF169	3|4	7	3.50	2	0|0|9|7|8|0|0|0|3|4|2|0	0.00	0.00	0.00	0.00	0.00	-26.32	0.44	0.49	0.75	0.75	1.59
NSP15-Nt	geneid:54828;refseq:NP_001092902;uniprot:Q9H6U6	BCAS3	12|13	25	12.50	2	17|18|19|16|17|0|0|0|14|13|13|14	0.00	0.00	0.00	0.00	0.00	-47.88	0.69	0.55	0.75	0.57	1.42
