Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR
NSP8-A549-Nt	Q01968	OCRL	18|17	35	17.50	2	0|0|22|24	0.00	0.00	0.00	0.00	0.00	-57.61	0.76	0.49
NSP8-A549-Nt	Q13867	BLMH	3|0	3	1.50	2	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-1.05	15.00	0.07
NSP8-A549-Nt	P11413	G6PD	123|131	254	127.00	2	2|0|148|145	0.00	0.00	0.00	0.00	0.00	-340.04	0.87	0.54
NSP8-A549-Nt	P50747	HLCS	4|2	6	3.00	2	7|6|3|0	0.00	0.00	0.00	0.00	0.00	-22.13	0.46	0.55
NSP8-A549-Nt	P04083	ANXA1	62|56	118	59.00	2	0|0|84|78	0.00	0.00	0.00	0.00	0.00	-208.77	0.73	0.54
NSP8-A549-Nt	P11498	PC	1195|1165	2360	1180.00	2	926|506|838|792	0.00	0.00	0.00	0.00	0.00	-inf	1.34	0.55
NSP8-A549-Nt	P24928	POLR2A	10|9	19	9.50	2	0|0|4|4	0.24	0.35	0.27	0.39	0.27	-1.73	2.38	0.19
NSP8-A549-Nt	P30876	POLR2B	19|22	41	20.50	2	0|0|5|4	1.00	1.00	1.00	1.00	1.00	8.62	4.56	0.00
NSP8-A549-Nt	P36578	RPL4	3|5	8	4.00	2	6|0|3|4	0.00	0.00	0.00	0.00	0.00	-13.45	0.80	0.34
NSP8-A549-Nt	P46777	RPL5	28|21	49	24.50	2	3|0|21|23	0.00	0.00	0.00	0.00	0.00	-47.25	1.11	0.46
NSP8-A549-Nt	Q02878	RPL6	13|14	27	13.50	2	4|0|16|15	0.00	0.00	0.00	0.00	0.00	-35.93	0.87	0.46
NSP8-A549-Nt	P18124	RPL7	5|3	8	4.00	2	3|0|0|0	0.47	0.68	0.54	0.75	0.54	-0.73	2.67	0.17
NSP8-A549-Nt	P62424	RPL7A	5|7	12	6.00	2	3|0|0|0	0.77	0.86	0.81	0.89	0.81	1.03	4.00	0.01
NSP8-A549-Nt	Q02543	RPL18A	5|2	7	3.50	2	0|0|0|0	0.99	1.00	0.99	1.00	0.99	3.65	35.00	0.00
NSP8-A549-Nt	P83731	RPL24	4|2	6	3.00	2	3|0|3|3	0.00	0.01	0.00	0.00	0.00	-8.18	1.00	0.27
NSP8-A549-Nt	P61254	RPL26	4|3	7	3.50	2	3|0|2|0	0.02	0.03	0.02	0.03	0.02	-5.01	1.40	0.24
NSP8-A549-Nt	P61353	RPL27	3|2	5	2.50	2	0|0|3|2	0.00	0.01	0.01	0.01	0.01	-6.27	1.00	0.26
NSP8-A549-Nt	P46776	RPL27A	2|2	4	2.00	2	2|0|2|0	0.01	0.01	0.01	0.01	0.01	-4.54	1.00	0.25
NSP8-A549-Nt	P46779	RPL28	5|0	5	2.50	2	0|0|8|6	0.00	0.00	0.00	0.00	0.00	-30.13	0.36	0.40
NSP8-A549-Nt	P47914	RPL29	2|2	4	2.00	2	0|0|0|0	0.97	0.97	0.97	0.97	0.97	3.60	20.00	0.00
NSP8-A549-Nt	P49207	RPL34	3|0	3	1.50	2	5|0|3|0	0.00	0.00	0.00	0.00	0.00	-16.84	0.38	0.33
NSP8-A549-Nt	P05388	RPLP0	10|8	18	9.00	2	0|0|7|4	0.00	0.00	0.00	0.00	0.00	-8.12	1.64	0.27
NSP8-A549-Nt	P05387	RPLP2	2|3	5	2.50	2	0|0|4|4	0.00	0.00	0.00	0.00	0.00	-11.97	0.62	0.33
NSP8-A549-Nt	Q8N4X5	AFAP1L2	7|6	13	6.50	2	0|0|13|12	0.00	0.00	0.00	0.00	0.00	-37.61	0.52	0.46
NSP8-A549-Nt	Q9Y5T5	USP16	3|8	11	5.50	2	0|0|4|5	0.00	0.01	0.00	0.01	0.00	-12.17	1.22	0.26
NSP8-A549-Nt	Q6ULP2	AFTPH	10|11	21	10.50	2	0|0|20|21	0.00	0.00	0.00	0.00	0.00	-61.17	0.51	0.49
NSP8-A549-Nt	Q9NTJ3	SMC4	35|32	67	33.50	2	0|0|4|6	1.00	1.00	1.00	1.00	1.00	21.31	6.70	0.00
NSP8-A549-Nt	P07355	ANXA2	70|67	137	68.50	2	7|0|89|75	0.00	0.00	0.00	0.00	0.00	-193.54	0.84	0.54
NSP8-A549-Nt	P62241	RPS8	7|6	13	6.50	2	7|2|8|7	0.00	0.00	0.00	0.00	0.00	-17.94	0.87	0.39
NSP8-A549-Nt	Q9H6J7	C11orf49	6|7	13	6.50	2	0|0|6|6	0.00	0.00	0.00	0.00	0.00	-12.97	1.08	0.35
NSP8-A549-Nt	Q96RN5	MED15	13|13	26	13.00	2	0|0|20|17	0.00	0.00	0.00	0.00	0.00	-47.59	0.70	0.48
NSP8-A549-Nt	O94972	TRIM37	5|5	10	5.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.81	50.00	0.00
NSP8-A549-Nt	Q6UWE0	LRSAM1	4|5	9	4.50	2	0|0|14|13	0.00	0.00	0.00	0.00	0.00	-46.23	0.33	0.55
NSP8-A549-Nt	P62280	RPS11	4|3	7	3.50	2	4|0|0|4	0.00	0.00	0.00	0.00	0.00	-10.12	0.88	0.31
NSP8-A549-Nt	Q9P2L0	WDR35	11|12	23	11.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	18.22	115.00	0.00
NSP8-A549-Nt	O75534	CSDE1	17|17	34	17.00	2	0|0|23|20	0.00	0.00	0.00	0.00	0.00	-52.03	0.79	0.49
NSP8-A549-Nt	Q6PUV4	CPLX2	9|6	15	7.50	2	0|0|13|14	0.00	0.00	0.00	0.00	0.00	-41.61	0.56	0.46
NSP8-A549-Nt	Q15019	SEPTIN2	3|4	7	3.50	2	0|0|5|5	0.00	0.00	0.00	0.00	0.00	-14.07	0.70	0.36
NSP8-A549-Nt	Q9UBB9	TFIP11	4|2	6	3.00	2	0|0|6|3	0.00	0.00	0.00	0.00	0.00	-14.00	0.67	0.34
NSP8-A549-Nt	Q14008	CKAP5	30|35	65	32.50	2	0|0|29|24	0.00	0.00	0.00	0.00	0.00	-50.39	1.23	0.47
NSP8-A549-Nt	Q15942	ZYX	22|22	44	22.00	2	0|0|31|34	0.00	0.00	0.00	0.00	0.00	-84.62	0.68	0.51
NSP8-A549-Nt	Q9BT25	HAUS8	4|3	7	3.50	2	0|0|3|3	0.00	0.01	0.00	0.00	0.00	-6.78	1.17	0.26
NSP8-A549-Nt	P08195	SLC3A2	13|15	28	14.00	2	0|0|14|17	0.00	0.00	0.00	0.00	0.00	-36.45	0.90	0.45
NSP8-A549-Nt	Q1ED39	KNOP1	8|9	17	8.50	2	0|0|20|14	0.00	0.00	0.00	0.00	0.00	-51.46	0.50	0.48
NSP8-A549-Nt	Q9P2K8	EIF2AK4	3|0	3	1.50	2	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-1.02	15.00	0.07
NSP8-A549-Nt	Q9UPT5	EXOC7	8|10	18	9.00	2	0|0|16|15	0.00	0.00	0.00	0.00	0.00	-45.42	0.58	0.47
NSP8-A549-Nt	Q5D862	FLG2	9|0	9	4.50	2	5|0|0|0	0.38	0.77	0.38	0.76	0.38	-9.88	1.80	0.18
NSP8-A549-Nt	Q9UJU6	DBNL	5|7	12	6.00	2	0|0|16|20	0.00	0.00	0.00	0.00	0.00	-62.45	0.33	0.55
NSP8-A549-Nt	Q14966	ZNF638	16|18	34	17.00	2	0|0|38|30	0.00	0.00	0.00	0.00	0.00	-102.42	0.50	0.52
NSP8-A549-Nt	Q8IX01	SUGP2	46|51	97	48.50	2	0|0|91|82	0.00	0.00	0.00	0.00	0.00	-249.36	0.56	0.54
NSP8-A549-Nt	Q96RL7	VPS13A	5|6	11	5.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.75	55.00	0.00
NSP8-A549-Nt	P46736	BRCC3	11|12	23	11.50	2	0|0|14|17	0.00	0.00	0.00	0.00	0.00	-39.75	0.74	0.46
NSP8-A549-Nt	Q9BR76	CORO1B	2|3	5	2.50	2	0|0|0|0	0.98	1.00	0.99	1.00	0.99	3.73	25.00	0.00
NSP8-A549-Nt	Q5JTY5	CBWD3	4|4	8	4.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.07	40.00	0.00
NSP8-A549-Nt	Q5T0N5	FNBP1L	4|6	10	5.00	2	0|0|9|9	0.00	0.00	0.00	0.00	0.00	-27.80	0.56	0.43
NSP8-A549-Nt	Q8NE71	ABCF1	8|4	12	6.00	2	0|0|4|4	0.02	0.04	0.02	0.04	0.02	-8.85	1.50	0.24
NSP8-A549-Nt	P55327	TPD52	3|3	6	3.00	2	0|0|7|7	0.00	0.00	0.00	0.00	0.00	-21.91	0.43	0.55
NSP8-A549-Nt	P31350	RRM2	5|4	9	4.50	2	0|0|6|9	0.00	0.00	0.00	0.00	0.00	-21.76	0.60	0.41
NSP8-A549-Nt	Q9Y263	PLAA	25|19	44	22.00	2	0|0|40|32	0.00	0.00	0.00	0.00	0.00	-104.21	0.61	0.52
NSP8-A549-Nt	Q13118	KLF10	13|16	29	14.50	2	0|0|17|19	0.00	0.00	0.00	0.00	0.00	-45.75	0.81	0.47
NSP8-A549-Nt	Q9Y4P8	WIPI2	4|4	8	4.00	2	0|0|6|4	0.00	0.00	0.00	0.00	0.00	-12.42	0.80	0.35
NSP8-A549-Nt	P62987	UBA52	68|68	136	68.00	2	0|0|15|10	1.00	1.00	1.00	1.00	1.00	40.26	5.44	0.00
NSP8-A549-Nt	P62805	H4C1	6|4	10	5.00	2	8|4|6|4	0.00	0.00	0.00	0.00	0.00	-19.92	0.71	0.39
NSP8-A549-Nt	P50914	RPL14	3|2	5	2.50	2	0|0|2|2	0.02	0.04	0.03	0.05	0.03	-4.48	1.25	0.23
NSP8-A549-Nt	Q96TA1	NIBAN2	15|15	30	15.00	2	0|0|29|26	0.00	0.00	0.00	0.00	0.00	-78.72	0.55	0.51
NSP8-A549-Nt	P20290	BTF3	3|5	8	4.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.33	40.00	0.00
NSP8-A549-Nt	P24534	EEF1B2	4|3	7	3.50	2	0|0|5|9	0.00	0.00	0.00	0.00	0.00	-21.89	0.50	0.41
NSP8-A549-Nt	Q9HCH0	NCKAP5L	8|6	14	7.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.42	70.00	0.00
NSP8-A549-Nt	Q9H3U1	UNC45A	19|13	32	16.00	2	0|0|16|15	0.00	0.00	0.00	0.00	0.00	-36.34	1.03	0.44
NSP8-A549-Nt	Q9NRL3	STRN4	20|25	45	22.50	2	0|0|17|16	0.00	0.00	0.00	0.00	0.00	-29.80	1.36	0.42
NSP8-A549-Nt	Q7Z2Z2	EFL1	2|2	4	2.00	2	0|0|0|0	0.97	0.97	0.97	0.97	0.97	3.54	20.00	0.00
NSP8-A549-Nt	Q9NQS7	INCENP	5|11	16	8.00	2	0|0|8|11	0.00	0.00	0.00	0.00	0.00	-27.77	0.84	0.40
NSP8-A549-Nt	P61221	ABCE1	13|14	27	13.50	2	0|0|5|3	0.97	0.99	0.98	0.99	0.98	3.51	3.38	0.00
NSP8-A549-Nt	Q9NQC7	CYLD	18|21	39	19.50	2	0|0|23|26	0.00	0.00	0.00	0.00	0.00	-61.48	0.80	0.49
NSP8-A549-Nt	P10155	RO60	4|2	6	3.00	2	0|0|0|0	0.99	1.00	0.98	1.00	0.99	3.49	30.00	0.00
NSP8-A549-Nt	O43294	TGFB1I1	3|3	6	3.00	2	0|0|6|6	0.00	0.00	0.00	0.00	0.00	-17.91	0.50	0.55
NSP8-A549-Nt	Q8IZH2	XRN1	29|31	60	30.00	2	0|0|21|20	0.00	0.00	0.00	0.00	0.00	-30.85	1.46	0.44
NSP8-A549-Nt	P29401	TKT	67|63	130	65.00	2	9|0|47|48	0.00	0.00	0.00	0.00	0.00	-76.67	1.37	0.50
NSP8-A549-Nt	P11388	TOP2A	10|9	19	9.50	2	0|0|6|6	0.00	0.00	0.00	0.00	0.00	-8.78	1.58	0.29
NSP8-A549-Nt	Q2KHR3	QSER1	11|8	19	9.50	2	0|0|25|21	0.00	0.00	0.00	0.00	0.00	-75.83	0.41	0.55
NSP8-A549-Nt	O94979	SEC31A	4|3	7	3.50	2	0|0|6|11	0.00	0.00	0.00	0.00	0.00	-27.92	0.41	0.55
NSP8-A549-Nt	Q8ND24	RNF214	8|6	14	7.00	2	0|0|19|13	0.00	0.00	0.00	0.00	0.00	-51.80	0.44	0.55
NSP8-A549-Nt	Q96QD5	DEPDC7	24|25	49	24.50	2	0|0|27|23	0.00	0.00	0.00	0.00	0.00	-53.90	0.98	0.49
NSP8-A549-Nt	Q9NYF8	BCLAF1	4|3	7	3.50	2	0|0|10|9	0.00	0.00	0.00	0.00	0.00	-32.12	0.37	0.55
NSP8-A549-Nt	Q13042	CDC16	5|7	12	6.00	2	0|0|3|0	0.77	0.86	0.76	0.85	0.77	0.68	4.00	0.01
NSP8-A549-Nt	Q15813	TBCE	3|2	5	2.50	2	0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.51	25.00	0.00
NSP8-A549-Nt	Q86UP2	KTN1	15|16	31	15.50	2	0|0|21|16	0.00	0.00	0.00	0.00	0.00	-44.26	0.84	0.47
NSP8-A549-Nt	P22234	PAICS	6|4	10	5.00	2	0|0|12|8	0.00	0.00	0.00	0.00	0.00	-31.56	0.50	0.44
NSP8-A549-Nt	Q13620	CUL4B	12|11	23	11.50	2	0|0|20|16	0.00	0.00	0.00	0.00	0.00	-49.21	0.64	0.48
NSP8-A549-Nt	O15042	U2SURP	14|9	23	11.50	2	0|0|23|19	0.00	0.00	0.00	0.00	0.00	-65.25	0.55	0.49
NSP8-A549-Nt	Q9C0B0	UNK	9|7	16	8.00	2	0|0|6|9	0.00	0.00	0.00	0.00	0.00	-16.54	1.07	0.37
NSP8-A549-Nt	Q9H694	BICC1	4|5	9	4.50	2	0|0|0|4	0.31	0.41	0.28	0.38	0.31	-1.47	2.25	0.18
NSP8-A549-Nt	O00159	MYO1C	3|2	5	2.50	2	0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.51	25.00	0.00
NSP8-A549-Nt	Q86YV5	PRAG1	16|18	34	17.00	2	0|0|24|23	0.00	0.00	0.00	0.00	0.00	-61.31	0.72	0.49
NSP8-A549-Nt	Q13033	STRN3	14|14	28	14.00	2	0|0|8|10	0.00	0.00	0.00	0.00	0.00	-12.08	1.56	0.35
NSP8-A549-Nt	O43379	WDR62	9|5	14	7.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.81	70.00	0.00
NSP8-A549-Nt	P53396	ACLY	27|29	56	28.00	2	0|0|38|33	0.00	0.00	0.00	0.00	0.00	-87.42	0.79	0.51
NSP8-A549-Nt	P53621	COPA	20|17	37	18.50	2	0|0|8|8	0.16	0.31	0.17	0.33	0.17	-4.57	2.31	0.20
NSP8-A549-Nt	Q9H6U6	BCAS3	12|13	25	12.50	2	0|0|14|13	0.00	0.00	0.00	0.00	0.00	-30.79	0.93	0.44
NSP8-A549-Nt	Q92628	KIAA0232	14|14	28	14.00	2	0|0|9|9	0.00	0.00	0.00	0.00	0.00	-12.11	1.56	0.35
NSP8-A549-Nt	O95759	TBC1D8	12|8	20	10.00	2	0|0|17|13	0.00	0.00	0.00	0.00	0.00	-43.43	0.67	0.46
NSP8-A549-Nt	Q7Z3T8	ZFYVE16	59|52	111	55.50	2	0|0|76|66	0.00	0.00	0.00	0.00	0.00	-177.87	0.78	0.53
NSP8-A549-Nt	Q01518	CAP1	4|4	8	4.00	2	0|0|9|7	0.00	0.00	0.00	0.00	0.00	-23.72	0.50	0.55
NSP8-A549-Nt	Q9BQG0	MYBBP1A	3|0	3	1.50	2	0|0|2|2	0.02	0.04	0.02	0.04	0.02	-8.28	0.75	0.24
NSP8-A549-Nt	E9PAV3	NACA	9|8	17	8.50	2	0|0|7|5	0.00	0.00	0.00	0.00	0.00	-10.12	1.42	0.31
NSP8-A549-Nt	Q9NVI1	FANCI	18|10	28	14.00	2	0|0|15|13	0.00	0.00	0.00	0.00	0.00	-35.76	1.00	0.43
NSP8-A549-Nt	Q08495	DMTN	4|4	8	4.00	2	0|0|11|11	0.00	0.00	0.00	0.00	0.00	-35.91	0.36	0.55
NSP8-A549-Nt	Q9H2U1	DHX36	15|15	30	15.00	2	0|0|12|9	0.00	0.00	0.00	0.00	0.00	-15.87	1.43	0.38
NSP8-A549-Nt	P35611	ADD1	7|5	12	6.00	2	0|0|7|7	0.00	0.00	0.00	0.00	0.00	-18.10	0.86	0.38
NSP8-A549-Nt	P46020	PHKA1	7|6	13	6.50	2	0|0|12|9	0.00	0.00	0.00	0.00	0.00	-29.74	0.62	0.44
NSP8-A549-Nt	Q99497	PARK7	3|3	6	3.00	2	0|0|3|0	0.26	0.26	0.25	0.25	0.26	-1.11	2.00	0.19
NSP8-A549-Nt	Q6W2J9	BCOR	3|2	5	2.50	2	0|0|6|3	0.00	0.00	0.00	0.00	0.00	-14.00	0.56	0.35
NSP8-A549-Nt	Q53EZ4	CEP55	10|10	20	10.00	2	0|0|9|15	0.00	0.00	0.00	0.00	0.00	-28.29	0.83	0.44
NSP8-A549-Nt	Q96C24	SYTL4	45|41	86	43.00	2	0|0|49|48	0.00	0.00	0.00	0.00	0.00	-112.56	0.89	0.52
NSP8-A549-Nt	Q9GZV1	ANKRD2	2|0	2	1.00	2	0|0|2|2	0.00	0.01	0.00	0.01	0.00	-8.28	0.50	0.26
NSP8-A549-Nt	Q86Y07	VRK2	2|2	4	2.00	2	0|0|0|0	0.97	0.97	0.97	0.97	0.97	3.60	20.00	0.00
NSP8-A549-Nt	P49902	NT5C2	6|6	12	6.00	2	0|0|7|7	0.00	0.00	0.00	0.00	0.00	-16.49	0.86	0.38
NSP8-A549-Nt	Q92609	TBC1D5	13|12	25	12.50	2	0|0|29|26	0.00	0.00	0.00	0.00	0.00	-85.03	0.45	0.55
NSP8-A549-Nt	P19525	EIF2AK2	2|4	6	3.00	2	0|0|0|0	0.99	1.00	0.98	1.00	0.99	3.49	30.00	0.00
NSP8-A549-Nt	P04844	RPN2	2|0	2	1.00	2	0|0|4|3	0.00	0.00	0.00	0.00	0.00	-14.77	0.29	0.33
NSP8-A549-Nt	Q9UM82	SPATA2	35|39	74	37.00	2	0|0|38|37	0.00	0.00	0.00	0.00	0.00	-81.97	0.99	0.51
NSP8-A549-Nt	Q8N2Y8	RUSC2	7|8	15	7.50	2	0|0|2|2	0.92	0.96	0.91	0.96	0.92	1.91	3.75	0.00
NSP8-A549-Nt	Q6T4R5	NHS	9|10	19	9.50	2	0|0|10|11	0.00	0.00	0.00	0.00	0.00	-24.60	0.90	0.42
NSP8-A549-Nt	Q8TCN5	ZNF507	10|8	18	9.00	2	0|0|2|2	0.98	1.00	0.97	0.99	0.98	3.01	4.50	0.00
NSP8-A549-Nt	Q12906	ILF3	7|10	17	8.50	2	0|0|13|9	0.00	0.00	0.00	0.00	0.00	-29.49	0.77	0.43
NSP8-A549-Nt	Q8N0X7	SPART	30|28	58	29.00	2	0|0|53|44	0.00	0.00	0.00	0.00	0.00	-135.36	0.60	0.53
NSP8-A549-Nt	Q13501	SQSTM1	23|25	48	24.00	2	0|0|21|22	0.00	0.00	0.00	0.00	0.00	-42.92	1.12	0.47
NSP8-A549-Nt	Q12904	AIMP1	2|2	4	2.00	2	0|0|4|0	0.02	0.02	0.02	0.02	0.02	-4.17	1.00	0.24
NSP8-A549-Nt	Q96F86	EDC3	46|42	88	44.00	2	0|0|53|49	0.00	0.00	0.00	0.00	0.00	-120.04	0.86	0.52
NSP8-A549-Nt	Q8WUF5	PPP1R13L	6|6	12	6.00	2	0|0|14|12	0.00	0.00	0.00	0.00	0.00	-39.54	0.46	0.55
NSP8-A549-Nt	Q86V48	LUZP1	57|47	104	52.00	2	0|0|70|76	0.00	0.00	0.00	0.00	0.00	-194.45	0.71	0.54
NSP8-A549-Nt	O75330	HMMR	7|10	17	8.50	2	0|0|21|19	0.00	0.00	0.00	0.00	0.00	-65.85	0.42	0.55
NSP8-A549-Nt	Q15029	EFTUD2	22|21	43	21.50	2	0|0|9|9	0.12	0.18	0.14	0.21	0.14	-2.59	2.39	0.21
NSP8-A549-Nt	Q9HAU0	PLEKHA5	5|3	8	4.00	2	0|0|7|8	0.00	0.00	0.00	0.00	0.00	-23.86	0.53	0.41
NSP8-A549-Nt	P53618	COPB1	59|50	109	54.50	2	0|0|12|16	1.00	1.00	1.00	1.00	1.00	16.91	3.89	0.00
NSP8-A549-Nt	Q9HC35	EML4	7|9	16	8.00	2	0|0|7|6	0.00	0.00	0.00	0.00	0.00	-13.33	1.23	0.34
NSP8-A549-Nt	A2RUB1	MEIOC	10|11	21	10.50	2	0|0|4|10	0.00	0.00	0.00	0.00	0.00	-10.61	1.50	0.32
NSP8-A549-Nt	Q13772	NCOA4	4|9	13	6.50	2	0|0|5|5	0.00	0.01	0.00	0.00	0.00	-12.42	1.30	0.27
NSP8-A549-Nt	Q9UL63	MKLN1	3|0	3	1.50	2	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-1.05	15.00	0.07
NSP8-A549-Nt	Q6UW68	TMEM205	2|2	4	2.00	2	0|0|0|0	0.97	0.97	0.97	0.97	0.97	3.49	20.00	0.00
NSP8-A549-Nt	Q96AY4	TTC28	8|11	19	9.50	2	0|0|18|14	0.00	0.00	0.00	0.00	0.00	-47.39	0.59	0.47
NSP8-A549-Nt	Q9P0K7	RAI14	9|9	18	9.00	2	0|0|21|21	0.00	0.00	0.00	0.00	0.00	-65.22	0.43	0.55
NSP8-A549-Nt	P41229	KDM5C	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.97	0.49	-1.05	10.00	0.11
NSP8-A549-Nt	P09525	ANXA4	5|5	10	5.00	2	0|0|3|2	0.10	0.10	0.09	0.09	0.10	-2.27	2.00	0.21
NSP8-A549-Nt	Q9BRD0	BUD13	4|6	10	5.00	2	0|0|14|13	0.00	0.00	0.00	0.00	0.00	-46.26	0.37	0.55
NSP8-A549-Nt	Q6PJT7	ZC3H14	9|5	14	7.00	2	0|0|22|21	0.00	0.00	0.00	0.00	0.00	-77.21	0.33	0.55
NSP8-A549-Nt	Q96JI7	SPG11	5|4	9	4.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.07	45.00	0.00
NSP8-A549-Nt	Q96JM3	CHAMP1	13|13	26	13.00	2	0|0|37|35	0.00	0.00	0.00	0.00	0.00	-117.49	0.36	0.55
NSP8-A549-Nt	Q5H9R7	PPP6R3	9|10	19	9.50	2	0|0|14|14	0.00	0.00	0.00	0.00	0.00	-37.40	0.68	0.46
NSP8-A549-Nt	O60664	PLIN3	16|18	34	17.00	2	0|0|35|33	0.00	0.00	0.00	0.00	0.00	-102.45	0.50	0.52
NSP8-A549-Nt	P98170	XIAP	4|5	9	4.50	2	0|0|7|9	0.00	0.00	0.00	0.00	0.00	-23.61	0.56	0.42
NSP8-A549-Nt	Q9BQ52	ELAC2	8|3	11	5.50	2	0|0|3|0	0.58	0.91	0.58	0.91	0.58	-1.06	3.67	0.02
NSP8-A549-Nt	P33981	TTK	16|15	31	15.50	2	0|0|19|17	0.00	0.00	0.00	0.00	0.00	-42.25	0.86	0.47
NSP8-A549-Nt	Q9NUQ3	TXLNG	5|6	11	5.50	2	0|0|6|8	0.00	0.00	0.00	0.00	0.00	-18.10	0.79	0.39
NSP8-A549-Nt	Q14202	ZMYM3	2|2	4	2.00	2	0|0|0|3	0.09	0.09	0.08	0.08	0.09	-2.48	1.33	0.21
NSP8-A549-Nt	Q15042	RAB3GAP1	2|0	2	1.00	2	0|0|2|3	0.00	0.00	0.00	0.00	0.00	-10.45	0.40	0.28
NSP8-A549-Nt	Q92859	NEO1	2|4	6	3.00	2	0|0|11|10	0.00	0.00	0.00	0.00	0.00	-38.90	0.29	0.55
NSP8-A549-Nt	Q13439	GOLGA4	5|0	5	2.50	2	0|0|12|13	0.00	0.00	0.00	0.00	0.00	-54.55	0.20	0.55
NSP8-A549-Nt	Q9Y5A9	YTHDF2	4|0	4	2.00	2	0|0|4|0	0.10	0.21	0.09	0.19	0.10	-7.69	1.00	0.21
NSP8-A549-Nt	O95671	ASMTL	5|6	11	5.50	2	0|0|0|2	0.89	0.92	0.88	0.91	0.89	1.67	5.50	0.01
NSP8-A549-Nt	Q9Y6Q9	NCOA3	3|0	3	1.50	2	0|0|5|6	0.00	0.00	0.00	0.00	0.00	-23.50	0.27	0.38
NSP8-A549-Nt	Q9H788	SH2D4A	8|9	17	8.50	2	0|0|22|20	0.00	0.00	0.00	0.00	0.00	-67.54	0.40	0.55
NSP8-A549-Nt	Q5UIP0	RIF1	5|8	13	6.50	2	0|0|21|13	0.00	0.00	0.00	0.00	0.00	-58.00	0.38	0.55
NSP8-A549-Nt	P08240	SRPRA	9|9	18	9.00	2	0|0|11|10	0.00	0.00	0.00	0.00	0.00	-24.44	0.86	0.43
NSP8-A549-Nt	Q9BSJ8	ESYT1	8|7	15	7.50	2	0|0|15|13	0.00	0.00	0.00	0.00	0.00	-41.50	0.54	0.47
NSP8-A549-Nt	Q9Y4F3	MARF1	7|8	15	7.50	2	0|0|10|6	0.00	0.00	0.00	0.00	0.00	-18.64	0.94	0.39
NSP8-A549-Nt	Q99460	PSMD1	15|14	29	14.50	2	0|0|8|8	0.00	0.00	0.00	0.00	0.00	-8.42	1.81	0.29
NSP8-A549-Nt	P37198	NUP62	5|5	10	5.00	2	0|0|4|0	0.41	0.41	0.39	0.39	0.41	-0.45	2.50	0.18
