Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	ctrlSubtracted	CLSC	Specificity
NSP6-Nt	geneid:6152;refseq:NP_000977;uniprot:P83731	RPL24	2|4	6	3.00	2	5|3|6|3|3|0|3|0|3|3|0|3	0.00	0.00	0.00	0.00	0.00	-13.87	0.64	0.37	0.33	1.06	0.35
NSP6-Nt	geneid:6155;refseq:NP_000979;uniprot:P61353	RPL27	13|11	24	12.00	2	0|2|0|0|0|0|0|0|3|2|0|0	1.00	1.00	1.00	1.00	1.00	5.80	5.14	0.00	11.42	42.49	2.36
NSP6-Nt	geneid:6156;refseq:NP_000980;uniprot:P62888	RPL30	9|6	15	7.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.50	75.00	0.00	7.5	33	2.39
NSP6-Nt	geneid:6157;refseq:NP_000981;uniprot:P46776	RPL27A	7|4	11	5.50	2	0|0|0|0|0|0|2|0|2|0|0|0	0.76	0.99	0.86	1.00	0.86	0.98	4.12	0.01	5.17	17.68	1.33
NSP6-Nt	geneid:6161;refseq:NP_000985;uniprot:P62910	RPL32	3|3	6	3.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	5.14	30.00	0.00	3	11.24	4.33
NSP6-Nt	geneid:6164;refseq:NP_000986;uniprot:P49207	RPL34	5|9	14	7.00	2	0|3|0|0|0|0|5|0|3|0|0|3	0.11	0.23	0.21	0.43	0.21	-5.67	1.91	0.20	5.83	25.21	2.62
NSP6-Nt	geneid:6165;refseq:NP_000987;uniprot:P18077	RPL35A	5|7	12	6.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.74	60.00	0.00	6	27.6	2.05
NSP6-Nt	geneid:6194;refseq:NP_001001;uniprot:P62753	RPS6	8|9	17	8.50	2	0|0|0|0|0|0|2|0|0|0|0|0	0.99	0.99	1.00	1.00	1.00	5.65	12.75	0.00	8.33	16.93	2.15
NSP6-Nt	geneid:221035;refseq:NP_001001330;uniprot:Q6NUK4	REEP3	4|3	7	3.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.96	35.00	0.00	3.5	6.95	36.4
NSP6-Nt	geneid:27032;refseq:NP_001001485;uniprot:P98194	ATP2C1	6|10	16	8.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.02	80.00	0.00	8	4.56	10.95
NSP6-Nt	geneid:6201;refseq:NP_001002;uniprot:P62081	RPS7	15|15	30	15.00	2	0|0|2|0|2|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	22.33	11.25	0.00	14.67	38.26	5.06
NSP6-Nt	geneid:253558;refseq:NP_001002257;uniprot:Q6UWP7	LCLAT1	11|13	24	12.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	17.84	120.00	0.00	12	16.15	3.45
NSP6-Nt	geneid:10051;refseq:NP_001002800;uniprot:Q9NTJ3	SMC4	4|6	10	5.00	2	4|2|3|5|7|0|0|0|4|6|3|0	0.00	0.00	0.00	0.00	0.00	-16.44	0.83	0.40	2.17	0.85	0.8
NSP6-Nt	geneid:302;refseq:NP_001002857;uniprot:P07355	ANXA2	47|43	90	45.00	2	74|88|75|62|60|0|7|0|89|75|69|82	0.00	0.00	0.00	0.00	0.00	-255.04	0.52	0.62	0	0	0
NSP6-Nt	geneid:6202;refseq:NP_001003;uniprot:P62241	RPS8	18|17	35	17.50	2	3|5|0|0|0|0|7|2|8|7|5|4	0.11	0.16	0.33	0.46	0.33	-1.42	2.39	0.20	14.08	34.25	1.66
NSP6-Nt	geneid:6203;refseq:NP_001004;uniprot:P46781	RPS9	7|10	17	8.50	2	0|0|0|0|0|0|2|0|0|0|0|0	0.99	1.00	0.99	1.00	0.99	4.18	12.75	0.00	8.33	21.73	2.32
NSP6-Nt	geneid:6720;refseq:NP_001005291;uniprot:P36956	SREBF1	24|15	39	19.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	23.96	195.00	0.00	19.5	8.38	1.8
NSP6-Nt	geneid:3191;refseq:NP_001005335;uniprot:P14866	HNRNPL	7|8	15	7.50	2	0|0|5|4|5|0|0|0|5|6|2|0	0.00	0.00	0.00	0.00	0.00	-9.39	1.41	0.31	5.25	5.83	2.63
NSP6-Nt	geneid:90678;refseq:NP_001005373;uniprot:Q6UWE0	LRSAM1	5|8	13	6.50	2	16|14|11|8|11|0|0|0|14|13|14|13	0.00	0.00	0.00	0.00	0.00	-48.96	0.44	0.62	0	0	0
NSP6-Nt	geneid:6205;refseq:NP_001006;uniprot:P62280	RPS11	16|11	27	13.50	2	0|0|0|0|0|0|4|0|0|4|0|0	0.95	0.99	0.98	1.00	0.98	3.11	5.06	0.01	12.83	41.09	1.9
NSP6-Nt	geneid:9527;refseq:NP_001007026;uniprot:O95249	GOSR1	5|4	9	4.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.74	45.00	0.00	4.5	9.18	0.84
NSP6-Nt	geneid:27101;refseq:NP_001007215;uniprot:Q9HB71	CACYBP	11|11	22	11.00	2	0|3|7|4|4|0|0|0|2|2|0|0	0.05	0.05	0.06	0.06	0.06	-2.74	2.20	0.22	9.17	25.08	2.3
NSP6-Nt	geneid:9538;refseq:NP_001007278;uniprot:O14681	EI24	2|4	6	3.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.11	30.00	0.00	3	5.79	3.9
NSP6-Nt	geneid:10206;refseq:NP_001007279;uniprot:O60858	TRIM13	13|12	25	12.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	19.40	125.00	0.00	12.5	15.43	2.8
NSP6-Nt	geneid:9184;refseq:NP_001007794;uniprot:O43684	BUB3	9|11	20	10.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	14.82	100.00	0.00	10	15.52	3.1
NSP6-Nt	geneid:10814;refseq:NP_001008221;uniprot:Q6PUV4	CPLX2	23|21	44	22.00	2	17|12|12|7|8|0|0|0|13|14|15|17	0.00	0.00	0.00	0.00	0.00	-28.15	1.35	0.50	12.42	46.9	2.53
NSP6-Nt	geneid:493856;refseq:NP_001008389;uniprot:Q8N5K1	CISD2	26|30	56	28.00	2	5|4|4|4|3|0|0|0|4|3|4|4	1.00	1.00	1.00	1.00	1.00	16.10	6.46	0.00	25.08	94	2.65
NSP6-Nt	geneid:55240;refseq:NP_001008410;uniprot:Q658P3	STEAP3	7|8	15	7.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	11.62	75.00	0.00	7.5	7.78	5.34
NSP6-Nt	geneid:4735;refseq:NP_001008491;uniprot:Q15019	SEPTIN2	4|5	9	4.50	2	5|3|12|7|7|0|0|0|5|5|4|7	0.00	0.00	0.00	0.00	0.00	-26.74	0.52	0.49	0	0	0
NSP6-Nt	geneid:5499;refseq:NP_001008709;uniprot:P62136	PPP1CA	3|0	3	1.50	2	4|4|0|0|2|0|0|0|6|3|2|4	0.00	0.00	0.00	0.00	0.00	-20.05	0.32	0.40	0	0	0
NSP6-Nt	geneid:7203;refseq:NP_005989;uniprot:P49368	CCT3	3|4	7	3.50	2	6|8|13|15|15|0|0|0|7|5|9|20	0.00	0.00	0.00	0.00	0.00	-62.37	0.21	0.62	0	0	0
NSP6-Nt	geneid:29058;refseq:NP_001009923;uniprot:Q96A57	TMEM230	4|3	7	3.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.96	35.00	0.00	3.5	9.68	5.69
NSP6-Nt	geneid:6210;refseq:NP_001010;uniprot:P62244	RPS15A	5|6	11	5.50	2	0|0|3|0|2|7|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-6.69	1.38	0.28	4.5	17.52	5.2
NSP6-Nt	geneid:6520;refseq:NP_001012680;uniprot:P08195	SLC3A2	18|18	36	18.00	2	22|17|24|19|18|0|0|0|14|17|12|11	0.00	0.00	0.00	0.00	0.00	-51.37	0.83	0.56	5.17	4.15	0.55
NSP6-Nt	geneid:81929;refseq:NP_001013455;uniprot:Q96EE3	SEH1L	2|2	4	2.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.97	0.97	0.97	3.41	20.00	0.00	2	2.4	2.81
NSP6-Nt	geneid:6228;refseq:NP_001016;uniprot:P62266	RPS23	9|11	20	10.00	2	0|3|0|0|0|0|0|0|2|2|0|0	0.97	0.99	0.99	1.00	0.99	3.90	4.29	0.00	9.42	33.33	2.85
NSP6-Nt	geneid:6229;refseq:NP_001017;uniprot:P62847	RPS24	8|10	18	9.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	13.95	90.00	0.00	9	34.24	3.52
NSP6-Nt	geneid:57120;refseq:NP_001017408;uniprot:Q9HD26	GOPC	2|0	2	1.00	2	0|0|2|0|0|0|0|0|0|0|0|0	0.23	0.45	0.22	0.44	0.23	-3.60	1.50	0.18	0.83	0.93	0.07
NSP6-Nt	geneid:57175;refseq:NP_001018080;uniprot:Q9BR76	CORO1B	4|4	8	4.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.77	40.00	0.00	4	4.14	5.62
NSP6-Nt	geneid:91663;refseq:NP_001018654;uniprot:Q96S97	MYADM	5|5	10	5.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.44	50.00	0.00	5	7.86	2.2
NSP6-Nt	geneid:375;refseq:NP_001019397;uniprot:P84077	ARF1	57|43	100	50.00	2	3|0|4|2|3|0|0|0|3|3|4|0	1.00	1.00	1.00	1.00	1.00	39.50	13.64	0.00	48.17	134.66	8.57
NSP6-Nt	geneid:821;refseq:NP_001019820;uniprot:P27824	CANX	11|6	17	8.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.62	85.00	0.00	8.5	7.27	2.82
NSP6-Nt	geneid:1173;refseq:NP_001020376;uniprot:Q96CW1	AP2M1	28|23	51	25.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	35.93	255.00	0.00	25.5	29.8	3.37
NSP6-Nt	geneid:7163;refseq:NP_001020423;uniprot:P55327	TPD52	2|0	2	1.00	2	8|8|16|13|10|0|0|0|7|7|5|6	0.00	0.00	0.00	0.00	0.00	-57.13	0.08	0.62	0	0	0
NSP6-Nt	geneid:6232;refseq:NP_001021;uniprot:P42677	RPS27	12|13	25	12.50	2	3|0|0|0|0|0|3|0|5|0|0|4	0.87	0.93	0.94	0.97	0.94	2.31	3.12	0.01	11.25	67.77	1.55
NSP6-Nt	geneid:9373;refseq:NP_001026859;uniprot:Q9Y263	PLAA	30|24	54	27.00	2	38|39|48|44|50|0|0|0|40|32|29|33	0.00	0.00	0.00	0.00	0.00	-139.34	0.57	0.60	0	0	0
NSP6-Nt	geneid:23646;refseq:NP_001026866;uniprot:Q8IV08	PLD3	3|4	7	3.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.97	35.00	0.00	3.5	3.61	1.73
NSP6-Nt	geneid:57222;refseq:NP_001026881;uniprot:Q969X5	ERGIC1	4|5	9	4.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.71	45.00	0.00	4.5	7.85	4.11
NSP6-Nt	geneid:79982;refseq:NP_001026893;uniprot:Q8TBM8	DNAJB14	10|12	22	11.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	16.31	110.00	0.00	11	14.69	6.57
NSP6-Nt	geneid:1374;refseq:NP_001867;uniprot:P50416	CPT1A	8|8	16	8.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	13.23	80.00	0.00	8	5.24	3.75
NSP6-Nt	geneid:51128;refseq:NP_001028675;uniprot:Q9Y6B6	SAR1B	29|30	59	29.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	44.52	295.00	0.00	29.5	75.39	8.62
NSP6-Nt	geneid:23597;refseq:NP_001028755;uniprot:Q9Y305	ACOT9	5|8	13	6.50	2	2|0|0|0|0|0|0|0|0|0|0|0	0.94	0.99	0.94	0.99	0.94	2.18	9.75	0.01	6.33	7.3	1.32
NSP6-Nt	geneid:7311;refseq:NP_001029102;uniprot:P62987	UBA52	71|0	71	35.50	2	4|15|2|3|4|0|0|0|15|10|29|35	0.00	0.00	0.00	0.00	0.00	-115.56	1.35	0.34	25.75	101.79	0.82
NSP6-Nt	geneid:554313;refseq:NP_001029249;uniprot:P62805	H4C15	6|3	9	4.50	2	0|0|7|6|7|0|8|4|6|4|3|4	0.00	0.00	0.00	0.00	0.00	-23.60	0.61	0.45	0.42	2.06	0.48
NSP6-Nt	geneid:9045;refseq:NP_001030168;uniprot:P50914	RPL14	4|6	10	5.00	2	0|0|0|0|0|0|0|0|2|2|0|0	0.75	0.96	0.78	0.97	0.78	0.36	3.75	0.01	4.67	10.99	2.68
NSP6-Nt	geneid:8662;refseq:NP_001032360;uniprot:P55884	EIF3B	19|22	41	20.50	2	3|2|3|2|2|0|0|0|6|3|0|0	1.00	1.00	1.00	1.00	1.00	9.45	5.12	0.00	18.75	11.66	3.47
NSP6-Nt	geneid:9097;refseq:NP_001032411;uniprot:P54578	USP14	3|0	3	1.50	2	0|0|5|0|0|0|0|0|0|0|0|0	0.08	0.15	0.08	0.16	0.08	-6.87	0.90	0.21	1.08	1.19	4.62
NSP6-Nt	geneid:56894;refseq:NP_001032642;uniprot:Q9NRZ7	AGPAT3	3|3	6	3.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.96	30.00	0.00	3	4.04	52
NSP6-Nt	geneid:10419;refseq:NP_001034708;uniprot:O14744	PRMT5	12|14	26	13.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	19.46	130.00	0.00	13	10.61	4.12
NSP6-Nt	geneid:55898;refseq:NP_001034764;uniprot:Q9H3U1	UNC45A	13|15	28	14.00	2	12|13|8|18|13|0|0|0|16|15|9|8	0.00	0.00	0.00	0.00	0.00	-39.76	0.86	0.53	4.67	2.54	1.24
NSP6-Nt	geneid:57085;refseq:NP_065083;uniprot:Q6RW13	AGTRAP	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.48	0.96	0.48	0.96	0.48	-1.34	10.00	0.10	1	3.18	1.63
NSP6-Nt	geneid:80230;refseq:NP_001035541;uniprot:Q96T51	RUFY1	3|4	7	3.50	2	23|31|30|28|31|0|0|0|28|25|29|35	0.00	0.00	0.00	0.00	0.00	-130.80	0.11	0.62	0	0	0
NSP6-Nt	geneid:692312;refseq:NP_001035754;uniprot:-	PPAN-P2RY11	3|5	8	4.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.03	40.00	0.00	4	2.55	7.17
NSP6-Nt	geneid:6059;refseq:NP_001035809;uniprot:P61221	ABCE1	15|14	29	14.50	2	6|8|3|5|3|0|0|0|5|3|0|3	0.06	0.10	0.10	0.16	0.10	-2.98	2.29	0.21	11.5	9.71	2.92
NSP6-Nt	geneid:9123;refseq:NP_001035887;uniprot:O15427	SLC16A3	3|2	5	2.50	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.11	25.00	0.00	2.5	2.72	1.55
NSP6-Nt	geneid:79083;refseq:NP_001035932;uniprot:Q9BV36	MLPH	2|5	7	3.50	2	24|17|18|18|12|0|0|0|16|19|13|16	0.00	0.00	0.00	0.00	0.00	-81.78	0.17	0.62	0	0	0
NSP6-Nt	geneid:91452;refseq:NP_001035938;uniprot:Q5T8D3	ACBD5	16|17	33	16.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	25.53	165.00	0.00	16.5	17.04	2.48
NSP6-Nt	geneid:7355;refseq:NP_001035963;uniprot:P78381	SLC35A2	3|4	7	3.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.96	35.00	0.00	3.5	4.51	2
NSP6-Nt	geneid:1982;refseq:NP_001166176;uniprot:P78344	EIF4G2	25|26	51	25.50	2	85|104|105|89|101|0|0|0|91|87|97|107	0.00	0.00	0.00	0.00	0.00	-377.96	0.24	0.62	0	0	0
NSP6-Nt	geneid:151613;refseq:NP_001036066;uniprot:Q96N46	TTC14	4|5	9	4.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.70	45.00	0.00	4.5	5.19	Infinity
