Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	ctrlSubtracted	CLSC	Specificity
NSP7-Nt	geneid:80223;refseq:NP_001002814;uniprot:Q6WKZ4	RAB11FIP1	8|6	14	7.00	2	10|11|18|15|16|0|0|0|11|8|16|8	0.00	0.00	0.00	0.00	0.00	-54.88	0.42	0.62	0	0	0
NSP7-Nt	geneid:54816;refseq:NP_001002843;uniprot:Q6N043	ZNF280D	2|0	2	1.00	2	0|0|0|5|3|0|0|0|4|3|3|0	0.00	0.00	0.00	0.00	0.00	-17.33	0.25	0.38	0	0	0
NSP7-Nt	geneid:302;refseq:NP_001002857;uniprot:P07355	ANXA2	65|85	150	75.00	2	74|88|75|62|60|0|7|0|89|75|69|82	0.00	0.00	0.00	0.00	0.00	-213.52	0.87	0.61	18.25	40.75	1.78
NSP7-Nt	geneid:6202;refseq:NP_001003;uniprot:P62241	RPS8	6|5	11	5.50	2	3|5|0|0|0|0|7|2|8|7|5|4	0.00	0.00	0.00	0.00	0.00	-19.71	0.75	0.45	2.08	7.57	0.23
NSP7-Nt	geneid:636;refseq:NP_001003398;uniprot:Q96G01	BICD1	6|3	9	4.50	2	3|4|7|7|9|0|0|0|5|3|4|2	0.00	0.00	0.00	0.00	0.00	-24.99	0.59	0.46	0.83	0.75	0.95
NSP7-Nt	geneid:51586;refseq:NP_001003891;uniprot:Q96RN5	MED15	26|21	47	23.50	2	5|8|10|12|10|0|0|0|20|17|19|19	0.00	0.00	0.00	0.00	0.00	-38.64	1.22	0.52	13.5	12.97	5.28
NSP7-Nt	geneid:4591;refseq:NP_001005207;uniprot:O94972	TRIM37	3|2	5	2.50	2	2|0|0|0|0|0|0|0|0|0|0|0	0.56	0.67	0.55	0.65	0.56	-0.24	3.75	0.02	2.33	1.83	2.41
NSP7-Nt	geneid:51542;refseq:NP_001005739;uniprot:Q9P1Q0	VPS54	7|12	19	9.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	11.62	95.00	0.00	9.5	7.45	247
NSP7-Nt	geneid:8650;refseq:NP_001005743;uniprot:P49757	NUMB	8|4	12	6.00	2	9|8|8|5|8|0|0|0|9|6|3|4	0.00	0.00	0.00	0.00	0.00	-26.84	0.69	0.46	1	1.16	0.18
NSP7-Nt	geneid:27101;refseq:NP_001007215;uniprot:Q9HB71	CACYBP	12|8	20	10.00	2	0|3|7|4|4|0|0|0|2|2|0|0	0.08	0.15	0.07	0.15	0.08	-7.08	2.00	0.21	8.17	33.43	2.03
NSP7-Nt	geneid:7812;refseq:NP_001007554;uniprot:O75534	CSDE1	16|13	29	14.50	2	27|21|24|23|24|0|0|0|23|20|19|20	0.00	0.00	0.00	0.00	0.00	-73.22	0.58	0.62	0	0	0
NSP7-Nt	geneid:10814;refseq:NP_001008221;uniprot:Q6PUV4	CPLX2	14|12	26	13.00	2	17|12|12|7|8|0|0|0|13|14|15|17	0.00	0.00	0.00	0.00	0.00	-41.59	0.80	0.54	3.42	19.32	0.64
NSP7-Nt	geneid:4735;refseq:NP_001008491;uniprot:Q15019	SEPTIN2	4|4	8	4.00	2	5|3|12|7|7|0|0|0|5|5|4|7	0.00	0.00	0.00	0.00	0.00	-26.87	0.46	0.62	0	0	0
NSP7-Nt	geneid:55740;refseq:NP_001008493;uniprot:Q8N8S7	ENAH	6|9	15	7.50	2	9|7|10|9|10|0|0|0|9|7|7|3	0.00	0.00	0.00	0.00	0.00	-26.90	0.78	0.48	1.58	2.02	2.68
NSP7-Nt	geneid:24144;refseq:NP_001008697;uniprot:Q9UBB9	TFIP11	3|4	7	3.50	2	0|0|8|9|10|0|0|0|6|3|3|2	0.00	0.00	0.00	0.00	0.00	-30.41	0.39	0.51	0.08	0.07	0.15
NSP7-Nt	geneid:1832;refseq:NP_004406;uniprot:P15924	DSP	5|9	14	7.00	2	23|19|8|8|103|0|21|3|10|9|13|16	0.00	0.00	0.00	0.00	0.00	-195.04	0.14	0.62	0	0	0
NSP7-Nt	geneid:9793;refseq:NP_001008938;uniprot:Q14008	CKAP5	32|30	62	31.00	2	36|37|20|25|26|0|0|0|29|24|26|27	0.00	0.00	0.00	0.00	0.00	-77.41	0.91	0.58	10.17	3.79	3.46
NSP7-Nt	geneid:22994;refseq:NP_001009811;uniprot:Q9UPN4	CEP131	6|3	9	4.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.97	45.00	0.00	4.5	3.26	3.77
NSP7-Nt	geneid:7791;refseq:NP_001010972;uniprot:Q15942	ZYX	27|30	57	28.50	2	21|42|25|27|24|0|0|0|31|34|27|21	0.00	0.00	0.00	0.00	0.00	-88.47	0.80	0.59	7.5	9.93	1.51
NSP7-Nt	geneid:93323;refseq:NP_001011699;uniprot:Q9BT25	HAUS8	4|3	7	3.50	2	2|0|6|3|3|0|0|0|3|3|0|2	0.00	0.00	0.00	0.00	0.00	-10.69	0.88	0.33	1.67	3.09	3.88
NSP7-Nt	geneid:6520;refseq:NP_001012680;uniprot:P08195	SLC3A2	11|15	26	13.00	2	22|17|24|19|18|0|0|0|14|17|12|11	0.00	0.00	0.00	0.00	0.00	-64.11	0.60	0.57	0.17	0.2	0.02
NSP7-Nt	geneid:400506;refseq:NP_001013009;uniprot:Q1ED39	KNOP1	14|8	22	11.00	2	0|0|17|15|14|0|0|0|20|14|20|11	0.00	0.00	0.00	0.00	0.00	-59.82	0.58	0.56	1.75	2.89	0.44
NSP7-Nt	geneid:23265;refseq:NP_001013861;uniprot:Q9UPT5	EXOC7	18|17	35	17.50	2	16|11|18|17|19|0|0|0|16|15|14|11	0.00	0.00	0.00	0.00	0.00	-39.76	0.97	0.54	6.08	6.73	4.65
NSP7-Nt	geneid:28988;refseq:NP_001014436;uniprot:Q9UJU6	DBNL	12|15	27	13.50	2	18|25|18|15|11|0|0|0|16|20|21|17	0.00	0.00	0.00	0.00	0.00	-63.41	0.61	0.57	0.08	0.14	0.06
NSP7-Nt	geneid:833;refseq:NP_001014437;uniprot:P49589	CARS1	2|2	4	2.00	2	0|0|5|4|5|0|0|0|2|0|0|0	0.00	0.00	0.00	0.00	0.00	-15.10	0.43	0.41	0.67	0.61	6.94
NSP7-Nt	geneid:2109;refseq:NP_001014763;uniprot:P38117	ETFB	5|5	10	5.00	2	0|0|9|4|4|0|0|0|6|2|6|4	0.00	0.00	0.00	0.00	0.00	-18.53	0.71	0.45	2.08	4.55	2.42
NSP7-Nt	geneid:10147;refseq:NP_001017392;uniprot:Q8IX01	SUGP2	67|77	144	72.00	2	20|12|44|59|53|0|0|0|91|82|91|91	0.00	0.00	0.00	0.00	0.00	-227.65	0.79	0.62	26.75	18.72	1.79
NSP7-Nt	geneid:79184;refseq:NP_001018065;uniprot:P46736	BRCC3	12|13	25	12.50	2	15|22|17|10|12|0|0|0|14|17|12|13	0.00	0.00	0.00	0.00	0.00	-50.42	0.67	0.56	1.5	3.9	1.24
NSP7-Nt	geneid:26135;refseq:NP_001018077;uniprot:Q8NC51	SERBP1	12|13	25	12.50	2	18|21|19|15|18|0|0|0|15|13|14|12	0.00	0.00	0.00	0.00	0.00	-52.98	0.65	0.56	0.42	0.78	0.12
NSP7-Nt	geneid:30011;refseq:NP_001019837;uniprot:Q96B97	SH3KBP1	4|2	6	3.00	2	6|2|11|14|8|0|0|0|11|7|4|3	0.00	0.00	0.00	0.00	0.00	-45.57	0.25	0.62	0	0	0
NSP7-Nt	geneid:54874;refseq:NP_001020119;uniprot:Q5T0N5	FNBP1L	8|11	19	9.50	2	9|11|16|13|15|0|0|0|9|9|8|7	0.00	0.00	0.00	0.00	0.00	-42.48	0.65	0.53	1.42	1.95	2.37
NSP7-Nt	geneid:23;refseq:NP_001020262;uniprot:Q8NE71	ABCF1	2|3	5	2.50	2	7|4|4|4|3|0|0|0|4|4|6|6	0.00	0.00	0.00	0.00	0.00	-21.79	0.39	0.62	0	0	0
NSP7-Nt	geneid:7163;refseq:NP_001020423;uniprot:P55327	TPD52	5|6	11	5.50	2	8|8|16|13|10|0|0|0|7|7|5|6	0.00	0.00	0.00	0.00	0.00	-42.16	0.42	0.62	0	0	0
NSP7-Nt	geneid:9373;refseq:NP_001026859;uniprot:Q9Y263	PLAA	26|20	46	23.00	2	38|39|48|44|50|0|0|0|40|32|29|33	0.00	0.00	0.00	0.00	0.00	-148.05	0.49	0.62	0	0	0
NSP7-Nt	geneid:25766;refseq:NP_001026868;uniprot:Q6NWY9	PRPF40B	4|2	6	3.00	2	0|0|0|3|0|0|0|0|5|3|4|4	0.00	0.00	0.00	0.00	0.00	-13.77	0.69	0.35	1.42	1.21	2
NSP7-Nt	geneid:7071;refseq:NP_001027453;uniprot:Q13118	KLF10	15|16	31	15.50	2	0|0|3|5|4|0|0|0|17|19|11|9	0.00	0.00	0.00	0.00	0.00	-34.50	0.99	0.52	9.83	15.87	2.04
NSP7-Nt	geneid:26100;refseq:NP_001028690;uniprot:Q9Y4P8	WIPI2	6|6	12	6.00	2	5|8|9|5|7|0|0|0|6|4|5|7	0.00	0.00	0.00	0.00	0.00	-20.53	0.75	0.46	1.33	2.27	3.71
NSP7-Nt	geneid:4839;refseq:NP_001245237;uniprot:P46087	NOP2	6|3	9	4.50	2	0|0|4|9|3|0|0|0|8|6|0|5	0.00	0.00	0.00	0.00	0.00	-24.99	0.59	0.46	1.58	1.47	0.17
NSP7-Nt	geneid:7311;refseq:NP_001029102;uniprot:P62987	UBA52	19|17	36	18.00	2	4|15|2|3|4|0|0|0|15|10|29|35	0.00	0.00	0.00	0.00	0.00	-70.06	0.68	0.58	8.25	48.79	0.25
NSP7-Nt	geneid:554313;refseq:NP_001029249;uniprot:P62805	H4C15	4|3	7	3.50	2	0|0|7|6|7|0|8|4|6|4|3|4	0.00	0.00	0.00	0.00	0.00	-23.64	0.48	0.62	0	0	0
NSP7-Nt	geneid:64855;refseq:NP_001030611;uniprot:Q96TA1	NIBAN2	25|27	52	26.00	2	30|26|28|23|22|0|0|0|29|26|25|31	0.00	0.00	0.00	0.00	0.00	-70.77	0.87	0.58	6	6.2	4.73
NSP7-Nt	geneid:57701;refseq:NP_001032895;uniprot:Q9HCH0	NCKAP5L	5|3	8	4.00	2	2|0|3|3|3|0|0|0|0|0|0|0	0.01	0.01	0.01	0.01	0.01	-7.21	1.33	0.25	3.08	1.75	3.05
NSP7-Nt	geneid:55898;refseq:NP_001034764;uniprot:Q9H3U1	UNC45A	18|17	35	17.50	2	12|13|8|18|13|0|0|0|16|15|9|8	0.00	0.00	0.00	0.00	0.00	-33.83	1.07	0.52	8.17	6.66	2.25
NSP7-Nt	geneid:29888;refseq:NP_001034966;uniprot:Q9NRL3	STRN4	26|29	55	27.50	2	17|30|15|15|9|0|0|0|17|16|10|19	0.00	0.00	0.00	0.00	0.00	-40.62	1.25	0.53	15.17	15.11	6.1
NSP7-Nt	geneid:116985;refseq:NP_001035207;uniprot:Q96P48	ARAP1	4|7	11	5.50	2	8|4|3|7|4|0|0|0|3|3|7|6	0.00	0.00	0.00	0.00	0.00	-21.61	0.75	0.44	1.75	0.91	2.07
NSP7-Nt	geneid:3619;refseq:NP_001035784;uniprot:Q9NQS7	INCENP	14|9	23	11.50	2	0|0|9|7|9|0|0|0|8|11|5|6	0.00	0.00	0.00	0.00	0.00	-22.01	1.19	0.42	6.92	5.71	2.02
NSP7-Nt	geneid:6059;refseq:NP_001035809;uniprot:P61221	ABCE1	4|4	8	4.00	2	6|8|3|5|3|0|0|0|5|3|0|3	0.00	0.00	0.00	0.00	0.00	-17.66	0.63	0.44	1	1.26	0.22
NSP7-Nt	geneid:1540;refseq:NP_001035814;uniprot:Q9NQC7	CYLD	27|24	51	25.50	2	24|23|12|12|11|0|0|0|23|26|16|22	0.00	0.00	0.00	0.00	0.00	-51.92	1.05	0.56	11.42	9.07	6.09
NSP7-Nt	geneid:9989;refseq:NP_001035847;uniprot:Q8TF05	PPP4R1	3|0	3	1.50	2	2|0|4|4|5|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-18.83	0.35	0.38	0.25	0.2	0.62
NSP7-Nt	geneid:7041;refseq:NP_001035919;uniprot:O43294	TGFB1I1	5|5	10	5.00	2	8|2|5|4|4|0|0|0|6|6|3|3	0.00	0.00	0.00	0.00	0.00	-17.33	0.75	0.43	1.58	2.59	4.57
NSP7-Nt	geneid:54464;refseq:NP_001036069;uniprot:Q8IZH2	XRN1	25|27	52	26.00	2	31|34|8|20|20|0|0|0|21|20|35|28	0.00	0.00	0.00	0.00	0.00	-83.10	0.78	0.59	7.92	3.54	1.47
NSP7-Nt	geneid:7086;refseq:NP_001055;uniprot:P29401	TKT	52|58	110	55.00	2	44|43|47|47|44|0|9|0|47|48|46|52	0.00	0.00	0.00	0.00	0.00	-98.26	1.12	0.59	19.42	23.6	1.12
NSP7-Nt	geneid:7153;refseq:NP_001058;uniprot:P11388	TOP2A	6|2	8	4.00	2	0|0|0|8|11|0|0|0|6|6|6|3	0.00	0.00	0.00	0.00	0.00	-30.13	0.48	0.48	0.67	0.33	0.28
NSP7-Nt	geneid:79832;refseq:NP_001070254;uniprot:Q2KHR3	QSER1	20|13	33	16.50	2	0|0|6|19|11|0|0|0|25|21|19|24	0.00	0.00	0.00	0.00	0.00	-66.67	0.71	0.56	6.08	2.65	1.89
NSP7-Nt	geneid:22872;refseq:NP_001070674;uniprot:O94979	SEC31A	6|6	12	6.00	2	12|12|10|8|8|0|0|0|6|11|6|7	0.00	0.00	0.00	0.00	0.00	-34.65	0.51	0.62	0	0	0
NSP7-Nt	geneid:257160;refseq:NP_001070707;uniprot:Q8ND24	RNF214	9|12	21	10.50	2	27|7|23|21|18|0|0|0|19|13|6|6	0.00	0.00	0.00	0.00	0.00	-76.59	0.44	0.58	0	0	0
NSP7-Nt	geneid:91614;refseq:NP_001070710;uniprot:Q96QD5	DEPDC7	22|27	49	24.50	2	46|45|22|20|18|0|0|0|27|23|22|23	0.00	0.00	0.00	0.00	0.00	-111.32	0.62	0.60	4	5.93	0.51
NSP7-Nt	geneid:9774;refseq:NP_055554;uniprot:Q9NYF8	BCLAF1	4|4	8	4.00	2	0|0|7|8|8|0|0|0|10|9|10|11	0.00	0.00	0.00	0.00	0.00	-33.58	0.39	0.62	0	0	0
NSP7-Nt	geneid:6905;refseq:NP_001072983;uniprot:Q15813	TBCE	2|0	2	1.00	2	2|0|2|3|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-10.15	0.43	0.28	0.42	0.6	1.44
NSP7-Nt	geneid:3895;refseq:NP_001072989;uniprot:Q86UP2	KTN1	15|16	31	15.50	2	26|27|9|22|17|0|0|0|21|16|25|26	0.00	0.00	0.00	0.00	0.00	-74.51	0.59	0.58	0	0	0
NSP7-Nt	geneid:10606;refseq:NP_001072992;uniprot:P22234	PAICS	7|3	10	5.00	2	6|3|10|7|7|0|0|0|12|8|6|4	0.00	0.00	0.00	0.00	0.00	-34.48	0.50	0.50	0	0	0
NSP7-Nt	geneid:57179;refseq:NP_001073152;uniprot:Q96A73	KIAA1191	3|0	3	1.50	2	0|0|11|6|7|0|0|0|4|4|2|0	0.00	0.00	0.00	0.00	0.00	-34.96	0.19	0.50	0	0	0
NSP7-Nt	geneid:1729;refseq:NP_001073280;uniprot:O60610	DIAPH1	3|5	8	4.00	2	13|7|4|5|9|0|0|0|7|5|10|5	0.00	0.00	0.00	0.00	0.00	-37.34	0.38	0.62	0	0	0
NSP7-Nt	geneid:8450;refseq:NP_001073341;uniprot:Q13620	CUL4B	18|13	31	15.50	2	6|7|12|9|12|0|0|0|20|16|7|9	0.00	0.00	0.00	0.00	0.00	-38.56	0.97	0.52	7.33	6.2	6.19
NSP7-Nt	geneid:23392;refseq:NP_001073867;uniprot:Q5VYK3	ECPAS	4|2	6	3.00	2	5|0|0|0|2|0|0|0|0|0|0|0	0.02	0.05	0.02	0.05	0.02	-5.91	1.29	0.23	2.42	0.91	3.49
NSP7-Nt	geneid:23350;refseq:NP_001073884;uniprot:O15042	U2SURP	19|18	37	18.50	2	2|0|17|18|19|0|0|0|23|19|15|17	0.00	0.00	0.00	0.00	0.00	-46.61	0.91	0.55	7.67	5.64	2.23
NSP7-Nt	geneid:85451;refseq:NP_001073888;uniprot:Q9C0B0	UNK	6|10	16	8.00	2	9|8|6|9|9|0|0|0|6|9|7|4	0.00	0.00	0.00	0.00	0.00	-24.24	0.89	0.45	2.42	2.26	1.56
NSP7-Nt	geneid:57673;refseq:NP_001073919;uniprot:Q5T5X7	BEND3	3|5	8	4.00	2	0|0|6|5|6|0|0|0|7|3|4|0	0.00	0.00	0.00	0.00	0.00	-19.65	0.63	0.43	1.42	1.3	0.85
NSP7-Nt	geneid:80114;refseq:NP_001073981;uniprot:Q9H694	BICC1	3|4	7	3.50	2	7|4|3|4|4|0|0|0|0|4|4|0	0.00	0.00	0.00	0.00	0.00	-14.45	0.70	0.39	1	0.78	0.58
NSP7-Nt	geneid:157285;refseq:NP_001074295;uniprot:Q86YV5	PRAG1	20|16	36	18.00	2	24|29|12|15|14|0|0|0|24|23|19|18	0.00	0.00	0.00	0.00	0.00	-70.00	0.70	0.57	3.17	1.71	1.82
NSP7-Nt	geneid:29966;refseq:NP_001077362;uniprot:Q13033	STRN3	14|19	33	16.50	2	10|10|15|12|9|0|0|0|8|10|7|11	0.00	0.00	0.00	0.00	0.00	-25.28	1.30	0.45	8.83	8.39	6.66
NSP7-Nt	geneid:284403;refseq:NP_001077430;uniprot:O43379	WDR62	5|3	8	4.00	2	3|0|3|3|4|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-8.39	1.20	0.27	2.92	1.45	2.12
NSP7-Nt	geneid:47;refseq:NP_001087;uniprot:P53396	ACLY	32|22	54	27.00	2	26|28|17|20|22|0|0|0|38|33|21|19	0.00	0.00	0.00	0.00	0.00	-87.10	0.82	0.58	8.33	5.73	0.43
NSP7-Nt	geneid:1314;refseq:NP_001091868;uniprot:P53621	COPA	20|19	39	19.50	2	17|13|11|12|14|0|0|0|8|8|7|9	0.00	0.00	0.00	0.00	0.00	-25.20	1.33	0.49	11.25	6.91	0.59
NSP7-Nt	geneid:54828;refseq:NP_001092902;uniprot:Q9H6U6	BCAS3	12|10	22	11.00	2	17|18|19|16|17|0|0|0|14|13|13|14	0.00	0.00	0.00	0.00	0.00	-51.60	0.61	0.56	0	0	0
NSP7-Nt	geneid:56181;refseq:NP_001093095;uniprot:Q9H019	MTFR1L	2|3	5	2.50	2	0|2|5|3|3|0|0|0|0|4|0|3	0.00	0.00	0.00	0.00	0.00	-12.43	0.62	0.36	0.83	2.15	0.56
NSP7-Nt	geneid:9778;refseq:NP_001094060;uniprot:Q92628	KIAA0232	12|10	22	11.00	2	19|8|0|0|0|0|0|0|9|9|11|11	0.00	0.00	0.00	0.00	0.00	-34.90	0.80	0.52	5.42	2.94	3.07
NSP7-Nt	geneid:11138;refseq:NP_001095896;uniprot:O95759	TBC1D8	13|13	26	13.00	2	16|13|7|12|14|0|0|0|17|13|11|14	0.00	0.00	0.00	0.00	0.00	-37.49	0.83	0.53	3.25	2.16	0.66
NSP7-Nt	geneid:9765;refseq:NP_001098721;uniprot:Q7Z3T8	ZFYVE16	70|72	142	71.00	2	86|99|45|49|45|0|0|0|76|66|77|84	0.00	0.00	0.00	0.00	0.00	-217.52	0.79	0.62	18.75	9.22	1.58
NSP7-Nt	geneid:10487;refseq:NP_001099000;uniprot:Q01518	CAP1	6|8	14	7.00	2	8|9|3|4|3|0|0|0|9|7|7|5	0.00	0.00	0.00	0.00	0.00	-23.10	0.81	0.46	2.42	3.86	0.97
NSP7-Nt	geneid:10514;refseq:NP_001099008;uniprot:Q9BQG0	MYBBP1A	4|0	4	2.00	2	0|0|3|4|4|0|0|0|2|2|2|2	0.00	0.00	0.00	0.00	0.00	-15.92	0.55	0.31	0.42	0.24	0.23
NSP7-Nt	geneid:4666;refseq:NP_001106673;uniprot:E9PAV3	NACA	3|5	8	4.00	2	6|3|7|3|5|0|0|0|7|5|2|2	0.00	0.00	0.00	0.00	0.00	-20.95	0.60	0.44	0.67	2.36	0.29
NSP7-Nt	geneid:2039;refseq:NP_001107607;uniprot:Q08495	DMTN	5|5	10	5.00	2	6|8|10|3|11|0|0|0|11|11|9|12	0.00	0.00	0.00	0.00	0.00	-35.42	0.44	0.62	0	0	0
NSP7-Nt	geneid:170506;refseq:NP_065916;uniprot:Q9H2U1	DHX36	7|12	19	9.50	2	7|4|11|12|12|0|0|0|12|9|3|5	0.00	0.00	0.00	0.00	0.00	-34.02	0.79	0.50	3.25	2.44	1.82
