Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	ctrlSubtracted	CLSC	Specificity
N-Ct	geneid:5091;refseq:NP_000911;uniprot:P11498	PC	390|407	797	398.50	2	868|884|226|225|242|1091|926|506|838|792|401|516	0.00	0.00	0.00	0.00	0.00	-inf	0.41	0.62	0	0	0
N-Ct	geneid:5431;refseq:NP_000929;uniprot:P30876	POLR2B	4|3	7	3.50	2	8|6|4|5|9|0|0|0|5|4|0|2	0.00	0.00	0.00	0.00	0.00	-24.99	0.46	0.48	0	0	0
N-Ct	geneid:6124;refseq:NP_000959;uniprot:P36578	RPL4	5|0	5	2.50	2	0|0|4|5|4|0|6|0|3|4|0|0	0.00	0.00	0.00	0.00	0.00	-21.69	0.50	0.37	0.33	0.53	0.1
N-Ct	geneid:6125;refseq:NP_000960;uniprot:P46777	RPL5	17|16	33	16.50	2	27|23|4|0|3|0|3|0|21|23|17|15	0.00	0.00	0.00	0.00	0.00	-64.84	0.68	0.57	5.17	11.98	0.22
N-Ct	geneid:6128;refseq:NP_000961;uniprot:Q02878	RPL6	11|13	24	12.00	2	19|17|12|4|12|7|4|0|16|15|14|13	0.00	0.00	0.00	0.00	0.00	-47.07	0.69	0.55	0.92	2.2	0.05
N-Ct	geneid:6130;refseq:NP_000963;uniprot:P62424	RPL7A	5|0	5	2.50	2	0|0|3|0|0|0|3|0|0|0|0|0	0.14	0.27	0.13	0.27	0.14	-8.51	1.25	0.19	2	5.17	0.23
N-Ct	geneid:6152;refseq:NP_000977;uniprot:P83731	RPL24	10|13	23	11.50	2	5|3|6|3|3|0|3|0|3|3|0|3	0.34	0.65	0.33	0.63	0.34	-3.28	2.46	0.16	8.83	38.69	14.08
N-Ct	geneid:6175;refseq:NP_000993;uniprot:P05388	RPLP0	14|12	26	13.00	2	7|8|13|9|11|0|0|0|7|4|7|8	0.00	0.00	0.00	0.00	0.00	-22.35	1.18	0.46	6.83	14.82	4.56
N-Ct	geneid:6181;refseq:NP_000995;uniprot:P05387	RPLP2	5|4	9	4.50	2	4|2|10|8|3|0|0|0|4|4|0|2	0.00	0.00	0.00	0.00	0.00	-21.57	0.61	0.46	1.42	8.5	4.21
N-Ct	geneid:6876;refseq:NP_001001522;uniprot:Q01995	TAGLN	5|0	5	2.50	2	0|3|0|5|2|0|0|0|4|6|0|0	0.00	0.00	0.00	0.00	0.00	-21.72	0.50	0.37	0.83	2.84	1.26
N-Ct	geneid:84632;refseq:NP_001001936;uniprot:Q8N4X5	AFAP1L2	6|4	10	5.00	2	6|6|5|11|6|0|0|0|13|12|12|8	0.00	0.00	0.00	0.00	0.00	-41.78	0.41	0.62	0	0	0
N-Ct	geneid:10600;refseq:NP_001001992;uniprot:Q9Y5T5	USP16	6|9	15	7.50	2	7|9|0|0|2|0|0|0|4|5|4|4	0.00	0.00	0.00	0.00	0.00	-16.91	1.07	0.39	4.58	3.83	6.01
N-Ct	geneid:54812;refseq:NP_001002243;uniprot:Q6ULP2	AFTPH	12|8	20	10.00	2	14|23|13|13|14|0|0|0|20|21|18|26	0.00	0.00	0.00	0.00	0.00	-77.59	0.43	0.62	0	0	0
N-Ct	geneid:10051;refseq:NP_001002800;uniprot:Q9NTJ3	SMC4	8|7	15	7.50	2	4|2|3|5|7|0|0|0|4|6|3|0	0.00	0.00	0.00	0.00	0.00	-11.98	1.25	0.35	4.67	2.49	1.79
N-Ct	geneid:302;refseq:NP_001002857;uniprot:P07355	ANXA2	73|81	154	77.00	2	74|88|75|62|60|0|7|0|89|75|69|82	0.00	0.00	0.00	0.00	0.00	-200.30	0.89	0.61	20.25	41.1	2.05
N-Ct	geneid:6202;refseq:NP_001003;uniprot:P62241	RPS8	4|5	9	4.50	2	3|5|0|0|0|0|7|2|8|7|5|4	0.00	0.00	0.00	0.00	0.00	-21.57	0.61	0.46	1.08	3.57	0.12
N-Ct	geneid:79096;refseq:NP_001003676;uniprot:Q9H6J7	C11orf49	11|8	19	9.50	2	8|11|5|3|4|0|0|0|6|6|5|7	0.00	0.00	0.00	0.00	0.00	-19.93	1.10	0.42	4.92	12.35	2.59
N-Ct	geneid:445372;refseq:NP_001003819;uniprot:-	TRIM6-TRIM34	4|0	4	2.00	2	2|4|5|2|3|0|0|0|0|5|5|0	0.00	0.00	0.00	0.00	0.00	-21.72	0.40	0.39	0	0	0
N-Ct	geneid:51586;refseq:NP_001003891;uniprot:Q96RN5	MED15	2|8	10	5.00	2	5|8|10|12|10|0|0|0|20|17|19|19	0.00	0.00	0.00	0.00	0.00	-77.52	0.26	0.62	0	0	0
N-Ct	geneid:9500;refseq:NP_001005332;uniprot:Q9Y5V3	MAGED1	5|8	13	6.50	2	6|7|0|3|5|0|0|0|4|0|5|0	0.00	0.00	0.00	0.00	0.00	-14.85	1.08	0.36	4	3.54	1.42
N-Ct	geneid:27101;refseq:NP_001007215;uniprot:Q9HB71	CACYBP	5|4	9	4.50	2	0|3|7|4|4|0|0|0|2|2|0|0	0.00	0.00	0.00	0.00	0.00	-12.79	0.90	0.36	2.67	9.93	0.63
N-Ct	geneid:7812;refseq:NP_001007554;uniprot:O75534	CSDE1	52|59	111	55.50	2	27|21|24|23|24|0|0|0|23|20|19|20	0.00	0.00	0.00	0.00	0.00	-15.66	2.22	0.29	38.75	33.41	22.64
N-Ct	geneid:10814;refseq:NP_001008221;uniprot:Q6PUV4	CPLX2	9|7	16	8.00	2	17|12|12|7|8|0|0|0|13|14|15|17	0.00	0.00	0.00	0.00	0.00	-51.24	0.49	0.62	0	0	0
N-Ct	geneid:4735;refseq:NP_001008491;uniprot:Q15019	SEPTIN2	4|3	7	3.50	2	5|3|12|7|7|0|0|0|5|5|4|7	0.00	0.00	0.00	0.00	0.00	-29.06	0.40	0.62	0	0	0
N-Ct	geneid:8451;refseq:NP_001008895;uniprot:Q13619	CUL4A	4|0	4	2.00	2	0|0|7|5|6|0|0|0|7|0|0|0	0.00	0.00	0.00	0.00	0.00	-29.11	0.30	0.46	0	0	0
N-Ct	geneid:9793;refseq:NP_001008938;uniprot:Q14008	CKAP5	27|25	52	26.00	2	36|37|20|25|26|0|0|0|29|24|26|27	0.00	0.00	0.00	0.00	0.00	-85.60	0.76	0.59	5.17	1.75	1.95
N-Ct	geneid:152503;refseq:NP_001009555;uniprot:Q5HYK7	SH3D19	6|0	6	3.00	2	6|11|5|8|6|0|0|0|8|3|5|6	0.00	0.00	0.00	0.00	0.00	-39.43	0.33	0.49	0	0	0
N-Ct	geneid:7791;refseq:NP_001010972;uniprot:Q15942	ZYX	19|32	51	25.50	2	21|42|25|27|24|0|0|0|31|34|27|21	0.00	0.00	0.00	0.00	0.00	-103.30	0.71	0.59	4.5	5.41	0.9
N-Ct	geneid:3921;refseq:NP_001012321;uniprot:P08865	RPSA	2|2	4	2.00	2	0|0|5|2|3|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-9.90	0.60	0.33	1.17	2.73	2.57
N-Ct	geneid:134218;refseq:NP_001012339;uniprot:Q5F1R6	DNAJC21	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.48	0.96	0.48	0.96	0.48	-1.43	10.00	0.10	1	1.3	26
N-Ct	geneid:6520;refseq:NP_001012680;uniprot:P08195	SLC3A2	7|6	13	6.50	2	22|17|24|19|18|0|0|0|14|17|12|11	0.00	0.00	0.00	0.00	0.00	-75.68	0.30	0.62	0	0	0
N-Ct	geneid:400506;refseq:NP_001013009;uniprot:Q1ED39	KNOP1	2|0	2	1.00	2	0|0|17|15|14|0|0|0|20|14|20|11	0.00	0.00	0.00	0.00	0.00	-84.07	0.05	0.62	0	0	0
N-Ct	geneid:400566;refseq:NP_001013694;uniprot:Q6ZQX7	C17orf97	4|4	8	4.00	2	0|0|3|0|0|0|0|0|0|0|0|0	0.68	0.68	0.66	0.66	0.68	0.67	4.00	0.02	3.75	6.1	20.53
N-Ct	geneid:23265;refseq:NP_001013861;uniprot:Q9UPT5	EXOC7	13|11	24	12.00	2	16|11|18|17|19|0|0|0|16|15|14|11	0.00	0.00	0.00	0.00	0.00	-49.71	0.67	0.55	0.58	0.58	0.5
N-Ct	geneid:2109;refseq:NP_001014763;uniprot:P38117	ETFB	3|0	3	1.50	2	0|0|9|4|4|0|0|0|6|2|6|4	0.00	0.00	0.00	0.00	0.00	-30.56	0.21	0.48	0	0	0
N-Ct	geneid:10147;refseq:NP_001017392;uniprot:Q8IX01	SUGP2	12|11	23	11.50	2	20|12|44|59|53|0|0|0|91|82|91|91	0.00	0.00	0.00	0.00	0.00	-359.68	0.13	0.62	0	0	0
N-Ct	geneid:79184;refseq:NP_001018065;uniprot:P46736	BRCC3	9|11	20	10.00	2	15|22|17|10|12|0|0|0|14|17|12|13	0.00	0.00	0.00	0.00	0.00	-56.33	0.54	0.62	0	0	0
N-Ct	geneid:54832;refseq:NP_001018098;uniprot:Q709C8	VPS13C	10|8	18	9.00	2	39|36|0|4|14|0|0|0|20|20|23|32	0.00	0.00	0.00	0.00	0.00	-129.50	0.25	0.62	0	0	0
N-Ct	geneid:30011;refseq:NP_001019837;uniprot:Q96B97	SH3KBP1	6|6	12	6.00	2	6|2|11|14|8|0|0|0|11|7|4|3	0.00	0.00	0.00	0.00	0.00	-35.92	0.50	0.53	0.5	0.55	2.6
N-Ct	geneid:54874;refseq:NP_001020119;uniprot:Q5T0N5	FNBP1L	9|8	17	8.50	2	9|11|16|13|15|0|0|0|9|9|8|7	0.00	0.00	0.00	0.00	0.00	-42.51	0.58	0.54	0.42	0.52	1.27
N-Ct	geneid:23;refseq:NP_001020262;uniprot:Q8NE71	ABCF1	11|11	22	11.00	2	7|4|4|4|3|0|0|0|4|4|6|6	0.00	0.00	0.00	0.00	0.00	-7.46	1.74	0.29	7.5	6.11	14.44
N-Ct	geneid:7163;refseq:NP_001020423;uniprot:P55327	TPD52	8|3	11	5.50	2	8|8|16|13|10|0|0|0|7|7|5|6	0.00	0.00	0.00	0.00	0.00	-47.10	0.42	0.53	0	0	0
N-Ct	geneid:6241;refseq:NP_001025;uniprot:P31350	RRM2	3|4	7	3.50	2	7|4|11|11|7|0|0|0|6|9|4|4	0.00	0.00	0.00	0.00	0.00	-35.94	0.34	0.62	0	0	0
N-Ct	geneid:9373;refseq:NP_001026859;uniprot:Q9Y263	PLAA	17|11	28	14.00	2	38|39|48|44|50|0|0|0|40|32|29|33	0.00	0.00	0.00	0.00	0.00	-170.69	0.30	0.62	0	0	0
N-Ct	geneid:7311;refseq:NP_001029102;uniprot:P62987	UBA52	16|17	33	16.50	2	4|15|2|3|4|0|0|0|15|10|29|35	0.00	0.00	0.00	0.00	0.00	-72.00	0.63	0.58	6.75	36.28	0.2
N-Ct	geneid:64855;refseq:NP_001030611;uniprot:Q96TA1	NIBAN2	13|16	29	14.50	2	30|26|28|23|22|0|0|0|29|26|25|31	0.00	0.00	0.00	0.00	0.00	-93.31	0.48	0.62	0	0	0
N-Ct	geneid:641371;refseq:NP_001032238;uniprot:Q86TX2	ACOT1	3|7	10	5.00	2	49|44|10|6|5|0|0|0|9|8|3|4	0.00	0.00	0.00	0.00	0.00	-138.57	0.15	0.62	0	0	0
N-Ct	geneid:689;refseq:NP_001032726;uniprot:P20290	BTF3	3|3	6	3.00	2	0|0|5|3|5|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-11.98	0.69	0.37	1.92	6.41	10.49
N-Ct	geneid:1933;refseq:NP_001032752;uniprot:P24534	EEF1B2	4|4	8	4.00	2	7|10|6|6|7|0|0|0|5|9|4|3	0.00	0.00	0.00	0.00	0.00	-26.86	0.46	0.62	0	0	0
N-Ct	geneid:55898;refseq:NP_001034764;uniprot:Q9H3U1	UNC45A	20|19	39	19.50	2	12|13|8|18|13|0|0|0|16|15|9|8	0.00	0.00	0.00	0.00	0.00	-31.02	1.19	0.51	10.17	7.53	3.14
N-Ct	geneid:29888;refseq:NP_001034966;uniprot:Q9NRL3	STRN4	16|13	29	14.50	2	17|30|15|15|9|0|0|0|17|16|10|19	0.00	0.00	0.00	0.00	0.00	-61.14	0.66	0.57	2.17	1.96	0.82
N-Ct	geneid:79631;refseq:NP_001035700;uniprot:Q7Z2Z2	EFL1	3|6	9	4.50	2	9|4|4|4|3|0|0|0|0|0|3|2	0.00	0.00	0.00	0.00	0.00	-16.98	0.79	0.38	2.08	1.34	10.32
N-Ct	geneid:6059;refseq:NP_001035809;uniprot:P61221	ABCE1	2|0	2	1.00	2	6|8|3|5|3|0|0|0|5|3|0|3	0.00	0.00	0.00	0.00	0.00	-27.57	0.16	0.62	0	0	0
N-Ct	geneid:7041;refseq:NP_001035919;uniprot:O43294	TGFB1I1	3|2	5	2.50	2	8|2|5|4|4|0|0|0|6|6|3|3	0.00	0.00	0.00	0.00	0.00	-23.20	0.38	0.62	0	0	0
N-Ct	geneid:79083;refseq:NP_001035932;uniprot:Q9BV36	MLPH	18|19	37	18.50	2	24|17|18|18|12|0|0|0|16|19|13|16	0.00	0.00	0.00	0.00	0.00	-46.61	0.91	0.55	5.75	6.92	4.36
N-Ct	geneid:54464;refseq:NP_001036069;uniprot:Q8IZH2	XRN1	61|51	112	56.00	2	31|34|8|20|20|0|0|0|21|20|35|28	0.00	0.00	0.00	0.00	0.00	-45.15	1.68	0.52	37.92	15.41	9.75
N-Ct	geneid:60682;refseq:NP_068759;uniprot:Q8IYB5	SMAP1	3|5	8	4.00	2	7|8|6|3|4|0|0|0|5|5|5|3	0.00	0.00	0.00	0.00	0.00	-22.28	0.57	0.45	0.17	0.27	0.06
N-Ct	geneid:57410;refseq:NP_001041683;uniprot:Q96KG9	SCYL1	3|0	3	1.50	2	5|2|5|4|3|0|0|0|5|5|0|0	0.00	0.00	0.00	0.00	0.00	-21.72	0.30	0.41	0	0	0
N-Ct	geneid:7086;refseq:NP_001055;uniprot:P29401	TKT	53|49	102	51.00	2	44|43|47|47|44|0|9|0|47|48|46|52	0.00	0.00	0.00	0.00	0.00	-102.59	1.04	0.60	15.42	17.03	0.88
N-Ct	geneid:257160;refseq:NP_001070707;uniprot:Q8ND24	RNF214	12|13	25	12.50	2	27|7|23|21|18|0|0|0|19|13|6|6	0.00	0.00	0.00	0.00	0.00	-70.01	0.53	0.58	0.83	0.81	0.55
N-Ct	geneid:91614;refseq:NP_001070710;uniprot:Q96QD5	DEPDC7	20|15	35	17.50	2	46|45|22|20|18|0|0|0|27|23|22|23	0.00	0.00	0.00	0.00	0.00	-126.42	0.44	0.62	0	0	0
N-Ct	geneid:9612;refseq:NP_001070729;uniprot:Q9Y618	NCOR2	13|9	22	11.00	2	18|16|52|68|59|0|0|0|94|98|89|93	0.00	0.00	0.00	0.00	0.00	-384.43	0.12	0.62	0	0	0
N-Ct	geneid:3895;refseq:NP_001072989;uniprot:Q86UP2	KTN1	26|32	58	29.00	2	26|27|9|22|17|0|0|0|21|16|25|26	0.00	0.00	0.00	0.00	0.00	-56.08	1.10	0.56	13.25	6.72	0.38
N-Ct	geneid:23392;refseq:NP_001073867;uniprot:Q5VYK3	ECPAS	3|0	3	1.50	2	5|0|0|0|2|0|0|0|0|0|0|0	0.01	0.01	0.01	0.01	0.01	-9.78	0.64	0.25	0.92	0.31	1.23
N-Ct	geneid:80114;refseq:NP_001073981;uniprot:Q9H694	BICC1	14|20	34	17.00	2	7|4|3|4|4|0|0|0|0|4|4|0	0.84	1.00	0.84	1.00	0.84	0.73	3.40	0.01	14.5	10.24	13.46
N-Ct	geneid:23269;refseq:NP_001157745;uniprot:Q8IWI9	MGA	5|5	10	5.00	2	10|5|27|30|27|0|0|0|35|49|44|44	0.00	0.00	0.00	0.00	0.00	-182.29	0.11	0.62	0	0	0
N-Ct	geneid:157285;refseq:NP_001074295;uniprot:Q86YV5	PRAG1	10|7	17	8.50	2	24|29|12|15|14|0|0|0|24|23|19|18	0.00	0.00	0.00	0.00	0.00	-89.87	0.33	0.62	0	0	0
N-Ct	geneid:29966;refseq:NP_001077362;uniprot:Q13033	STRN3	9|7	16	8.00	2	10|10|15|12|9|0|0|0|8|10|7|11	0.00	0.00	0.00	0.00	0.00	-36.63	0.63	0.52	0.33	0.28	0.22
N-Ct	geneid:80150;refseq:NP_001077395;uniprot:Q7L266	ASRGL1	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.48	0.96	0.48	0.96	0.48	-1.40	10.00	0.10	1	2.23	2.36
N-Ct	geneid:47;refseq:NP_001087;uniprot:P53396	ACLY	17|19	36	18.00	2	26|28|17|20|22|0|0|0|38|33|21|19	0.00	0.00	0.00	0.00	0.00	-96.77	0.55	0.59	0	0	0
N-Ct	geneid:1314;refseq:NP_001091868;uniprot:P53621	COPA	11|10	21	10.50	2	17|13|11|12|14|0|0|0|8|8|7|9	0.00	0.00	0.00	0.00	0.00	-38.77	0.72	0.53	2.25	1.26	0.12
N-Ct	geneid:26586;refseq:NP_001091995;uniprot:Q8WWK9	CKAP2	5|5	10	5.00	2	0|0|3|7|6|0|0|0|0|0|0|2	0.00	0.00	0.00	0.00	0.00	-12.53	0.94	0.38	3.5	3.53	8.27
N-Ct	geneid:8078;refseq:NP_001092006;uniprot:P45974	USP5	10|12	22	11.00	2	15|21|24|20|23|0|0|0|19|22|21|20	0.00	0.00	0.00	0.00	0.00	-71.52	0.48	0.62	0	0	0
N-Ct	geneid:54828;refseq:NP_001092902;uniprot:Q9H6U6	BCAS3	19|15	34	17.00	2	17|18|19|16|17|0|0|0|14|13|13|14	0.00	0.00	0.00	0.00	0.00	-42.82	0.94	0.53	5.25	3.89	14.76
N-Ct	geneid:26010;refseq:NP_001093892;uniprot:Q9NUQ6	SPATS2L	19|14	33	16.50	2	0|4|2|0|0|0|0|0|2|0|0|0	1.00	1.00	1.00	1.00	1.00	7.38	6.19	0.00	15.83	19.52	33.41
N-Ct	geneid:54542;refseq:NP_001094058;uniprot:Q9HBD1	RC3H2	7|14	21	10.50	2	6|3|0|0|0|0|0|0|0|0|0|0	0.53	0.92	0.52	0.92	0.53	-1.88	3.50	0.03	9.75	5.63	21.13
N-Ct	geneid:9778;refseq:NP_001094060;uniprot:Q92628	KIAA0232	4|6	10	5.00	2	19|8|0|0|0|0|0|0|9|9|11|11	0.00	0.00	0.00	0.00	0.00	-47.22	0.37	0.55	0	0	0
N-Ct	geneid:11138;refseq:NP_001095896;uniprot:O95759	TBC1D8	14|9	23	11.50	2	16|13|7|12|14|0|0|0|17|13|11|14	0.00	0.00	0.00	0.00	0.00	-44.48	0.73	0.53	1.75	1.06	0.37
N-Ct	geneid:54726;refseq:NP_001096123;uniprot:Q01804	OTUD4	4|5	9	4.50	2	0|0|0|2|0|0|0|0|0|0|0|0	0.86	0.90	0.85	0.90	0.86	1.41	6.75	0.01	4.33	2.84	9.39
N-Ct	geneid:9765;refseq:NP_001098721;uniprot:Q7Z3T8	ZFYVE16	51|40	91	45.50	2	86|99|45|49|45|0|0|0|76|66|77|84	0.00	0.00	0.00	0.00	0.00	-275.21	0.51	0.62	0	0	0
N-Ct	geneid:10487;refseq:NP_001099000;uniprot:Q01518	CAP1	4|0	4	2.00	2	8|9|3|4|3|0|0|0|9|7|7|5	0.00	0.00	0.00	0.00	0.00	-37.98	0.23	0.62	0	0	0
N-Ct	geneid:11346;refseq:NP_009217;uniprot:Q8N3V7	SYNPO	3|0	3	1.50	2	27|26|20|26|19|0|0|0|16|23|23|26	0.00	0.00	0.00	0.00	0.00	-116.88	0.06	0.62	0	0	0
N-Ct	geneid:2316;refseq:NP_001104026;uniprot:P21333	FLNA	360|362	722	361.00	2	622|654|381|328|452|0|0|0|503|441|474|542	0.00	0.00	0.00	0.00	0.00	-inf	0.60	0.62	0	0	0
N-Ct	geneid:10725;refseq:NP_001106649;uniprot:O94916	NFAT5	2|4	6	3.00	2	0|4|0|2|4|0|0|0|4|4|7|2	0.00	0.00	0.00	0.00	0.00	-16.38	0.60	0.39	0.75	0.33	1.1
N-Ct	geneid:4666;refseq:NP_001106673;uniprot:E9PAV3	NACA	4|4	8	4.00	2	6|3|7|3|5|0|0|0|7|5|2|2	0.00	0.00	0.00	0.00	0.00	-19.05	0.60	0.45	0.67	2.14	0.3
N-Ct	geneid:26065;refseq:NP_001107565;uniprot:Q8ND56	LSM14A	4|3	7	3.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.96	35.00	0.00	3.5	5.2	5.52
N-Ct	geneid:2039;refseq:NP_001107607;uniprot:Q08495	DMTN	4|5	9	4.50	2	6|8|10|3|11|0|0|0|11|11|9|12	0.00	0.00	0.00	0.00	0.00	-37.65	0.40	0.62	0	0	0
N-Ct	geneid:170506;refseq:NP_065916;uniprot:Q9H2U1	DHX36	11|10	21	10.50	2	7|4|11|12|12|0|0|0|12|9|3|5	0.00	0.00	0.00	0.00	0.00	-28.81	0.88	0.50	4.25	2.9	2.51
N-Ct	geneid:118;refseq:NP_001110;uniprot:P35611	ADD1	6|6	12	6.00	2	10|13|9|9|8|0|0|0|7|7|10|8	0.00	0.00	0.00	0.00	0.00	-32.04	0.55	0.62	0	0	0
N-Ct	geneid:55165;refseq:NP_001120654;uniprot:Q53EZ4	CEP55	5|11	16	8.00	2	12|13|12|7|8|0|0|0|9|15|8|5	0.00	0.00	0.00	0.00	0.00	-43.51	0.60	0.52	0.58	0.86	0.3
N-Ct	geneid:9898;refseq:NP_001120792;uniprot:Q14157	UBAP2L	67|76	143	71.50	2	41|64|39|39|37|0|0|0|37|41|48|38	0.00	0.00	0.00	0.00	0.00	-84.45	1.40	0.58	39.5	27.65	6.82
N-Ct	geneid:9101;refseq:NP_001122082;uniprot:P40818	USP8	5|5	10	5.00	2	5|5|4|7|5|0|0|0|6|6|5|2	0.00	0.00	0.00	0.00	0.00	-16.10	0.79	0.42	1.25	0.77	2.13
N-Ct	geneid:94121;refseq:NP_001123368;uniprot:Q96C24	SYTL4	27|26	53	26.50	2	61|58|40|28|29|0|0|0|49|48|56|50	0.00	0.00	0.00	0.00	0.00	-179.27	0.45	0.62	0	0	0
N-Ct	geneid:348654;refseq:NP_001123481;uniprot:Q17RS7	GEN1	22|22	44	22.00	2	12|8|14|11|13|0|0|0|17|14|7|12	0.00	0.00	0.00	0.00	0.00	-22.16	1.47	0.47	13	9.85	6.2
N-Ct	geneid:6709;refseq:NP_001182461;uniprot:Q13813	SPTAN1	33|27	60	30.00	2	150|141|28|44|43|0|0|0|85|77|89|101	0.00	0.00	0.00	0.00	0.00	-479.86	0.23	0.62	0	0	0
N-Ct	geneid:22978;refseq:NP_001127845;uniprot:P49902	NT5C2	4|4	8	4.00	2	11|11|6|3|6|0|0|0|7|7|6|6	0.00	0.00	0.00	0.00	0.00	-30.85	0.41	0.62	0	0	0
N-Ct	geneid:9779;refseq:NP_001127852;uniprot:Q92609	TBC1D5	14|13	27	13.50	2	25|23|26|22|24|0|0|0|29|26|23|20	0.00	0.00	0.00	0.00	0.00	-81.22	0.50	0.62	0	0	0
N-Ct	geneid:1639;refseq:NP_001128512;uniprot:Q14203	DCTN1	3|0	3	1.50	2	6|0|3|4|3|0|0|0|3|0|2|5	0.00	0.00	0.00	0.00	0.00	-21.72	0.30	0.41	0	0	0
N-Ct	geneid:8761;refseq:NP_001129125;uniprot:Q13310	PABPC4	15|15	30	15.00	2	14|0|9|0|9|0|0|0|0|0|0|4	0.00	0.00	0.00	0.00	0.00	-16.84	1.41	0.43	12	12.51	9.6
N-Ct	geneid:9825;refseq:NP_001129245;uniprot:Q9UM82	SPATA2	46|40	86	43.00	2	35|52|16|13|18|0|0|0|38|37|52|62	0.00	0.00	0.00	0.00	0.00	-140.04	0.78	0.61	16.08	21.28	2.09
N-Ct	geneid:25959;refseq:NP_001129663;uniprot:Q63ZY3	KANK2	18|16	34	17.00	2	28|29|17|20|19|0|0|0|22|20|21|22	0.00	0.00	0.00	0.00	0.00	-72.55	0.65	0.58	0.5	0.4	0.18
N-Ct	geneid:115098;refseq:NP_001129675;uniprot:Q96CT7	CCDC124	6|0	6	3.00	2	0|0|3|0|0|0|0|0|2|0|0|0	0.38	0.76	0.38	0.75	0.38	-7.29	1.80	0.16	2.58	7.96	31.06
N-Ct	geneid:3609;refseq:NP_001131145;uniprot:Q12906	ILF3	6|5	11	5.50	2	0|0|16|12|19|0|0|0|13|9|9|8	0.00	0.00	0.00	0.00	0.00	-54.44	0.34	0.62	0	0	0
N-Ct	geneid:10134;refseq:NP_001132913;uniprot:P51572	BCAP31	3|5	8	4.00	2	9|11|11|9|6|0|0|0|5|6|6|8	0.00	0.00	0.00	0.00	0.00	-35.93	0.39	0.62	0	0	0
N-Ct	geneid:8575;refseq:NP_001132989;uniprot:O75569	PRKRA	9|5	14	7.00	2	0|0|3|0|0|0|0|0|0|0|0|0	0.86	0.96	0.86	0.95	0.86	1.19	7.00	0.01	6.75	15.38	Infinity
