Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	ctrlSubtracted	CLSC	Specificity
NSP12-Nt	geneid:6154;refseq:NP_000978;uniprot:P61254	RPL26	3|4	7	3.50	2	2|0|0|0|0|0|3|0|2|0|0|0	0.02	0.03	0.02	0.03	0.02	-4.82	1.50	0.23	2.92	13.2	0.42
NSP12-Nt	geneid:302;refseq:NP_001002857;uniprot:P07355	ANXA2	37|36	73	36.50	2	74|88|75|62|60|0|7|0|89|75|69|82	0.00	0.00	0.00	0.00	0.00	-270.65	0.42	0.62	0	0	0
NSP12-Nt	geneid:6202;refseq:NP_001003;uniprot:P62241	RPS8	4|6	10	5.00	2	3|5|0|0|0|0|7|2|8|7|5|4	0.00	0.00	0.00	0.00	0.00	-21.55	0.68	0.45	1.58	4.98	0.18
NSP12-Nt	geneid:27101;refseq:NP_001007215;uniprot:Q9HB71	CACYBP	4|6	10	5.00	2	0|3|7|4|4|0|0|0|2|2|0|0	0.00	0.00	0.00	0.00	0.00	-12.79	1.00	0.34	3.17	11.23	0.75
NSP12-Nt	geneid:7812;refseq:NP_001007554;uniprot:O75534	CSDE1	5|3	8	4.00	2	27|21|24|23|24|0|0|0|23|20|19|20	0.00	0.00	0.00	0.00	0.00	-98.85	0.16	0.62	0	0	0
NSP12-Nt	geneid:10814;refseq:NP_001008221;uniprot:Q6PUV4	CPLX2	3|2	5	2.50	2	17|12|12|7|8|0|0|0|13|14|15|17	0.00	0.00	0.00	0.00	0.00	-64.45	0.15	0.62	0	0	0
NSP12-Nt	geneid:388697;refseq:NP_001009931;uniprot:Q86YZ3	HRNR	3|0	3	1.50	2	0|0|0|0|5|0|4|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-12.65	0.50	0.29	0.75	0.17	0.33
NSP12-Nt	geneid:7791;refseq:NP_001010972;uniprot:Q15942	ZYX	4|3	7	3.50	2	21|42|25|27|24|0|0|0|31|34|27|21	0.00	0.00	0.00	0.00	0.00	-145.61	0.10	0.62	0	0	0
NSP12-Nt	geneid:10611;refseq:NP_006448;uniprot:Q96HC4	PDLIM5	3|2	5	2.50	2	18|32|21|20|19|0|0|0|19|17|26|40	0.00	0.00	0.00	0.00	0.00	-136.12	0.08	0.62	0	0	0
NSP12-Nt	geneid:388698;refseq:NP_001014364;uniprot:Q5D862	FLG2	3|0	3	1.50	2	0|0|0|0|5|0|5|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-14.14	0.45	0.31	0.67	0.18	0.29
NSP12-Nt	geneid:79184;refseq:NP_001018065;uniprot:P46736	BRCC3	4|5	9	4.50	2	15|22|17|10|12|0|0|0|14|17|12|13	0.00	0.00	0.00	0.00	0.00	-68.43	0.24	0.62	0	0	0
NSP12-Nt	geneid:7311;refseq:NP_001029102;uniprot:P62987	UBA52	28|25	53	26.50	2	4|15|2|3|4|0|0|0|15|10|29|35	0.00	0.00	0.00	0.00	0.00	-56.93	1.01	0.56	16.75	85.78	0.51
NSP12-Nt	geneid:55898;refseq:NP_001034764;uniprot:Q9H3U1	UNC45A	6|4	10	5.00	2	12|13|8|18|13|0|0|0|16|15|9|8	0.00	0.00	0.00	0.00	0.00	-58.52	0.31	0.62	0	0	0
NSP12-Nt	geneid:29888;refseq:NP_001034966;uniprot:Q9NRL3	STRN4	2|4	6	3.00	2	17|30|15|15|9|0|0|0|17|16|10|19	0.00	0.00	0.00	0.00	0.00	-88.90	0.14	0.62	0	0	0
NSP12-Nt	geneid:1540;refseq:NP_001035814;uniprot:Q9NQC7	CYLD	3|3	6	3.00	2	24|23|12|12|11|0|0|0|23|26|16|22	0.00	0.00	0.00	0.00	0.00	-95.95	0.12	0.62	0	0	0
NSP12-Nt	geneid:831;refseq:NP_001035905;uniprot:P20810	CAST	3|5	8	4.00	2	28|38|25|21|26|0|0|0|25|25|33|36	0.00	0.00	0.00	0.00	0.00	-145.61	0.11	0.62	0	0	0
NSP12-Nt	geneid:1982;refseq:NP_001166176;uniprot:P78344	EIF4G2	22|23	45	22.50	2	85|104|105|89|101|0|0|0|91|87|97|107	0.00	0.00	0.00	0.00	0.00	-386.74	0.21	0.62	0	0	0
NSP12-Nt	geneid:7086;refseq:NP_001055;uniprot:P29401	TKT	19|18	37	18.50	2	44|43|47|47|44|0|9|0|47|48|46|52	0.00	0.00	0.00	0.00	0.00	-159.53	0.38	0.62	0	0	0
NSP12-Nt	geneid:9612;refseq:NP_001070729;uniprot:Q9Y618	NCOR2	19|16	35	17.50	2	18|16|52|68|59|0|0|0|94|98|89|93	0.00	0.00	0.00	0.00	0.00	-360.55	0.18	0.62	0	0	0
NSP12-Nt	geneid:47;refseq:NP_001087;uniprot:P53396	ACLY	5|4	9	4.50	2	26|28|17|20|22|0|0|0|38|33|21|19	0.00	0.00	0.00	0.00	0.00	-130.36	0.14	0.62	0	0	0
NSP12-Nt	geneid:9765;refseq:NP_001098721;uniprot:Q7Z3T8	ZFYVE16	15|13	28	14.00	2	86|99|45|49|45|0|0|0|76|66|77|84	0.00	0.00	0.00	0.00	0.00	-347.11	0.16	0.62	0	0	0
NSP12-Nt	geneid:10487;refseq:NP_001099000;uniprot:Q01518	CAP1	3|0	3	1.50	2	8|9|3|4|3|0|0|0|9|7|7|5	0.00	0.00	0.00	0.00	0.00	-37.98	0.17	0.62	0	0	0
NSP12-Nt	geneid:11346;refseq:NP_009217;uniprot:Q8N3V7	SYNPO	3|0	3	1.50	2	27|26|20|26|19|0|0|0|16|23|23|26	0.00	0.00	0.00	0.00	0.00	-116.91	0.06	0.62	0	0	0
NSP12-Nt	geneid:4666;refseq:NP_001106673;uniprot:E9PAV3	NACA	2|3	5	2.50	2	6|3|7|3|5|0|0|0|7|5|2|2	0.00	0.00	0.00	0.00	0.00	-23.20	0.38	0.62	0	0	0
NSP12-Nt	geneid:9898;refseq:NP_001120792;uniprot:Q14157	UBAP2L	11|11	22	11.00	2	41|64|39|39|37|0|0|0|37|41|48|38	0.00	0.00	0.00	0.00	0.00	-185.94	0.22	0.62	0	0	0
NSP12-Nt	geneid:94121;refseq:NP_001123368;uniprot:Q96C24	SYTL4	14|11	25	12.50	2	61|58|40|28|29|0|0|0|49|48|56|50	0.00	0.00	0.00	0.00	0.00	-217.80	0.21	0.62	0	0	0
NSP12-Nt	geneid:6709;refseq:NP_001182461;uniprot:Q13813	SPTAN1	17|12	29	14.50	2	150|141|28|44|43|0|0|0|85|77|89|101	0.00	0.00	0.00	0.00	0.00	-529.54	0.11	0.62	0	0	0
NSP12-Nt	geneid:6744;refseq:NP_001123917;uniprot:P28290	ITPRID2	5|2	7	3.50	2	32|35|21|28|26|0|0|0|22|28|23|24	0.00	0.00	0.00	0.00	0.00	-131.79	0.11	0.62	0	0	0
NSP12-Nt	geneid:79139;refseq:NP_001128143;uniprot:Q9BUN8	DERL1	2|2	4	2.00	2	0|0|0|0|0|0|4|0|0|0|0|0	0.12	0.12	0.11	0.11	0.12	-2.09	1.50	0.20	1.67	4.74	0.54
NSP12-Nt	geneid:55704;refseq:NP_001129069;uniprot:Q3V6T2	CCDC88A	5|0	5	2.50	2	27|34|0|9|6|0|0|0|18|9|18|18	0.00	0.00	0.00	0.00	0.00	-116.57	0.09	0.62	0	0	0
NSP12-Nt	geneid:9825;refseq:NP_001129245;uniprot:Q9UM82	SPATA2	43|42	85	42.50	2	35|52|16|13|18|0|0|0|38|37|52|62	0.00	0.00	0.00	0.00	0.00	-136.59	0.77	0.61	15.58	19.64	2.02
NSP12-Nt	geneid:9853;refseq:NP_001129471;uniprot:Q8N2Y8	RUSC2	4|3	7	3.50	2	8|8|2|6|2|0|0|0|2|2|7|7	0.00	0.00	0.00	0.00	0.00	-24.99	0.46	0.48	0	0	0
NSP12-Nt	geneid:22827;refseq:NP_001258025;uniprot:Q9UHX1	PUF60	9|6	15	7.50	2	41|37|0|40|33|0|0|0|49|53|39|43	0.00	0.00	0.00	0.00	0.00	-190.48	0.16	0.62	0	0	0
NSP12-Nt	geneid:23111;refseq:NP_001135766;uniprot:Q8N0X7	SPART	6|4	10	5.00	2	23|38|20|22|22|0|0|0|53|44|24|27	0.00	0.00	0.00	0.00	0.00	-182.95	0.11	0.62	0	0	0
NSP12-Nt	geneid:8878;refseq:NP_001135770;uniprot:Q13501	SQSTM1	7|8	15	7.50	2	24|25|17|18|15|0|0|0|21|22|19|19	0.00	0.00	0.00	0.00	0.00	-81.48	0.32	0.62	0	0	0
NSP12-Nt	geneid:80153;refseq:NP_001135915;uniprot:Q96F86	EDC3	18|17	35	17.50	2	69|70|48|38|46|0|0|0|53|49|54|48	0.00	0.00	0.00	0.00	0.00	-226.21	0.27	0.62	0	0	0
NSP12-Nt	geneid:7798;refseq:NP_001136018;uniprot:Q86V48	LUZP1	9|12	21	10.50	2	84|94|67|65|66|0|0|0|70|76|89|79	0.00	0.00	0.00	0.00	0.00	-358.05	0.12	0.62	0	0	0
NSP12-Nt	geneid:85379;refseq:NP_001138678;uniprot:Q9BY89	KIAA1671	8|14	22	11.00	2	54|67|13|28|23|0|0|0|29|37|48|53	0.00	0.00	0.00	0.00	0.00	-225.96	0.19	0.62	0	0	0
NSP12-Nt	geneid:6729;refseq:NP_003127;uniprot:P61011	SRP54	11|9	20	10.00	2	43|44|43|36|33|0|0|0|44|48|38|37	0.00	0.00	0.00	0.00	0.00	-167.94	0.22	0.62	0	0	0
NSP12-Nt	geneid:1717;refseq:NP_001157289;uniprot:Q9UBM7	DHCR7	2|2	4	2.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.00	0.00	2	2.76	0.32
NSP12-Nt	geneid:10226;refseq:NP_001157661;uniprot:O60664	PLIN3	6|4	10	5.00	2	28|25|44|30|28|0|0|0|35|33|27|24	0.00	0.00	0.00	0.00	0.00	-149.31	0.13	0.62	0	0	0
NSP12-Nt	geneid:1465;refseq:NP_001180499;uniprot:P21291	CSRP1	3|4	7	3.50	2	6|11|4|3|4|0|0|0|8|10|10|10	0.00	0.00	0.00	0.00	0.00	-35.94	0.34	0.62	0	0	0
NSP12-Nt	geneid:22995;refseq:NP_001181927;uniprot:O94986	CEP152	3|3	6	3.00	2	23|21|11|14|13|0|0|0|20|18|22|22	0.00	0.00	0.00	0.00	0.00	-87.25	0.13	0.62	0	0	0
NSP12-Nt	geneid:10010;refseq:NP_001186064;uniprot:Q92844	TANK	2|0	2	1.00	2	16|17|16|13|14|0|0|0|20|16|16|20	0.00	0.00	0.00	0.00	0.00	-84.07	0.05	0.62	0	0	0
NSP12-Nt	geneid:832;refseq:NP_001193469;uniprot:P47756	CAPZB	2|0	2	1.00	2	15|7|13|7|12|0|0|0|10|10|6|9	0.00	0.00	0.00	0.00	0.00	-58.75	0.07	0.62	0	0	0
NSP12-Nt	geneid:5214;refseq:NP_001229268;uniprot:Q01813	PFKP	3|0	3	1.50	2	13|9|8|9|8|0|0|0|8|8|7|9	0.00	0.00	0.00	0.00	0.00	-45.38	0.15	0.62	0	0	0
NSP12-Nt	geneid:25978;refseq:NP_054762;uniprot:Q9UQN3	CHMP2B	4|3	7	3.50	2	7|5|8|4|6|0|0|0|4|5|4|7	0.00	0.00	0.00	0.00	0.00	-23.64	0.48	0.62	0	0	0
NSP12-Nt	geneid:7295;refseq:NP_001231867;uniprot:P10599	TXN	16|14	30	15.00	2	83|74|24|17|19|0|2|3|136|48|45|79	0.00	0.00	0.00	0.00	0.00	-384.81	0.15	0.62	0	0	0
NSP12-Nt	geneid:2804;refseq:NP_001243415;uniprot:Q14789	GOLGB1	12|11	23	11.50	2	123|149|34|48|54|0|0|0|57|78|113|119	0.00	0.00	0.00	0.00	0.00	-532.33	0.09	0.62	0	0	0
NSP12-Nt	geneid:8603;refseq:NP_001243596;uniprot:P78312	FAM193A	4|4	8	4.00	2	14|9|3|6|7|0|0|0|9|7|12|10	0.00	0.00	0.00	0.00	0.00	-40.39	0.33	0.62	0	0	0
NSP12-Nt	geneid:2597;refseq:NP_002037;uniprot:P04406	GAPDH	13|15	28	14.00	2	24|26|6|3|12|0|28|12|26|25|24|16	0.00	0.00	0.00	0.00	0.00	-79.89	0.53	0.62	0	0	0
NSP12-Nt	geneid:23189;refseq:NP_001243805;uniprot:Q14678	KANK1	15|16	31	15.50	2	75|94|7|11|14|0|0|0|70|67|66|75	0.00	0.00	0.00	0.00	0.00	-304.56	0.19	0.62	0	0	0
NSP12-Nt	geneid:2036;refseq:NP_001245260;uniprot:Q9H4G0	EPB41L1	2|3	5	2.50	2	52|59|39|37|48|0|0|0|35|29|47|47	0.00	0.00	0.00	0.00	0.00	-226.50	0.05	0.62	0	0	0
NSP12-Nt	geneid:54801;refseq:NP_060115;uniprot:Q7Z4H7	HAUS6	19|18	37	18.50	2	60|71|56|60|57|0|0|0|67|65|59|52	0.00	0.00	0.00	0.00	0.00	-237.60	0.27	0.62	0	0	0
NSP12-Nt	geneid:10131;refseq:NP_001258978;uniprot:Q12931	TRAP1	4|4	8	4.00	2	10|9|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-17.12	0.63	0.43	2.42	2.44	0.25
NSP12-Nt	geneid:1975;refseq:NP_001408;uniprot:P23588	EIF4B	21|23	44	22.00	2	86|112|61|60|59|0|0|0|89|97|78|87	0.00	0.00	0.00	0.00	0.00	-363.92	0.22	0.62	0	0	0
NSP12-Nt	geneid:3476;refseq:NP_001542;uniprot:P78318	IGBP1	12|12	24	12.00	2	34|28|39|29|31|0|0|0|36|40|30|34	0.00	0.00	0.00	0.00	0.00	-130.03	0.31	0.62	0	0	0
NSP12-Nt	geneid:1938;refseq:NP_001952;uniprot:P13639	EEF2	11|9	20	10.00	2	47|48|40|29|41|0|0|0|51|44|39|43	0.00	0.00	0.00	0.00	0.00	-182.26	0.21	0.62	0	0	0
NSP12-Nt	geneid:3329;refseq:NP_002147;uniprot:P10809	HSPD1	10|6	16	8.00	2	21|20|5|3|2|0|0|0|6|3|0|0	0.00	0.00	0.00	0.00	0.00	-50.16	0.51	0.54	3	3.43	0.21
NSP12-Nt	geneid:3728;refseq:NP_002221;uniprot:P14923	JUP	5|5	10	5.00	2	21|19|16|17|47|0|12|2|25|22|20|18	0.00	0.00	0.00	0.00	0.00	-119.06	0.16	0.62	0	0	0
NSP12-Nt	geneid:5250;refseq:NP_002626;uniprot:Q00325	SLC25A3	7|8	15	7.50	2	9|8|0|0|0|0|3|2|7|8|19|13	0.00	0.00	0.00	0.00	0.00	-40.38	0.55	0.54	1.75	3.18	0.09
NSP12-Nt	geneid:5976;refseq:NP_002902;uniprot:Q92900	UPF1	11|11	22	11.00	2	70|56|81|58|61|0|0|0|55|54|51|58	0.00	0.00	0.00	0.00	0.00	-271.00	0.16	0.62	0	0	0
NSP12-Nt	geneid:6711;refseq:NP_003119;uniprot:Q01082	SPTBN1	5|2	7	3.50	2	52|47|7|22|5|0|0|0|22|14|34|25	0.00	0.00	0.00	0.00	0.00	-187.72	0.08	0.62	0	0	0
NSP12-Nt	geneid:6774;refseq:NP_003141;uniprot:P40763	STAT3	17|17	34	17.00	2	93|93|63|65|61|0|0|0|94|78|77|81	0.00	0.00	0.00	0.00	0.00	-350.23	0.18	0.62	0	0	0
NSP12-Nt	geneid:6786;refseq:NP_003147;uniprot:Q13586	STIM1	7|7	14	7.00	2	52|56|43|37|40|0|0|0|42|46|48|45	0.00	0.00	0.00	0.00	0.00	-203.09	0.13	0.62	0	0	0
NSP12-Nt	geneid:7265;refseq:NP_003305;uniprot:Q99614	TTC1	5|2	7	3.50	2	9|10|6|6|3|0|0|0|9|7|5|4	0.00	0.00	0.00	0.00	0.00	-34.35	0.38	0.51	0	0	0
NSP12-Nt	geneid:8667;refseq:NP_003747;uniprot:O15372	EIF3H	2|0	2	1.00	2	8|14|13|6|12|0|0|0|14|15|14|11	0.00	0.00	0.00	0.00	0.00	-63.22	0.07	0.62	0	0	0
NSP12-Nt	geneid:2194;refseq:NP_004095;uniprot:P49327	FASN	51|59	110	55.00	2	184|174|71|83|105|0|0|0|134|124|131|137	0.00	0.00	0.00	0.00	0.00	-559.49	0.33	0.62	0	0	0
NSP12-Nt	geneid:9320;refseq:NP_004229;uniprot:Q14669	TRIP12	3|4	7	3.50	2	22|23|25|29|43|0|0|0|41|38|34|43	0.00	0.00	0.00	0.00	0.00	-175.01	0.08	0.62	0	0	0
NSP12-Nt	geneid:9322;refseq:NP_004231;uniprot:Q15642	TRIP10	5|3	8	4.00	2	7|9|9|5|6|0|0|0|17|14|8|5	0.00	0.00	0.00	0.00	0.00	-48.56	0.30	0.62	0	0	0
NSP12-Nt	geneid:2909;refseq:NP_004482;uniprot:Q9NRY4	ARHGAP35	9|6	15	7.50	2	57|58|38|37|53|0|0|0|55|49|46|58	0.00	0.00	0.00	0.00	0.00	-231.33	0.13	0.62	0	0	0
NSP12-Nt	geneid:6633;refseq:NP_004588;uniprot:P62316	SNRPD2	3|0	3	1.50	2	6|4|14|10|7|0|0|0|22|23|19|24	0.00	0.00	0.00	0.00	0.00	-101.97	0.07	0.62	0	0	0
NSP12-Nt	geneid:7268;refseq:NP_004614;uniprot:O95801	TTC4	3|3	6	3.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.96	30.00	0.00	3	5.08	1.54
NSP12-Nt	geneid:4646;refseq:NP_004990;uniprot:Q9UM54	MYO6	13|12	25	12.50	2	101|89|43|53|49|0|0|0|61|64|75|78	0.00	0.00	0.00	0.00	0.00	-348.90	0.14	0.62	0	0	0
NSP12-Nt	geneid:7706;refseq:NP_005073;uniprot:Q14258	TRIM25	6|3	9	4.50	2	33|34|28|29|23|0|0|0|28|33|26|20	0.00	0.00	0.00	0.00	0.00	-135.35	0.13	0.62	0	0	0
NSP12-Nt	geneid:8021;refseq:NP_005076;uniprot:P35658	NUP214	25|28	53	26.50	2	113|143|61|75|68|0|0|0|68|75|82|93	0.00	0.00	0.00	0.00	0.00	-424.30	0.23	0.62	0	0	0
NSP12-Nt	geneid:6009;refseq:NP_005605;uniprot:Q15382	RHEB	3|0	3	1.50	2	7|7|19|11|16|0|0|0|12|11|9|8	0.00	0.00	0.00	0.00	0.00	-69.18	0.10	0.62	0	0	0
NSP12-Nt	geneid:10059;refseq:NP_005681;uniprot:O00429	DNM1L	6|4	10	5.00	2	54|65|46|40|44|0|0|0|42|48|42|51	0.00	0.00	0.00	0.00	0.00	-234.43	0.09	0.62	0	0	0
NSP12-Nt	geneid:10240;refseq:NP_005821;uniprot:Q92665	MRPS31	4|5	9	4.50	2	47|40|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-111.50	0.16	0.62	0	0	0
NSP12-Nt	geneid:4144;refseq:NP_005902;uniprot:P31153	MAT2A	3|3	6	3.00	2	6|3|7|4|5|0|0|0|8|5|6|5	0.00	0.00	0.00	0.00	0.00	-22.28	0.43	0.62	0	0	0
NSP12-Nt	geneid:10399;refseq:NP_006089;uniprot:P63244	RACK1	10|6	16	8.00	2	5|2|6|0|5|6|17|2|9|6|4|0	0.00	0.00	0.00	0.00	0.00	-30.33	0.75	0.49	2.83	5.85	0.31
NSP12-Nt	geneid:5108;refseq:NP_006188;uniprot:Q15154	PCM1	10|9	19	9.50	2	35|39|10|12|19|0|0|0|16|14|14|14	0.00	0.00	0.00	0.00	0.00	-106.49	0.31	0.62	0	0	0
NSP12-Nt	geneid:5901;refseq:NP_006316;uniprot:P62826	RAN	11|7	18	9.00	2	7|13|6|8|9|14|7|3|17|16|15|13	0.00	0.00	0.00	0.00	0.00	-49.88	0.56	0.55	0	0	0
NSP12-Nt	geneid:143;refseq:NP_006428;uniprot:Q9UKK3	PARP4	17|21	38	19.00	2	65|87|19|32|32|0|0|0|39|35|50|49	0.00	0.00	0.00	0.00	0.00	-238.21	0.28	0.62	0	0	0
NSP12-Nt	geneid:6513;refseq:NP_006507;uniprot:P11166	SLC2A1	3|2	5	2.50	2	0|2|0|0|0|0|0|0|0|0|3|3	0.00	0.00	0.00	0.00	0.00	-7.51	0.94	0.28	1.83	2.44	0.27
NSP12-Nt	geneid:10694;refseq:NP_006576;uniprot:P50990	CCT8	198|213	411	205.50	2	234|256|225|182|181|0|0|0|290|266|193|219	0.00	0.00	0.00	0.00	0.00	-677.77	0.76	0.62	35	41.87	0.53
NSP12-Nt	geneid:10726;refseq:NP_006591;uniprot:Q9Y266	NUDC	33|38	71	35.50	2	17|22|25|23|24|0|0|0|23|33|22|22	0.00	0.00	0.00	0.00	0.00	-49.54	1.30	0.55	17.92	35.49	7.09
NSP12-Nt	geneid:10963;refseq:NP_006810;uniprot:P31948	STIP1	4|4	8	4.00	2	33|35|18|11|15|0|0|0|12|12|4|7	0.00	0.00	0.00	0.00	0.00	-111.06	0.14	0.62	0	0	0
NSP12-Nt	geneid:11313;refseq:NP_009191;uniprot:O95372	LYPLA2	8|5	13	6.50	2	62|32|48|31|35|0|0|0|31|39|19|24	0.00	0.00	0.00	0.00	0.00	-199.44	0.13	0.62	0	0	0
NSP12-Nt	geneid:22948;refseq:NP_036205;uniprot:P48643	CCT5	4|6	10	5.00	2	16|18|25|21|15|0|0|0|22|19|14|16	0.00	0.00	0.00	0.00	0.00	-85.55	0.22	0.62	0	0	0
NSP12-Nt	geneid:23607;refseq:NP_036252;uniprot:Q9Y5K6	CD2AP	18|17	35	17.50	2	76|68|71|67|71|0|0|0|64|68|68|70	0.00	0.00	0.00	0.00	0.00	-261.59	0.24	0.62	0	0	0
NSP12-Nt	geneid:22941;refseq:NP_036441;uniprot:Q9UPX8	SHANK2	5|6	11	5.50	2	56|64|21|27|26|0|0|0|54|46|47|48	0.00	0.00	0.00	0.00	0.00	-236.47	0.09	0.62	0	0	0
NSP12-Nt	geneid:25782;refseq:NP_036546;uniprot:Q9H2M9	RAB3GAP2	6|2	8	4.00	2	48|37|25|37|31|0|0|0|41|43|41|43	0.00	0.00	0.00	0.00	0.00	-189.43	0.09	0.62	0	0	0
NSP12-Nt	geneid:23450;refseq:NP_036558;uniprot:Q15393	SF3B3	4|2	6	3.00	2	30|29|23|24|20|0|0|0|27|27|29|28	0.00	0.00	0.00	0.00	0.00	-121.45	0.10	0.62	0	0	0
NSP12-Nt	geneid:23528;refseq:NP_036614;uniprot:Q9Y2X9	ZNF281	13|8	21	10.50	2	26|40|51|54|53|0|0|0|82|90|78|75	0.00	0.00	0.00	0.00	0.00	-336.81	0.13	0.62	0	0	0
NSP12-Nt	geneid:26509;refseq:NP_038479;uniprot:Q9NZM1	MYOF	6|3	9	4.50	2	74|78|28|45|36|0|0|0|48|30|57|47	0.00	0.00	0.00	0.00	0.00	-296.09	0.06	0.62	0	0	0
NSP12-Nt	geneid:27131;refseq:NP_055241;uniprot:Q9Y5X3	SNX5	4|4	8	4.00	2	9|11|21|13|16|0|0|0|9|11|7|11	0.00	0.00	0.00	0.00	0.00	-59.94	0.24	0.62	0	0	0
NSP12-Nt	geneid:9748;refseq:NP_055535;uniprot:Q9H2G2	SLK	12|11	23	11.50	2	57|55|29|34|29|0|0|0|35|46|37|41	0.00	0.00	0.00	0.00	0.00	-193.44	0.22	0.62	0	0	0
NSP12-Nt	geneid:9857;refseq:NP_055625;uniprot:Q5VT06	CEP350	56|50	106	53.00	2	86|88|7|14|14|0|0|0|51|45|51|63	0.00	0.00	0.00	0.00	0.00	-212.13	0.67	0.61	18.08	3.8	0.67
NSP12-Nt	geneid:9879;refseq:NP_055644;uniprot:Q7L014	DDX46	3|4	7	3.50	2	20|22|80|90|102|0|0|0|105|100|114|131	0.00	0.00	0.00	0.00	0.00	-505.87	0.03	0.62	0	0	0
NSP12-Nt	geneid:9919;refseq:NP_055681;uniprot:O15027	SEC16A	14|16	30	15.00	2	65|83|42|44|49|0|0|0|51|52|51|56	0.00	0.00	0.00	0.00	0.00	-249.93	0.22	0.62	0	0	0
NSP12-Nt	geneid:11333;refseq:NP_055706;uniprot:Q13442	PDAP1	2|2	4	2.00	2	13|7|12|13|10|0|0|0|13|12|7|7	0.00	0.00	0.00	0.00	0.00	-50.01	0.15	0.62	0	0	0
NSP12-Nt	geneid:23077;refseq:NP_055872;uniprot:O75592	MYCBP2	12|8	20	10.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	13.20	100.00	0.00	10	1.4	2.21
