Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	ctrlSubtracted	CLSC	Specificity
NSP10-Nt	geneid:5430;refseq:NP_000928;uniprot:P24928	POLR2A	8|10	18	9.00	2	3|2|6|10|7|0|0|0|4|4|5|3	0.00	0.00	0.00	0.00	0.00	-16.37	1.17	0.40	5.33	1.91	3.44
NSP10-Nt	geneid:5431;refseq:NP_000929;uniprot:P30876	POLR2B	3|0	3	1.50	2	8|6|4|5|9|0|0|0|5|4|0|2	0.00	0.00	0.00	0.00	0.00	-33.54	0.20	0.62	0	0	0
NSP10-Nt	geneid:6124;refseq:NP_000959;uniprot:P36578	RPL4	4|5	9	4.50	2	0|0|4|5|4|0|6|0|3|4|0|0	0.00	0.00	0.00	0.00	0.00	-12.79	0.90	0.36	2.33	3.86	0.73
NSP10-Nt	geneid:6125;refseq:NP_000960;uniprot:P46777	RPL5	14|13	27	13.50	2	27|23|4|0|3|0|3|0|21|23|17|15	0.00	0.00	0.00	0.00	0.00	-70.58	0.55	0.58	2.17	5.17	0.09
NSP10-Nt	geneid:6128;refseq:NP_000961;uniprot:Q02878	RPL6	12|12	24	12.00	2	19|17|12|4|12|7|4|0|16|15|14|13	0.00	0.00	0.00	0.00	0.00	-45.34	0.69	0.55	0.92	2.26	0.05
NSP10-Nt	geneid:6152;refseq:NP_000977;uniprot:P83731	RPL24	3|0	3	1.50	2	5|3|6|3|3|0|3|0|3|3|0|3	0.00	0.00	0.00	0.00	0.00	-20.30	0.32	0.40	0	0	0
NSP10-Nt	geneid:6175;refseq:NP_000993;uniprot:P05388	RPLP0	7|7	14	7.00	2	7|8|13|9|11|0|0|0|7|4|7|8	0.00	0.00	0.00	0.00	0.00	-30.15	0.64	0.51	0.83	1.85	0.48
NSP10-Nt	geneid:6181;refseq:NP_000995;uniprot:P05387	RPLP2	3|6	9	4.50	2	4|2|10|8|3|0|0|0|4|4|0|2	0.00	0.00	0.00	0.00	0.00	-23.63	0.61	0.45	1.42	8.74	3.43
NSP10-Nt	geneid:6876;refseq:NP_001001522;uniprot:Q01995	TAGLN	3|2	5	2.50	2	0|3|0|5|2|0|0|0|4|6|0|0	0.00	0.00	0.00	0.00	0.00	-16.36	0.50	0.41	0.83	2.92	1.26
NSP10-Nt	geneid:10600;refseq:NP_001001992;uniprot:Q9Y5T5	USP16	3|4	7	3.50	2	7|9|0|0|2|0|0|0|4|5|4|4	0.00	0.00	0.00	0.00	0.00	-22.28	0.50	0.46	0.58	0.5	0.5
NSP10-Nt	geneid:54812;refseq:NP_001002243;uniprot:Q6ULP2	AFTPH	19|18	37	18.50	2	14|23|13|13|14|0|0|0|20|21|18|26	0.00	0.00	0.00	0.00	0.00	-57.61	0.79	0.57	5	3.9	5.65
NSP10-Nt	geneid:10051;refseq:NP_001002800;uniprot:Q9NTJ3	SMC4	5|3	8	4.00	2	4|2|3|5|7|0|0|0|4|6|3|0	0.00	0.00	0.00	0.00	0.00	-18.29	0.67	0.42	1.17	0.64	0.42
NSP10-Nt	geneid:80223;refseq:NP_001002814;uniprot:Q6WKZ4	RAB11FIP1	5|9	14	7.00	2	10|11|18|15|16|0|0|0|11|8|16|8	0.00	0.00	0.00	0.00	0.00	-57.32	0.42	0.62	0	0	0
NSP10-Nt	geneid:54816;refseq:NP_001002843;uniprot:Q6N043	ZNF280D	4|5	9	4.50	2	0|0|0|5|3|0|0|0|4|3|3|0	0.00	0.00	0.00	0.00	0.00	-9.28	1.12	0.31	3	2.2	5.03
NSP10-Nt	geneid:302;refseq:NP_001002857;uniprot:P07355	ANXA2	80|85	165	82.50	2	74|88|75|62|60|0|7|0|89|75|69|82	0.00	0.00	0.00	0.00	0.00	-189.39	0.96	0.61	25.75	53.74	2.58
NSP10-Nt	geneid:6202;refseq:NP_001003;uniprot:P62241	RPS8	4|7	11	5.50	2	3|5|0|0|0|0|7|2|8|7|5|4	0.00	0.00	0.00	0.00	0.00	-21.61	0.75	0.44	2.08	7.08	0.23
NSP10-Nt	geneid:3983;refseq:NP_001003407;uniprot:O14639	ABLIM1	7|8	15	7.50	2	12|9|9|5|6|0|0|0|0|5|5|10	0.00	0.00	0.00	0.00	0.00	-27.63	0.73	0.50	2.42	2.38	3.04
NSP10-Nt	geneid:23299;refseq:NP_001003800;uniprot:Q8TD16	BICD2	11|6	17	8.50	2	0|0|5|11|7|0|0|0|0|4|0|2	0.00	0.00	0.00	0.00	0.00	-19.40	1.11	0.38	6.08	5.03	11.37
NSP10-Nt	geneid:51586;refseq:NP_001003891;uniprot:Q96RN5	MED15	20|21	41	20.50	2	5|8|10|12|10|0|0|0|20|17|19|19	0.00	0.00	0.00	0.00	0.00	-40.11	1.06	0.54	10.5	9.43	4.11
NSP10-Nt	geneid:826;refseq:NP_001003962;uniprot:P04632	CAPNS1	3|2	5	2.50	2	0|0|3|0|0|0|0|0|3|3|0|2	0.00	0.00	0.00	0.00	0.00	-8.64	0.83	0.29	1.58	4.17	3.38
NSP10-Nt	geneid:9500;refseq:NP_001005332;uniprot:Q9Y5V3	MAGED1	7|6	13	6.50	2	6|7|0|3|5|0|0|0|4|0|5|0	0.00	0.00	0.00	0.00	0.00	-13.41	1.08	0.38	4	3.64	1.39
NSP10-Nt	geneid:8650;refseq:NP_001005743;uniprot:P49757	NUMB	10|5	15	7.50	2	9|8|8|5|8|0|0|0|9|6|3|4	0.00	0.00	0.00	0.00	0.00	-24.90	0.87	0.44	2.5	2.72	0.46
NSP10-Nt	geneid:55114;refseq:NP_001006635;uniprot:Q68EM7	ARHGAP17	5|5	10	5.00	2	8|7|10|7|10|0|0|0|5|9|3|8	0.00	0.00	0.00	0.00	0.00	-28.80	0.52	0.62	0	0	0
NSP10-Nt	geneid:6386;refseq:NP_001007068;uniprot:O00560	SDCBP	5|6	11	5.50	2	3|0|9|3|3|0|0|0|6|4|0|3	0.00	0.00	0.00	0.00	0.00	-16.10	0.87	0.41	2.92	6.93	20.19
NSP10-Nt	geneid:27101;refseq:NP_001007215;uniprot:Q9HB71	CACYBP	2|2	4	2.00	2	0|3|7|4|4|0|0|0|2|2|0|0	0.00	0.00	0.00	0.00	0.00	-16.35	0.40	0.42	0.17	0.65	0.04
NSP10-Nt	geneid:7812;refseq:NP_001007554;uniprot:O75534	CSDE1	24|25	49	24.50	2	27|21|24|23|24|0|0|0|23|20|19|20	0.00	0.00	0.00	0.00	0.00	-54.26	0.98	0.56	7.75	6.87	2.67
NSP10-Nt	geneid:10814;refseq:NP_001008221;uniprot:Q6PUV4	CPLX2	13|12	25	12.50	2	17|12|12|7|8|0|0|0|13|14|15|17	0.00	0.00	0.00	0.00	0.00	-41.59	0.77	0.54	2.92	15.42	0.54
NSP10-Nt	geneid:4735;refseq:NP_001008491;uniprot:Q15019	SEPTIN2	5|5	10	5.00	2	5|3|12|7|7|0|0|0|5|5|4|7	0.00	0.00	0.00	0.00	0.00	-24.88	0.58	0.49	0.42	0.82	0.73
NSP10-Nt	geneid:55740;refseq:NP_001008493;uniprot:Q8N8S7	ENAH	12|15	27	13.50	2	9|7|10|9|10|0|0|0|9|7|7|3	0.00	0.00	0.00	0.00	0.00	-17.68	1.40	0.40	7.58	9.07	21.15
NSP10-Nt	geneid:24144;refseq:NP_001008697;uniprot:Q9UBB9	TFIP11	6|3	9	4.50	2	0|0|8|9|10|0|0|0|6|3|3|2	0.00	0.00	0.00	0.00	0.00	-30.39	0.50	0.49	1.08	0.91	2.16
NSP10-Nt	geneid:1832;refseq:NP_004406;uniprot:P15924	DSP	8|4	12	6.00	2	23|19|8|8|103|0|21|3|10|9|13|16	0.00	0.00	0.00	0.00	0.00	-198.78	0.12	0.62	0	0	0
NSP10-Nt	geneid:9793;refseq:NP_001008938;uniprot:Q14008	CKAP5	24|21	45	22.50	2	36|37|20|25|26|0|0|0|29|24|26|27	0.00	0.00	0.00	0.00	0.00	-92.85	0.66	0.59	1.67	0.58	0.51
NSP10-Nt	geneid:152503;refseq:NP_001009555;uniprot:Q5HYK7	SH3D19	8|7	15	7.50	2	6|11|5|8|6|0|0|0|8|3|5|6	0.00	0.00	0.00	0.00	0.00	-22.65	0.83	0.47	2.67	2.39	26
NSP10-Nt	geneid:7791;refseq:NP_001010972;uniprot:Q15942	ZYX	50|51	101	50.50	2	21|42|25|27|24|0|0|0|31|34|27|21	0.00	0.00	0.00	0.00	0.00	-54.59	1.42	0.56	29.5	36.49	7.13
NSP10-Nt	geneid:93323;refseq:NP_001011699;uniprot:Q9BT25	HAUS8	3|0	3	1.50	2	2|0|6|3|3|0|0|0|3|3|0|2	0.00	0.00	0.00	0.00	0.00	-17.31	0.38	0.36	0	0	0
NSP10-Nt	geneid:11338;refseq:NP_001012496;uniprot:P26368	U2AF2	8|11	19	9.50	2	0|0|0|4|0|0|0|0|5|5|3|3	0.07	0.13	0.06	0.12	0.07	-5.92	2.04	0.21	7.83	11.76	9.55
NSP10-Nt	geneid:6520;refseq:NP_001012680;uniprot:P08195	SLC3A2	16|15	31	15.50	2	22|17|24|19|18|0|0|0|14|17|12|11	0.00	0.00	0.00	0.00	0.00	-56.47	0.72	0.57	2.67	2.99	0.28
NSP10-Nt	geneid:400506;refseq:NP_001013009;uniprot:Q1ED39	KNOP1	25|24	49	24.50	2	0|0|17|15|14|0|0|0|20|14|20|11	0.00	0.00	0.00	0.00	0.00	-33.22	1.29	0.52	15.25	23.56	4.37
NSP10-Nt	geneid:28988;refseq:NP_001014436;uniprot:Q9UJU6	DBNL	20|17	37	18.50	2	18|25|18|15|11|0|0|0|16|20|21|17	0.00	0.00	0.00	0.00	0.00	-54.29	0.84	0.56	5.08	8.36	4.82
NSP10-Nt	geneid:833;refseq:NP_001014437;uniprot:P49589	CARS1	2|0	2	1.00	2	0|0|5|4|5|0|0|0|2|0|0|0	0.00	0.00	0.00	0.00	0.00	-20.30	0.21	0.42	0	0	0
NSP10-Nt	geneid:2109;refseq:NP_001014763;uniprot:P38117	ETFB	4|5	9	4.50	2	0|0|9|4|4|0|0|0|6|2|6|4	0.00	0.00	0.00	0.00	0.00	-20.27	0.64	0.45	1.58	3.23	1.8
NSP10-Nt	geneid:10147;refseq:NP_001017392;uniprot:Q8IX01	SUGP2	95|98	193	96.50	2	20|12|44|59|53|0|0|0|91|82|91|91	0.00	0.00	0.00	0.00	0.00	-183.93	1.06	0.61	51.25	33.51	3.66
NSP10-Nt	geneid:79184;refseq:NP_001018065;uniprot:P46736	BRCC3	18|19	37	18.50	2	15|22|17|10|12|0|0|0|14|17|12|13	0.00	0.00	0.00	0.00	0.00	-40.67	0.99	0.54	7.5	18.23	7.65
NSP10-Nt	geneid:26135;refseq:NP_001018077;uniprot:Q8NC51	SERBP1	15|20	35	17.50	2	18|21|19|15|18|0|0|0|15|13|14|12	0.00	0.00	0.00	0.00	0.00	-47.72	0.91	0.54	5.42	9.4	1.63
NSP10-Nt	geneid:9698;refseq:NP_055491;uniprot:Q14671	PUM1	7|10	17	8.50	2	17|11|12|12|13|0|0|0|10|6|7|8	0.00	0.00	0.00	0.00	0.00	-41.87	0.61	0.53	0.5	0.3	0.3
NSP10-Nt	geneid:30011;refseq:NP_001019837;uniprot:Q96B97	SH3KBP1	7|2	9	4.50	2	6|2|11|14|8|0|0|0|11|7|4|3	0.00	0.00	0.00	0.00	0.00	-45.70	0.38	0.53	0	0	0
NSP10-Nt	geneid:54874;refseq:NP_001020119;uniprot:Q5T0N5	FNBP1L	9|10	19	9.50	2	9|11|16|13|15|0|0|0|9|9|8|7	0.00	0.00	0.00	0.00	0.00	-40.60	0.65	0.54	1.42	1.82	2.37
NSP10-Nt	geneid:23;refseq:NP_001020262;uniprot:Q8NE71	ABCF1	3|3	6	3.00	2	7|4|4|4|3|0|0|0|4|4|6|6	0.00	0.00	0.00	0.00	0.00	-19.64	0.47	0.62	0	0	0
NSP10-Nt	geneid:7163;refseq:NP_001020423;uniprot:P55327	TPD52	6|6	12	6.00	2	8|8|16|13|10|0|0|0|7|7|5|6	0.00	0.00	0.00	0.00	0.00	-39.95	0.46	0.62	0	0	0
NSP10-Nt	geneid:27236;refseq:NP_001020764;uniprot:P53367	ARFIP1	4|4	8	4.00	2	0|0|7|3|4|0|0|0|5|8|5|2	0.00	0.00	0.00	0.00	0.00	-19.05	0.60	0.45	1.17	2.43	0.57
NSP10-Nt	geneid:6241;refseq:NP_001025;uniprot:P31350	RRM2	6|6	12	6.00	2	7|4|11|11|7|0|0|0|6|9|4|4	0.00	0.00	0.00	0.00	0.00	-29.46	0.58	0.51	0.75	1.36	0.87
NSP10-Nt	geneid:9373;refseq:NP_001026859;uniprot:Q9Y263	PLAA	29|38	67	33.50	2	38|39|48|44|50|0|0|0|40|32|29|33	0.00	0.00	0.00	0.00	0.00	-129.42	0.71	0.60	4.08	3.63	2.55
NSP10-Nt	geneid:25766;refseq:NP_001026868;uniprot:Q6NWY9	PRPF40B	4|5	9	4.50	2	0|0|0|3|0|0|0|0|5|3|4|4	0.00	0.00	0.00	0.00	0.00	-10.45	1.04	0.33	2.92	2.32	4.48
NSP10-Nt	geneid:7071;refseq:NP_001027453;uniprot:Q13118	KLF10	14|16	30	15.00	2	0|0|3|5|4|0|0|0|17|19|11|9	0.00	0.00	0.00	0.00	0.00	-35.97	0.96	0.52	9.33	14.07	2.05
NSP10-Nt	geneid:7756;refseq:NP_001027464;uniprot:O43670	ZNF207	3|0	3	1.50	2	0|0|3|0|2|0|0|0|2|3|0|0	0.00	0.00	0.00	0.00	0.00	-11.60	0.56	0.28	0.67	1.02	5.48
NSP10-Nt	geneid:26100;refseq:NP_001028690;uniprot:Q9Y4P8	WIPI2	5|4	9	4.50	2	5|8|9|5|7|0|0|0|6|4|5|7	0.00	0.00	0.00	0.00	0.00	-24.20	0.56	0.48	0	0	0
NSP10-Nt	geneid:7311;refseq:NP_001029102;uniprot:P62987	UBA52	7|6	13	6.50	2	4|15|2|3|4|0|0|0|15|10|29|35	0.00	0.00	0.00	0.00	0.00	-94.83	0.25	0.62	0	0	0
NSP10-Nt	geneid:554313;refseq:NP_001029249;uniprot:P62805	H4C15	5|5	10	5.00	2	0|0|7|6|7|0|8|4|6|4|3|4	0.00	0.00	0.00	0.00	0.00	-19.80	0.68	0.46	0.92	6.32	1.06
NSP10-Nt	geneid:9045;refseq:NP_001030168;uniprot:P50914	RPL14	3|2	5	2.50	2	0|0|0|0|0|0|0|0|2|2|0|0	0.13	0.21	0.12	0.19	0.13	-2.89	1.88	0.20	2.17	7.14	1.18
NSP10-Nt	geneid:64855;refseq:NP_001030611;uniprot:Q96TA1	NIBAN2	31|24	55	27.50	2	30|26|28|23|22|0|0|0|29|26|25|31	0.00	0.00	0.00	0.00	0.00	-72.39	0.92	0.57	7.5	7.24	6.19
NSP10-Nt	geneid:641371;refseq:NP_001032238;uniprot:Q86TX2	ACOT1	36|34	70	35.00	2	49|44|10|6|5|0|0|0|9|8|3|4	0.00	0.00	0.00	0.00	0.00	-71.48	1.02	0.58	23.5	39.49	2.29
NSP10-Nt	geneid:221937;refseq:NP_001032242;uniprot:P85037	FOXK1	9|12	21	10.50	2	0|0|10|14|8|0|0|0|5|5|6|0	0.00	0.00	0.00	0.00	0.00	-25.57	0.98	0.47	6.5	6.27	8.89
NSP10-Nt	geneid:6780;refseq:NP_001032405;uniprot:O95793	STAU1	27|22	49	24.50	2	18|22|36|24|27|0|0|0|19|18|24|25	0.00	0.00	0.00	0.00	0.00	-73.28	0.84	0.58	6.75	9.51	0.84
NSP10-Nt	geneid:1933;refseq:NP_001032752;uniprot:P24534	EEF1B2	7|8	15	7.50	2	7|10|6|6|7|0|0|0|5|9|4|3	0.00	0.00	0.00	0.00	0.00	-21.45	0.87	0.46	2.75	8.65	5.2
NSP10-Nt	geneid:55898;refseq:NP_001034764;uniprot:Q9H3U1	UNC45A	18|17	35	17.50	2	12|13|8|18|13|0|0|0|16|15|9|8	0.00	0.00	0.00	0.00	0.00	-33.89	1.07	0.52	8.17	6.22	2.25
NSP10-Nt	geneid:29888;refseq:NP_001034966;uniprot:Q9NRL3	STRN4	15|18	33	16.50	2	17|30|15|15|9|0|0|0|17|16|10|19	0.00	0.00	0.00	0.00	0.00	-57.46	0.75	0.56	4.17	3.88	1.43
NSP10-Nt	geneid:4301;refseq:NP_001035089;uniprot:P55196	AFDN	5|5	10	5.00	2	20|13|7|10|9|0|0|0|13|8|12|15	0.00	0.00	0.00	0.00	0.00	-54.50	0.31	0.62	0	0	0
NSP10-Nt	geneid:10915;refseq:NP_001035095;uniprot:O14776	TCERG1	10|9	19	9.50	2	0|0|3|11|8|0|0|0|7|7|6|3	0.00	0.00	0.00	0.00	0.00	-18.43	1.10	0.44	5.75	3.78	3.6
NSP10-Nt	geneid:3619;refseq:NP_001035784;uniprot:Q9NQS7	INCENP	12|14	26	13.00	2	0|0|9|7|9|0|0|0|8|11|5|6	0.00	0.00	0.00	0.00	0.00	-17.68	1.34	0.42	8.42	6.49	2.49
NSP10-Nt	geneid:6059;refseq:NP_001035809;uniprot:P61221	ABCE1	4|3	7	3.50	2	6|8|3|5|3|0|0|0|5|3|0|3	0.00	0.00	0.00	0.00	0.00	-19.65	0.55	0.44	0.5	0.59	0.11
NSP10-Nt	geneid:1540;refseq:NP_001035814;uniprot:Q9NQC7	CYLD	31|23	54	27.00	2	24|23|12|12|11|0|0|0|23|26|16|22	0.00	0.00	0.00	0.00	0.00	-53.39	1.11	0.54	12.92	9.59	7.1
NSP10-Nt	geneid:55269;refseq:NP_001035879;uniprot:Q8WXF1	PSPC1	2|3	5	2.50	2	0|0|6|5|2|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-13.77	0.58	0.38	1.42	1.92	11.05
NSP10-Nt	geneid:7041;refseq:NP_001035919;uniprot:O43294	TGFB1I1	7|7	14	7.00	2	8|2|5|4|4|0|0|0|6|6|3|3	0.00	0.00	0.00	0.00	0.00	-14.32	1.05	0.40	3.58	5.49	13.34
NSP10-Nt	geneid:6238;refseq:NP_001036041;uniprot:Q9P2E9	RRBP1	5|7	12	6.00	2	20|16|8|8|8|0|0|0|9|3|6|5	0.00	0.00	0.00	0.00	0.00	-50.11	0.40	0.55	0	0	0
NSP10-Nt	geneid:54464;refseq:NP_001036069;uniprot:Q8IZH2	XRN1	23|25	48	24.00	2	31|34|8|20|20|0|0|0|21|20|35|28	0.00	0.00	0.00	0.00	0.00	-86.60	0.72	0.59	5.92	2.47	1.09
NSP10-Nt	geneid:5819;refseq:NP_001036189;uniprot:Q92692	NECTIN2	5|2	7	3.50	2	4|5|5|3|2|0|0|0|4|3|3|2	0.00	0.00	0.00	0.00	0.00	-15.10	0.75	0.35	0.92	1.21	0.42
NSP10-Nt	geneid:10427;refseq:NP_001036199;uniprot:O95487	SEC24B	13|9	22	11.00	2	14|6|13|16|14|0|0|0|6|7|9|5	0.00	0.00	0.00	0.00	0.00	-40.58	0.75	0.53	3.5	2.01	0.2
NSP10-Nt	geneid:65979;refseq:NP_001041648;uniprot:Q8IZ21	PHACTR4	4|4	8	4.00	2	8|5|7|5|8|0|0|0|4|0|2|4	0.00	0.00	0.00	0.00	0.00	-22.92	0.52	0.48	0.42	0.42	2.72
NSP10-Nt	geneid:7086;refseq:NP_001055;uniprot:P29401	TKT	54|58	112	56.00	2	44|43|47|47|44|0|9|0|47|48|46|52	0.00	0.00	0.00	0.00	0.00	-95.40	1.14	0.59	20.42	23.19	1.18
NSP10-Nt	geneid:7153;refseq:NP_001058;uniprot:P11388	TOP2A	6|0	6	3.00	2	0|0|0|8|11|0|0|0|6|6|6|3	0.00	0.00	0.00	0.00	0.00	-36.49	0.36	0.48	0	0	0
NSP10-Nt	geneid:79832;refseq:NP_001070254;uniprot:Q2KHR3	QSER1	19|20	39	19.50	2	0|0|6|19|11|0|0|0|25|21|19|24	0.00	0.00	0.00	0.00	0.00	-55.96	0.84	0.56	9.08	3.7	3.02
NSP10-Nt	geneid:22872;refseq:NP_001070674;uniprot:O94979	SEC31A	6|6	12	6.00	2	12|12|10|8|8|0|0|0|6|11|6|7	0.00	0.00	0.00	0.00	0.00	-34.68	0.51	0.62	0	0	0
NSP10-Nt	geneid:257160;refseq:NP_001070707;uniprot:Q8ND24	RNF214	18|22	40	20.00	2	27|7|23|21|18|0|0|0|19|13|6|6	0.00	0.00	0.00	0.00	0.00	-58.85	0.85	0.56	8.33	8.38	5.04
NSP10-Nt	geneid:91614;refseq:NP_001070710;uniprot:Q96QD5	DEPDC7	27|30	57	28.50	2	46|45|22|20|18|0|0|0|27|23|22|23	0.00	0.00	0.00	0.00	0.00	-101.89	0.72	0.60	8	11.08	1.05
NSP10-Nt	geneid:9612;refseq:NP_001070729;uniprot:Q9Y618	NCOR2	80|91	171	85.50	2	18|16|52|68|59|0|0|0|94|98|89|93	0.00	0.00	0.00	0.00	0.00	-220.84	0.90	0.61	36.58	10.53	1.64
NSP10-Nt	geneid:8881;refseq:NP_001072113;uniprot:Q13042	CDC16	4|3	7	3.50	2	0|0|0|0|2|0|0|0|3|0|0|0	0.16	0.25	0.16	0.23	0.16	-2.47	2.10	0.19	3.08	3.51	3.86
NSP10-Nt	geneid:3895;refseq:NP_001072989;uniprot:Q86UP2	KTN1	17|18	35	17.50	2	26|27|9|22|17|0|0|0|21|16|25|26	0.00	0.00	0.00	0.00	0.00	-70.71	0.66	0.58	1.75	0.91	0.05
NSP10-Nt	geneid:57179;refseq:NP_001073152;uniprot:Q96A73	KIAA1191	5|3	8	4.00	2	0|0|11|6|7|0|0|0|4|4|2|0	0.00	0.00	0.00	0.00	0.00	-26.32	0.50	0.48	1.17	2.89	45.4
NSP10-Nt	geneid:1729;refseq:NP_001073280;uniprot:O60610	DIAPH1	4|3	7	3.50	2	13|7|4|5|9|0|0|0|7|5|10|5	0.00	0.00	0.00	0.00	0.00	-37.34	0.33	0.62	0	0	0
NSP10-Nt	geneid:23350;refseq:NP_001073884;uniprot:O15042	U2SURP	23|24	47	23.50	2	2|0|17|18|19|0|0|0|23|19|15|17	0.00	0.00	0.00	0.00	0.00	-39.31	1.16	0.54	12.67	8.71	3.87
NSP10-Nt	geneid:23361;refseq:NP_001073886;uniprot:Q9UEG4	ZNF629	2|2	4	2.00	2	0|0|4|4|3|0|0|0|2|4|0|0	0.00	0.00	0.00	0.00	0.00	-12.43	0.50	0.38	0.58	0.47	1.02
NSP10-Nt	geneid:85451;refseq:NP_001073888;uniprot:Q9C0B0	UNK	8|9	17	8.50	2	9|8|6|9|9|0|0|0|6|9|7|4	0.00	0.00	0.00	0.00	0.00	-21.09	0.94	0.46	2.92	2.55	1.9
NSP10-Nt	geneid:57673;refseq:NP_001073919;uniprot:Q5T5X7	BEND3	6|4	10	5.00	2	0|0|6|5|6|0|0|0|7|3|4|0	0.00	0.00	0.00	0.00	0.00	-17.77	0.79	0.41	2.42	2.07	1.49
NSP10-Nt	geneid:157285;refseq:NP_001074295;uniprot:Q86YV5	PRAG1	23|14	37	18.50	2	24|29|12|15|14|0|0|0|24|23|19|18	0.00	0.00	0.00	0.00	0.00	-73.87	0.72	0.57	3.67	1.85	2.13
NSP10-Nt	geneid:29966;refseq:NP_001077362;uniprot:Q13033	STRN3	7|10	17	8.50	2	10|10|15|12|9|0|0|0|8|10|7|11	0.00	0.00	0.00	0.00	0.00	-36.63	0.67	0.52	0.83	0.74	0.51
NSP10-Nt	geneid:80150;refseq:NP_001077395;uniprot:Q7L266	ASRGL1	2|2	4	2.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.00	0.00	2	4.59	5.2
NSP10-Nt	geneid:47;refseq:NP_001087;uniprot:P53396	ACLY	25|28	53	26.50	2	26|28|17|20|22|0|0|0|38|33|21|19	0.00	0.00	0.00	0.00	0.00	-81.88	0.80	0.58	7.83	5.03	0.4
