Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	ctrlSubtracted	CLSC	Specificity
NSP2-Nt	geneid:285590;refseq:NP_001017995;uniprot:A1X283	SH3PXD2B	7|13	20	10.00	2	13|15|10|14|15|0|0|0|11|12|10|12	0.00	0.00	0.00	0.00	0.00	-44.54	0.68	0.53	0.67	0.53	3.16
NSP2-Nt	geneid:79184;refseq:NP_001018065;uniprot:P46736	BRCC3	12|12	24	12.00	2	15|22|17|10|12|0|0|0|14|17|12|13	0.00	0.00	0.00	0.00	0.00	-50.45	0.64	0.56	1	2.47	0.81
NSP2-Nt	geneid:9698;refseq:NP_055491;uniprot:Q14671	PUM1	6|12	18	9.00	2	17|11|12|12|13|0|0|0|10|6|7|8	0.00	0.00	0.00	0.00	0.00	-43.99	0.64	0.52	1	0.61	0.56
NSP2-Nt	geneid:30011;refseq:NP_001019837;uniprot:Q96B97	SH3KBP1	7|3	10	5.00	2	6|2|11|14|8|0|0|0|11|7|4|3	0.00	0.00	0.00	0.00	0.00	-42.91	0.42	0.53	0	0	0
NSP2-Nt	geneid:54874;refseq:NP_001020119;uniprot:Q5T0N5	FNBP1L	5|6	11	5.50	2	9|11|16|13|15|0|0|0|9|9|8|7	0.00	0.00	0.00	0.00	0.00	-49.02	0.38	0.62	0	0	0
NSP2-Nt	geneid:23;refseq:NP_001020262;uniprot:Q8NE71	ABCF1	11|13	24	12.00	2	7|4|4|4|3|0|0|0|4|4|6|6	0.00	0.01	0.00	0.01	0.00	-7.53	1.89	0.26	8.5	7.23	10.78
NSP2-Nt	geneid:7163;refseq:NP_001020423;uniprot:P55327	TPD52	6|5	11	5.50	2	8|8|16|13|10|0|0|0|7|7|5|6	0.00	0.00	0.00	0.00	0.00	-42.15	0.42	0.62	0	0	0
NSP2-Nt	geneid:9373;refseq:NP_001026859;uniprot:Q9Y263	PLAA	27|23	50	25.00	2	38|39|48|44|50|0|0|0|40|32|29|33	0.00	0.00	0.00	0.00	0.00	-141.48	0.53	0.62	0	0	0
NSP2-Nt	geneid:7311;refseq:NP_001029102;uniprot:P62987	UBA52	4|5	9	4.50	2	4|15|2|3|4|0|0|0|15|10|29|35	0.00	0.00	0.00	0.00	0.00	-100.77	0.17	0.62	0	0	0
NSP2-Nt	geneid:554313;refseq:NP_001029249;uniprot:P62805	H4C15	7|0	7	3.50	2	0|0|7|6|7|0|8|4|6|4|3|4	0.00	0.00	0.00	0.00	0.00	-32.06	0.48	0.44	0	0	0
NSP2-Nt	geneid:9045;refseq:NP_001030168;uniprot:P50914	RPL14	6|7	13	6.50	2	0|0|0|0|0|0|0|0|2|2|0|0	0.98	0.99	0.98	0.99	0.98	3.20	4.88	0.00	6.17	20.63	3.66
NSP2-Nt	geneid:64855;refseq:NP_001030611;uniprot:Q96TA1	NIBAN2	18|16	34	17.00	2	30|26|28|23|22|0|0|0|29|26|25|31	0.00	0.00	0.00	0.00	0.00	-86.95	0.57	0.62	0	0	0
NSP2-Nt	geneid:8662;refseq:NP_001032360;uniprot:P55884	EIF3B	5|4	9	4.50	2	3|2|3|2|2|0|0|0|6|3|0|0	0.00	0.00	0.00	0.00	0.00	-9.28	1.12	0.31	2.75	2.43	0.44
NSP2-Nt	geneid:1933;refseq:NP_001032752;uniprot:P24534	EEF1B2	6|7	13	6.50	2	7|10|6|6|7|0|0|0|5|9|4|3	0.00	0.00	0.00	0.00	0.00	-23.10	0.75	0.47	1.75	5.59	4.04
NSP2-Nt	geneid:4869;refseq:NP_002511;uniprot:P06748	NPM1	7|6	13	6.50	2	4|4|15|18|19|0|0|0|18|11|15|14	0.00	0.00	0.00	0.00	0.00	-61.64	0.35	0.62	0	0	0
NSP2-Nt	geneid:55898;refseq:NP_001034764;uniprot:Q9H3U1	UNC45A	13|17	30	15.00	2	12|13|8|18|13|0|0|0|16|15|9|8	0.00	0.00	0.00	0.00	0.00	-39.93	0.92	0.53	5.67	4.39	1.69
NSP2-Nt	geneid:29888;refseq:NP_001034966;uniprot:Q9NRL3	STRN4	14|18	32	16.00	2	17|30|15|15|9|0|0|0|17|16|10|19	0.00	0.00	0.00	0.00	0.00	-59.28	0.73	0.56	3.67	3.47	1.25
NSP2-Nt	geneid:4301;refseq:NP_001035089;uniprot:P55196	AFDN	13|12	25	12.50	2	20|13|7|10|9|0|0|0|13|8|12|15	0.00	0.00	0.00	0.00	0.00	-40.34	0.78	0.54	3.58	1.56	9.4
NSP2-Nt	geneid:116985;refseq:NP_001035207;uniprot:Q96P48	ARAP1	5|12	17	8.50	2	8|4|3|7|4|0|0|0|3|3|7|6	0.00	0.00	0.00	0.00	0.00	-19.80	1.16	0.34	4.75	2.36	6.5
NSP2-Nt	geneid:79631;refseq:NP_001035700;uniprot:Q7Z2Z2	EFL1	3|6	9	4.50	2	9|4|4|4|3|0|0|0|0|0|3|2	0.00	0.00	0.00	0.00	0.00	-16.98	0.79	0.38	2.08	1.4	10.32
NSP2-Nt	geneid:1540;refseq:NP_001035814;uniprot:Q9NQC7	CYLD	14|18	32	16.00	2	24|23|12|12|11|0|0|0|23|26|16|22	0.00	0.00	0.00	0.00	0.00	-68.60	0.66	0.57	1.92	1.45	0.86
NSP2-Nt	geneid:7041;refseq:NP_001035919;uniprot:O43294	TGFB1I1	4|4	8	4.00	2	8|2|5|4|4|0|0|0|6|6|3|3	0.00	0.00	0.00	0.00	0.00	-19.03	0.60	0.45	0.58	0.9	1.51
NSP2-Nt	geneid:6238;refseq:NP_001036041;uniprot:Q9P2E9	RRBP1	16|21	37	18.50	2	20|16|8|8|8|0|0|0|9|3|6|5	0.00	0.00	0.00	0.00	0.00	-30.38	1.23	0.49	11.58	8.52	0.38
NSP2-Nt	geneid:54464;refseq:NP_001036069;uniprot:Q8IZH2	XRN1	19|22	41	20.50	2	31|34|8|20|20|0|0|0|21|20|35|28	0.00	0.00	0.00	0.00	0.00	-94.10	0.61	0.59	2.42	1.03	0.43
NSP2-Nt	geneid:7086;refseq:NP_001055;uniprot:P29401	TKT	32|35	67	33.50	2	44|43|47|47|44|0|9|0|47|48|46|52	0.00	0.00	0.00	0.00	0.00	-130.22	0.68	0.62	0	0	0
NSP2-Nt	geneid:257160;refseq:NP_001070707;uniprot:Q8ND24	RNF214	10|9	19	9.50	2	27|7|23|21|18|0|0|0|19|13|6|6	0.00	0.00	0.00	0.00	0.00	-76.59	0.40	0.62	0	0	0
NSP2-Nt	geneid:91614;refseq:NP_001070710;uniprot:Q96QD5	DEPDC7	21|26	47	23.50	2	46|45|22|20|18|0|0|0|27|23|22|23	0.00	0.00	0.00	0.00	0.00	-113.33	0.60	0.60	3	4.22	0.38
NSP2-Nt	geneid:9612;refseq:NP_001070729;uniprot:Q9Y618	NCOR2	16|16	32	16.00	2	18|16|52|68|59|0|0|0|94|98|89|93	0.00	0.00	0.00	0.00	0.00	-360.52	0.17	0.62	0	0	0
NSP2-Nt	geneid:3895;refseq:NP_001072989;uniprot:Q86UP2	KTN1	19|28	47	23.50	2	26|27|9|22|17|0|0|0|21|16|25|26	0.00	0.00	0.00	0.00	0.00	-67.11	0.89	0.56	7.75	4.11	0.22
NSP2-Nt	geneid:1729;refseq:NP_001073280;uniprot:O60610	DIAPH1	4|7	11	5.50	2	13|7|4|5|9|0|0|0|7|5|10|5	0.00	0.00	0.00	0.00	0.00	-34.93	0.52	0.51	0.08	0.05	1.93
NSP2-Nt	geneid:85451;refseq:NP_001073888;uniprot:Q9C0B0	UNK	6|5	11	5.50	2	9|8|6|9|9|0|0|0|6|9|7|4	0.00	0.00	0.00	0.00	0.00	-26.15	0.61	0.49	0	0	0
NSP2-Nt	geneid:64283;refseq:NP_001073948;uniprot:Q8N1W1	ARHGEF28	2|9	11	5.50	2	14|9|0|0|0|0|0|0|3|2|6|3	0.00	0.00	0.00	0.00	0.00	-35.62	0.57	0.48	2.42	1.01	1.75
NSP2-Nt	geneid:23269;refseq:NP_001157745;uniprot:Q8IWI9	MGA	13|10	23	11.50	2	10|5|27|30|27|0|0|0|35|49|44|44	0.00	0.00	0.00	0.00	0.00	-166.44	0.25	0.62	0	0	0
NSP2-Nt	geneid:157285;refseq:NP_001074295;uniprot:Q86YV5	PRAG1	16|16	32	16.00	2	24|29|12|15|14|0|0|0|24|23|19|18	0.00	0.00	0.00	0.00	0.00	-70.00	0.62	0.58	1.17	0.6	0.64
NSP2-Nt	geneid:5591;refseq:NP_001075109;uniprot:P78527	PRKDC	4|5	9	4.50	2	11|5|2|6|5|0|0|0|3|6|4|6	0.00	0.00	0.00	0.00	0.00	-22.95	0.59	0.47	0.5	0.09	0.11
NSP2-Nt	geneid:29966;refseq:NP_001077362;uniprot:Q13033	STRN3	11|10	21	10.50	2	10|10|15|12|9|0|0|0|8|10|7|11	0.00	0.00	0.00	0.00	0.00	-31.27	0.83	0.51	2.83	2.55	1.82
NSP2-Nt	geneid:55471;refseq:NP_653337;uniprot:Q7L592	NDUFAF7	3|0	3	1.50	2	39|29|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-99.17	0.07	0.62	0	0	0
NSP2-Nt	geneid:47;refseq:NP_001087;uniprot:P53396	ACLY	15|19	34	17.00	2	26|28|17|20|22|0|0|0|38|33|21|19	0.00	0.00	0.00	0.00	0.00	-101.03	0.52	0.59	0	0	0
NSP2-Nt	geneid:1314;refseq:NP_001091868;uniprot:P53621	COPA	10|10	20	10.00	2	17|13|11|12|14|0|0|0|8|8|7|9	0.00	0.00	0.00	0.00	0.00	-38.78	0.68	0.54	1.75	1.02	0.09
NSP2-Nt	geneid:26586;refseq:NP_001091995;uniprot:Q8WWK9	CKAP2	3|0	3	1.50	2	0|0|3|7|6|0|0|0|0|0|0|2	0.00	0.00	0.00	0.00	0.00	-23.22	0.28	0.43	0	0	0
NSP2-Nt	geneid:54828;refseq:NP_001092902;uniprot:Q9H6U6	BCAS3	12|13	25	12.50	2	17|18|19|16|17|0|0|0|14|13|13|14	0.00	0.00	0.00	0.00	0.00	-47.88	0.69	0.55	0.75	0.58	1.42
NSP2-Nt	geneid:9778;refseq:NP_001094060;uniprot:Q92628	KIAA0232	9|9	18	9.00	2	19|8|0|0|0|0|0|0|9|9|11|11	0.00	0.00	0.00	0.00	0.00	-36.65	0.66	0.53	3.42	1.76	1.86
NSP2-Nt	geneid:11138;refseq:NP_001095896;uniprot:O95759	TBC1D8	9|11	20	10.00	2	16|13|7|12|14|0|0|0|17|13|11|14	0.00	0.00	0.00	0.00	0.00	-44.48	0.64	0.54	0.25	0.16	0.05
NSP2-Nt	geneid:9765;refseq:NP_001098721;uniprot:Q7Z3T8	ZFYVE16	72|64	136	68.00	2	86|99|45|49|45|0|0|0|76|66|77|84	0.00	0.00	0.00	0.00	0.00	-227.85	0.76	0.62	15.75	7.36	1.31
NSP2-Nt	geneid:11346;refseq:NP_009217;uniprot:Q8N3V7	SYNPO	10|13	23	11.50	2	27|26|20|26|19|0|0|0|16|23|23|26	0.00	0.00	0.00	0.00	0.00	-85.17	0.44	0.62	0	0	0
NSP2-Nt	geneid:4666;refseq:NP_001106673;uniprot:E9PAV3	NACA	5|4	9	4.50	2	6|3|7|3|5|0|0|0|7|5|2|2	0.00	0.00	0.00	0.00	0.00	-19.03	0.67	0.44	1.17	3.91	0.53
NSP2-Nt	geneid:2039;refseq:NP_001107607;uniprot:Q08495	DMTN	4|5	9	4.50	2	6|8|10|3|11|0|0|0|11|11|9|12	0.00	0.00	0.00	0.00	0.00	-37.66	0.40	0.62	0	0	0
NSP2-Nt	geneid:170506;refseq:NP_065916;uniprot:Q9H2U1	DHX36	8|13	21	10.50	2	7|4|11|12|12|0|0|0|12|9|3|5	0.00	0.00	0.00	0.00	0.00	-32.18	0.88	0.49	4.25	3.03	2.48
NSP2-Nt	geneid:5255;refseq:NP_001116142;uniprot:P46020	PHKA1	6|5	11	5.50	2	15|22|8|10|7|0|0|0|12|9|6|5	0.00	0.00	0.00	0.00	0.00	-55.79	0.34	0.62	0	0	0
NSP2-Nt	geneid:55165;refseq:NP_001120654;uniprot:Q53EZ4	CEP55	7|8	15	7.50	2	12|13|12|7|8|0|0|0|9|15|8|5	0.00	0.00	0.00	0.00	0.00	-39.25	0.56	0.53	0.08	0.12	0.04
NSP2-Nt	geneid:9101;refseq:NP_001122082;uniprot:P40818	USP8	5|2	7	3.50	2	5|5|4|7|5|0|0|0|6|6|5|2	0.00	0.00	0.00	0.00	0.00	-21.79	0.55	0.43	0	0	0
NSP2-Nt	geneid:94121;refseq:NP_001123368;uniprot:Q96C24	SYTL4	30|34	64	32.00	2	61|58|40|28|29|0|0|0|49|48|56|50	0.00	0.00	0.00	0.00	0.00	-170.73	0.55	0.62	0	0	0
NSP2-Nt	geneid:348654;refseq:NP_001123481;uniprot:Q17RS7	GEN1	17|17	34	17.00	2	12|8|14|11|13|0|0|0|17|14|7|12	0.00	0.00	0.00	0.00	0.00	-29.21	1.13	0.51	8	6.33	2.83
NSP2-Nt	geneid:4430;refseq:NP_001123630;uniprot:O43795	MYO1B	9|11	20	10.00	2	14|13|14|13|15|0|0|0|7|10|10|13	0.00	0.00	0.00	0.00	0.00	-39.29	0.70	0.53	0.92	0.58	0.51
NSP2-Nt	geneid:22978;refseq:NP_001127845;uniprot:P49902	NT5C2	10|9	19	9.50	2	11|11|6|3|6|0|0|0|7|7|6|6	0.00	0.00	0.00	0.00	0.00	-22.01	0.98	0.47	4.25	5.45	6.14
NSP2-Nt	geneid:9779;refseq:NP_001127852;uniprot:Q92609	TBC1D5	15|16	31	15.50	2	25|23|26|22|24|0|0|0|29|26|23|20	0.00	0.00	0.00	0.00	0.00	-77.12	0.57	0.62	0	0	0
NSP2-Nt	geneid:10979;refseq:NP_001128471;uniprot:Q96AC1	FERMT2	5|2	7	3.50	2	4|0|12|11|9|0|0|0|4|5|3|0	0.00	0.00	0.00	0.00	0.00	-40.02	0.33	0.52	0	0	0
NSP2-Nt	geneid:1639;refseq:NP_001128512;uniprot:Q14203	DCTN1	5|7	12	6.00	2	6|0|3|4|3|0|0|0|3|0|2|5	0.00	0.00	0.00	0.00	0.00	-11.32	1.20	0.32	3.83	2.2	4.1
NSP2-Nt	geneid:6185;refseq:NP_001129243;uniprot:P04844	RPN2	3|4	7	3.50	2	3|3|0|0|0|0|0|0|4|3|3|3	0.00	0.00	0.00	0.00	0.00	-8.37	1.05	0.29	1.92	2.24	0.15
NSP2-Nt	geneid:9825;refseq:NP_001129245;uniprot:Q9UM82	SPATA2	37|39	76	38.00	2	35|52|16|13|18|0|0|0|38|37|52|62	0.00	0.00	0.00	0.00	0.00	-145.39	0.69	0.61	11.08	15.32	1.4
NSP2-Nt	geneid:23670;refseq:NP_001129292;uniprot:Q9UHN6	CEMIP2	3|3	6	3.00	2	8|3|8|6|7|0|0|0|0|5|2|0	0.00	0.00	0.00	0.00	0.00	-24.99	0.39	0.62	0	0	0
NSP2-Nt	geneid:4810;refseq:NP_938011;uniprot:Q6T4R5	NHS	8|8	16	8.00	2	22|8|6|15|10|0|0|0|10|11|12|8	0.00	0.00	0.00	0.00	0.00	-48.97	0.49	0.62	0	0	0
NSP2-Nt	geneid:25959;refseq:NP_001129663;uniprot:Q63ZY3	KANK2	13|17	30	15.00	2	28|29|17|20|19|0|0|0|22|20|21|22	0.00	0.00	0.00	0.00	0.00	-78.56	0.57	0.58	0	0	0
